NAME,B01002B_001E,state,county,year
"Clinton County, Pennsylvania",24.3,42,035,2017
"Carbon County, Pennsylvania",36.1,42,025,2017
"Centre County, Pennsylvania",27.2,42,027,2017
"Northumberland County, Pennsylvania",28.4,42,097,2017
"Northampton County, Pennsylvania",29.6,42,095,2017
"Cameron County, Pennsylvania",12.8,42,023,2017
"Venango County, Pennsylvania",21.0,42,121,2017
"Beaver County, Pennsylvania",36.3,42,007,2017
"Bucks County, Pennsylvania",32.9,42,017,2017
"Lackawanna County, Pennsylvania",26.0,42,069,2017
"Lehigh County, Pennsylvania",28.5,42,077,2017
"McKean County, Pennsylvania",35.1,42,083,2017
"Fayette County, Pennsylvania",37.8,42,051,2017
"Clarion County, Pennsylvania",21.8,42,031,2017
"Montgomery County, Pennsylvania",36.3,42,091,2017
"Clearfield County, Pennsylvania",35.9,42,033,2017
"Greene County, Pennsylvania",37.0,42,059,2017
"Lebanon County, Pennsylvania",30.4,42,075,2017
"Lycoming County, Pennsylvania",27.0,42,081,2017
"Luzerne County, Pennsylvania",27.1,42,079,2017
"Montour County, Pennsylvania",20.6,42,093,2017
"Warren County, Pennsylvania",29.0,42,123,2017
"Columbia County, Pennsylvania",21.4,42,037,2017
"Butler County, Pennsylvania",31.7,42,019,2017
"Elk County, Pennsylvania",33.2,42,047,2017
"Jefferson County, Pennsylvania",22.7,42,065,2017
"Lancaster County, Pennsylvania",26.9,42,071,2017
"Mercer County, Pennsylvania",32.2,42,085,2017
"Perry County, Pennsylvania",23.9,42,099,2017
"Potter County, Pennsylvania",24.6,42,105,2017
"Sullivan County, Pennsylvania",19.9,42,113,2017
"Tioga County, Pennsylvania",51.4,42,117,2017
"Aiken County, South Carolina",34.6,45,003,2017
"Allendale County, South Carolina",37.1,45,005,2017
"Newberry County, South Carolina",35.3,45,071,2017
"Edgefield County, South Carolina",38.1,45,037,2017
"Chester County, South Carolina",37.0,45,023,2017
"Clarendon County, South Carolina",38.9,45,027,2017
"Colleton County, South Carolina",41.2,45,029,2017
"Marion County, South Carolina",37.4,45,067,2017
"Sumter County, South Carolina",34.6,45,085,2017
"Lexington County, South Carolina",32.5,45,063,2017
"Oconee County, South Carolina",39.2,45,073,2017
"Barnwell County, South Carolina",35.1,45,011,2017
"Berkeley County, South Carolina",34.3,45,015,2017
"Charleston County, South Carolina",35.0,45,019,2017
"Darlington County, South Carolina",37.3,45,031,2017
"Georgetown County, South Carolina",38.9,45,043,2017
"Marlboro County, South Carolina",38.0,45,069,2017
"York County, South Carolina",33.1,45,091,2017
"Anderson County, South Carolina",35.2,45,007,2017
"Cherokee County, South Carolina",32.5,45,021,2017
"Chesterfield County, South Carolina",40.2,45,025,2017
"Greenwood County, South Carolina",34.3,45,047,2017
"Jasper County, South Carolina",35.6,45,053,2017
"Horry County, South Carolina",32.1,45,051,2017
"Kershaw County, South Carolina",39.1,45,055,2017
"Lee County, South Carolina",36.6,45,061,2017
"Orangeburg County, South Carolina",35.2,45,075,2017
"Spartanburg County, South Carolina",33.8,45,083,2017
"Abbeville County, South Carolina",43.8,45,001,2017
"Bamberg County, South Carolina",39.6,45,009,2017
"Beaufort County, South Carolina",34.0,45,013,2017
"Calhoun County, South Carolina",40.5,45,017,2017
"Dillon County, South Carolina",33.0,45,033,2017
"Saluda County, South Carolina",38.6,45,081,2017
"Richland County, South Carolina",32.2,45,079,2017
"Fairfield County, South Carolina",41.1,45,039,2017
"Hampton County, South Carolina",37.3,45,049,2017
"Greenville County, South Carolina",33.4,45,045,2017
"Lancaster County, South Carolina",36.1,45,057,2017
"Dorchester County, South Carolina",32.9,45,035,2017
"Florence County, South Carolina",33.8,45,041,2017
"Laurens County, South Carolina",37.4,45,059,2017
"McCormick County, South Carolina",43.7,45,065,2017
"Pickens County, South Carolina",33.3,45,077,2017
"Union County, South Carolina",41.1,45,087,2017
"Williamsburg County, South Carolina",39.4,45,089,2017
"Aurora County, South Dakota",25.3,46,003,2017
"Grant County, South Dakota",-666666666.0,46,051,2017
"Tripp County, South Dakota",-666666666.0,46,123,2017
"Jackson County, South Dakota",-666666666.0,46,071,2017
"Minnehaha County, South Dakota",25.7,46,099,2017
"Custer County, South Dakota",16.1,46,033,2017
"Hyde County, South Dakota",-666666666.0,46,069,2017
"Clark County, South Dakota",-666666666.0,46,025,2017
"Faulk County, South Dakota",-666666666.0,46,049,2017
"Hutchinson County, South Dakota",-666666666.0,46,067,2017
"Kingsbury County, South Dakota",-666666666.0,46,077,2017
"Walworth County, South Dakota",10.6,46,129,2017
"Buffalo County, South Dakota",-666666666.0,46,017,2017
"Clay County, South Dakota",27.4,46,027,2017
"Day County, South Dakota",-666666666.0,46,037,2017
"Dewey County, South Dakota",35.7,46,041,2017
"Douglas County, South Dakota",-666666666.0,46,043,2017
"Harding County, South Dakota",-666666666.0,46,063,2017
"Hughes County, South Dakota",29.0,46,065,2017
"McPherson County, South Dakota",-666666666.0,46,089,2017
"Roberts County, South Dakota",34.9,46,109,2017
"Sanborn County, South Dakota",-666666666.0,46,111,2017
"Sully County, South Dakota",-666666666.0,46,119,2017
"Lincoln County, South Dakota",32.8,46,083,2017
"Hand County, South Dakota",-666666666.0,46,059,2017
"Lake County, South Dakota",21.3,46,079,2017
"Lawrence County, South Dakota",21.4,46,081,2017
"Yankton County, South Dakota",35.8,46,135,2017
"Codington County, South Dakota",35.0,46,029,2017
"Beadle County, South Dakota",38.3,46,005,2017
"Butte County, South Dakota",10.0,46,019,2017
"Corson County, South Dakota",46.4,46,031,2017
"Davison County, South Dakota",23.5,46,035,2017
"Edmunds County, South Dakota",-666666666.0,46,045,2017
"Campbell County, South Dakota",-666666666.0,46,021,2017
"Jerauld County, South Dakota",-666666666.0,46,073,2017
"Bennett County, South Dakota",-666666666.0,46,007,2017
"Haakon County, South Dakota",-666666666.0,46,055,2017
"Stanley County, South Dakota",-666666666.0,46,117,2017
"Jones County, South Dakota",-666666666.0,46,075,2017
"Meade County, South Dakota",23.3,46,093,2017
"Potter County, South Dakota",-666666666.0,46,107,2017
"Turner County, South Dakota",23.2,46,125,2017
"Brown County, South Dakota",19.8,46,013,2017
"Charles Mix County, South Dakota",27.8,46,023,2017
"Hanson County, South Dakota",23.5,46,061,2017
"McCook County, South Dakota",62.1,46,087,2017
"Marshall County, South Dakota",8.3,46,091,2017
"Mellette County, South Dakota",-666666666.0,46,095,2017
"Moody County, South Dakota",21.4,46,101,2017
"Perkins County, South Dakota",-666666666.0,46,105,2017
"Pennington County, South Dakota",25.9,46,103,2017
"Todd County, South Dakota",38.4,46,121,2017
"Union County, South Dakota",40.0,46,127,2017
"Miner County, South Dakota",53.9,46,097,2017
"Lyman County, South Dakota",-666666666.0,46,085,2017
"Ziebach County, South Dakota",-666666666.0,46,137,2017
"Deuel County, South Dakota",-666666666.0,46,039,2017
"Spink County, South Dakota",-666666666.0,46,115,2017
"Bon Homme County, South Dakota",35.3,46,009,2017
"Brule County, South Dakota",-666666666.0,46,015,2017
"Brookings County, South Dakota",22.4,46,011,2017
"Fall River County, South Dakota",12.8,46,047,2017
"Gregory County, South Dakota",-666666666.0,46,053,2017
"Hamlin County, South Dakota",15.7,46,057,2017
"Carroll County, Tennessee",41.7,47,017,2017
"Chester County, Tennessee",27.0,47,023,2017
"Decatur County, Tennessee",51.3,47,039,2017
"Davidson County, Tennessee",32.1,47,037,2017
"Jackson County, Tennessee",25.5,47,087,2017
"McNairy County, Tennessee",37.5,47,109,2017
"Perry County, Tennessee",46.5,47,135,2017
"Roane County, Tennessee",52.5,47,145,2017
"Bradley County, Tennessee",29.7,47,011,2017
"Meigs County, Tennessee",36.0,47,121,2017
"Hamblen County, Tennessee",43.1,47,063,2017
"Haywood County, Tennessee",38.7,47,075,2017
"Houston County, Tennessee",32.6,47,083,2017
"Maury County, Tennessee",36.5,47,119,2017
"Union County, Tennessee",26.5,47,173,2017
"Hardin County, Tennessee",47.2,47,071,2017
"Montgomery County, Tennessee",29.0,47,125,2017
"Dickson County, Tennessee",38.4,47,043,2017
"Morgan County, Tennessee",31.7,47,129,2017
"Grundy County, Tennessee",65.4,47,061,2017
"Monroe County, Tennessee",31.4,47,123,2017
"Henry County, Tennessee",37.6,47,079,2017
"Cocke County, Tennessee",42.8,47,029,2017
"Crockett County, Tennessee",40.0,47,033,2017
"DeKalb County, Tennessee",35.4,47,041,2017
"Lake County, Tennessee",37.0,47,095,2017
"Knox County, Tennessee",31.4,47,093,2017
"Lewis County, Tennessee",41.8,47,101,2017
"McMinn County, Tennessee",37.2,47,107,2017
"Marshall County, Tennessee",38.1,47,117,2017
"Obion County, Tennessee",37.0,47,131,2017
"Rhea County, Tennessee",33.4,47,143,2017
"Scott County, Tennessee",40.2,47,151,2017
"Tipton County, Tennessee",34.5,47,167,2017
"Anderson County, Tennessee",40.4,47,001,2017
"Dyer County, Tennessee",32.1,47,045,2017
"Fentress County, Tennessee",38.4,47,049,2017
"Gibson County, Tennessee",37.0,47,053,2017
"Hamilton County, Tennessee",34.8,47,065,2017
"Hardeman County, Tennessee",34.9,47,069,2017
"Loudon County, Tennessee",32.9,47,105,2017
"Polk County, Tennessee",35.0,47,139,2017
"Rutherford County, Tennessee",29.0,47,149,2017
"Smith County, Tennessee",49.0,47,159,2017
"White County, Tennessee",54.3,47,185,2017
"Wilson County, Tennessee",32.5,47,189,2017
"Sullivan County, Tennessee",40.9,47,163,2017
"Unicoi County, Tennessee",48.5,47,171,2017
"Warren County, Tennessee",47.1,47,177,2017
"Washington County, Tennessee",32.1,47,179,2017
"Weakley County, Tennessee",26.7,47,183,2017
"Benton County, Tennessee",36.4,47,005,2017
"Bledsoe County, Tennessee",40.8,47,007,2017
"Campbell County, Tennessee",54.5,47,013,2017
"Cannon County, Tennessee",43.7,47,015,2017
"Coffee County, Tennessee",38.8,47,031,2017
"Fayette County, Tennessee",38.6,47,047,2017
"Hancock County, Tennessee",41.5,47,067,2017
"Hawkins County, Tennessee",41.5,47,073,2017
"Johnson County, Tennessee",37.1,47,091,2017
"Lincoln County, Tennessee",37.3,47,103,2017
"Macon County, Tennessee",27.7,47,111,2017
"Moore County, Tennessee",54.5,47,127,2017
"Robertson County, Tennessee",34.6,47,147,2017
"Franklin County, Tennessee",39.9,47,051,2017
"Blount County, Tennessee",39.2,47,009,2017
"Cheatham County, Tennessee",42.9,47,021,2017
"Carter County, Tennessee",38.0,47,019,2017
"Grainger County, Tennessee",56.3,47,057,2017
"Giles County, Tennessee",45.1,47,055,2017
"Lauderdale County, Tennessee",32.8,47,097,2017
"Lawrence County, Tennessee",34.0,47,099,2017
"Madison County, Tennessee",32.5,47,113,2017
"Marion County, Tennessee",43.1,47,115,2017
"Overton County, Tennessee",20.5,47,133,2017
"Pickett County, Tennessee",80.5,47,137,2017
"Sumner County, Tennessee",33.8,47,165,2017
"Wayne County, Tennessee",35.9,47,181,2017
"Trousdale County, Tennessee",42.1,47,169,2017
"Williamson County, Tennessee",38.1,47,187,2017
"Bedford County, Tennessee",41.4,47,003,2017
"Clay County, Tennessee",18.7,47,027,2017
"Greene County, Tennessee",35.2,47,059,2017
"Cumberland County, Tennessee",32.9,47,035,2017
"Shelby County, Tennessee",32.2,47,157,2017
"Van Buren County, Tennessee",0.0,47,175,2017
"Claiborne County, Tennessee",26.3,47,025,2017
"Henderson County, Tennessee",42.2,47,077,2017
"Hickman County, Tennessee",35.3,47,081,2017
"Humphreys County, Tennessee",35.7,47,085,2017
"Jefferson County, Tennessee",32.5,47,089,2017
"Putnam County, Tennessee",21.0,47,141,2017
"Sequatchie County, Tennessee",31.7,47,153,2017
"Sevier County, Tennessee",28.1,47,155,2017
"Stewart County, Tennessee",65.5,47,161,2017
"Hardin County, Texas",31.9,48,199,2017
"Haskell County, Texas",37.9,48,207,2017
"Howard County, Texas",35.7,48,227,2017
"Leon County, Texas",45.7,48,289,2017
"Mills County, Texas",13.4,48,333,2017
"Montague County, Texas",44.5,48,337,2017
"Newton County, Texas",42.9,48,351,2017
"Panola County, Texas",37.6,48,365,2017
"Reeves County, Texas",47.5,48,389,2017
"Sabine County, Texas",49.0,48,403,2017
"Sherman County, Texas",33.5,48,421,2017
"Swisher County, Texas",27.1,48,437,2017
"Hunt County, Texas",31.8,48,231,2017
"Camp County, Texas",40.1,48,063,2017
"Hansford County, Texas",53.3,48,195,2017
"Guadalupe County, Texas",38.0,48,187,2017
"Clay County, Texas",65.7,48,077,2017
"Hartley County, Texas",40.7,48,205,2017
"Hill County, Texas",36.0,48,217,2017
"Limestone County, Texas",35.4,48,293,2017
"Nacogdoches County, Texas",25.9,48,347,2017
"Parmer County, Texas",39.0,48,369,2017
"Parker County, Texas",29.0,48,367,2017
"Presidio County, Texas",-666666666.0,48,377,2017
"Val Verde County, Texas",39.5,48,465,2017
"Culberson County, Texas",40.3,48,109,2017
"Ector County, Texas",31.7,48,135,2017
"Garza County, Texas",48.6,48,169,2017
"Glasscock County, Texas",-666666666.0,48,173,2017
"Grimes County, Texas",36.9,48,185,2017
"Travis County, Texas",33.2,48,453,2017
"Collin County, Texas",33.9,48,085,2017
"Angelina County, Texas",33.5,48,005,2017
"Collingsworth County, Texas",45.8,48,087,2017
"Cottle County, Texas",47.4,48,101,2017
"Hays County, Texas",25.7,48,209,2017
"Lamb County, Texas",22.9,48,279,2017
"Lipscomb County, Texas",45.3,48,295,2017
"Loving County, Texas",-666666666.0,48,301,2017
"Matagorda County, Texas",37.5,48,321,2017
"Pecos County, Texas",40.8,48,371,2017
"Robertson County, Texas",39.6,48,395,2017
"Rockwall County, Texas",34.4,48,397,2017
"Rusk County, Texas",38.4,48,401,2017
"Taylor County, Texas",26.4,48,441,2017
"Throckmorton County, Texas",-666666666.0,48,447,2017
"Trinity County, Texas",47.6,48,455,2017
"Walker County, Texas",34.9,48,471,2017
"Wood County, Texas",34.2,48,499,2017
"Bandera County, Texas",65.2,48,019,2017
"Aransas County, Texas",32.9,48,007,2017
"Childress County, Texas",27.3,48,075,2017
"Cochran County, Texas",35.7,48,079,2017
"Coke County, Texas",14.5,48,081,2017
"Comal County, Texas",43.3,48,091,2017
"Coryell County, Texas",29.8,48,099,2017
"Hemphill County, Texas",20.2,48,211,2017
"Houston County, Texas",39.2,48,225,2017
"Moore County, Texas",27.0,48,341,2017
"Navarro County, Texas",38.6,48,349,2017
"Potter County, Texas",32.1,48,375,2017
"San Augustine County, Texas",48.4,48,405,2017
"Scurry County, Texas",37.9,48,415,2017
"Shackelford County, Texas",15.5,48,417,2017
"Starr County, Texas",70.7,48,427,2017
"Stonewall County, Texas",56.4,48,433,2017
"Upton County, Texas",28.6,48,461,2017
"Bastrop County, Texas",36.4,48,021,2017
"Brown County, Texas",28.3,48,049,2017
"Hall County, Texas",42.4,48,191,2017
"Bee County, Texas",37.8,48,025,2017
"Franklin County, Texas",32.3,48,159,2017
"Frio County, Texas",26.4,48,163,2017
"Crane County, Texas",15.8,48,103,2017
"Lampasas County, Texas",42.1,48,281,2017
"McCulloch County, Texas",34.3,48,307,2017
"Mason County, Texas",-666666666.0,48,319,2017
"Dickens County, Texas",42.9,48,125,2017
"Lee County, Texas",43.4,48,287,2017
"Tarrant County, Texas",31.6,48,439,2017
"Anderson County, Texas",37.7,48,001,2017
"Ellis County, Texas",35.0,48,139,2017
"Jackson County, Texas",46.4,48,239,2017
"Kerr County, Texas",32.7,48,265,2017
"Milam County, Texas",40.7,48,331,2017
"Comanche County, Texas",19.8,48,093,2017
"Falls County, Texas",35.0,48,145,2017
"Brooks County, Texas",9.1,48,047,2017
"Austin County, Texas",42.1,48,015,2017
"Kenedy County, Texas",-666666666.0,48,261,2017
"Nueces County, Texas",33.1,48,355,2017
"Colorado County, Texas",38.2,48,089,2017
"San Patricio County, Texas",32.3,48,409,2017
"Rains County, Texas",59.9,48,379,2017
"Randall County, Texas",24.6,48,381,2017
"Real County, Texas",54.3,48,385,2017
"San Saba County, Texas",28.2,48,411,2017
"Schleicher County, Texas",-666666666.0,48,413,2017
"Sterling County, Texas",-666666666.0,48,431,2017
"Zavala County, Texas",55.3,48,507,2017
"Calhoun County, Texas",48.1,48,057,2017
"Carson County, Texas",7.6,48,065,2017
"Foard County, Texas",47.9,48,155,2017
"Freestone County, Texas",37.9,48,161,2017
"Goliad County, Texas",43.3,48,175,2017
"Hamilton County, Texas",76.2,48,193,2017
"Hardeman County, Texas",47.5,48,197,2017
"Mitchell County, Texas",29.4,48,335,2017
"Titus County, Texas",35.6,48,449,2017
"Briscoe County, Texas",53.8,48,045,2017
"Lavaca County, Texas",34.2,48,285,2017
"Liberty County, Texas",34.0,48,291,2017
"Terry County, Texas",34.3,48,445,2017
"Wise County, Texas",35.5,48,497,2017
"Erath County, Texas",19.4,48,143,2017
"Brazoria County, Texas",35.2,48,039,2017
"Motley County, Texas",8.9,48,345,2017
"Donley County, Texas",52.1,48,129,2017
"Atascosa County, Texas",39.0,48,013,2017
"Coleman County, Texas",32.8,48,083,2017
"Nolan County, Texas",44.3,48,353,2017
"Hudspeth County, Texas",30.9,48,229,2017
"Medina County, Texas",29.7,48,325,2017
"Ward County, Texas",29.6,48,475,2017
"Henderson County, Texas",36.2,48,213,2017
"Harrison County, Texas",36.5,48,203,2017
"Menard County, Texas",45.4,48,327,2017
"Lamar County, Texas",36.1,48,277,2017
"Fayette County, Texas",31.9,48,149,2017
"Williamson County, Texas",33.6,48,491,2017
"Kimble County, Texas",-666666666.0,48,267,2017
"Martin County, Texas",12.0,48,317,2017
"Doña Ana County, New Mexico",30.3,35,013,2017
"Oglala Lakota County, South Dakota",-666666666.0,46,102,2017
"Polk County, Texas",41.5,48,373,2017
"Refugio County, Texas",40.7,48,391,2017
"Van Zandt County, Texas",42.4,48,467,2017
"Caldwell County, Texas",34.1,48,055,2017
"Wilbarger County, Texas",37.3,48,487,2017
"Reagan County, Texas",64.2,48,383,2017
"Yoakum County, Texas",6.6,48,501,2017
"Hale County, Texas",31.2,48,189,2017
"Shelby County, Texas",32.9,48,419,2017
"Red River County, Texas",38.8,48,387,2017
"Runnels County, Texas",62.0,48,399,2017
"San Jacinto County, Texas",42.8,48,407,2017
"Sutton County, Texas",6.6,48,435,2017
"Tom Green County, Texas",29.7,48,451,2017
"Upshur County, Texas",37.6,48,459,2017
"Victoria County, Texas",35.1,48,469,2017
"Waller County, Texas",21.7,48,473,2017
"Wharton County, Texas",37.1,48,481,2017
"Wichita County, Texas",29.8,48,485,2017
"Wilson County, Texas",50.4,48,493,2017
"Borden County, Texas",-666666666.0,48,033,2017
"Hockley County, Texas",32.7,48,219,2017
"Marion County, Texas",47.0,48,315,2017
"Maverick County, Texas",29.5,48,323,2017
"Midland County, Texas",31.8,48,329,2017
"Grayson County, Texas",36.8,48,181,2017
"Live Oak County, Texas",38.5,48,297,2017
"Llano County, Texas",22.9,48,299,2017
"Palo Pinto County, Texas",37.6,48,363,2017
"Fannin County, Texas",38.7,48,147,2017
"Karnes County, Texas",29.0,48,255,2017
"DeWitt County, Texas",43.8,48,123,2017
"Brazos County, Texas",27.1,48,041,2017
"Callahan County, Texas",17.4,48,059,2017
"Cass County, Texas",40.0,48,067,2017
"Gaines County, Texas",27.3,48,165,2017
"Gregg County, Texas",32.1,48,183,2017
"Gray County, Texas",37.6,48,179,2017
"Madison County, Texas",31.6,48,313,2017
"Lubbock County, Texas",27.4,48,303,2017
"Jack County, Texas",30.2,48,237,2017
"Kaufman County, Texas",34.5,48,257,2017
"Kendall County, Texas",32.7,48,259,2017
"Bosque County, Texas",53.6,48,035,2017
"Floyd County, Texas",32.9,48,153,2017
"Bexar County, Texas",32.6,48,029,2017
"Bailey County, Texas",55.6,48,017,2017
"Chambers County, Texas",39.5,48,071,2017
"Baylor County, Texas",51.2,48,023,2017
"Bell County, Texas",28.7,48,027,2017
"Cameron County, Texas",27.3,48,061,2017
"Denton County, Texas",31.5,48,121,2017
"Orange County, Texas",33.9,48,361,2017
"Hutchinson County, Texas",31.2,48,233,2017
"Washington County, Texas",32.2,48,477,2017
"Morris County, Texas",39.1,48,343,2017
"Stephens County, Texas",35.1,48,429,2017
"Winkler County, Texas",19.0,48,495,2017
"Harris County, Texas",32.3,48,201,2017
"Andrews County, Texas",25.1,48,003,2017
"Burnet County, Texas",41.9,48,053,2017
"Gillespie County, Texas",54.1,48,171,2017
"Gonzales County, Texas",43.2,48,177,2017
"Dallas County, Texas",33.6,48,113,2017
"Lynn County, Texas",50.3,48,305,2017
"McMullen County, Texas",-666666666.0,48,311,2017
"Young County, Texas",46.5,48,503,2017
"Zapata County, Texas",21.5,48,505,2017
"Johnson County, Texas",35.9,48,251,2017
"Hood County, Texas",18.6,48,221,2017
"Hopkins County, Texas",40.8,48,223,2017
"McLennan County, Texas",30.3,48,309,2017
"Ochiltree County, Texas",37.2,48,357,2017
"King County, Texas",-666666666.0,48,269,2017
"Knox County, Texas",35.4,48,275,2017
"Cherokee County, Texas",36.2,48,073,2017
"Concho County, Texas",65.0,48,095,2017
"Delta County, Texas",24.1,48,119,2017
"Edwards County, Texas",-666666666.0,48,137,2017
"Eastland County, Texas",24.2,48,133,2017
"Jones County, Texas",32.5,48,253,2017
"Jeff Davis County, Texas",13.1,48,243,2017
"Jim Hogg County, Texas",-666666666.0,48,247,2017
"Jim Wells County, Texas",34.0,48,249,2017
"Montgomery County, Texas",32.9,48,339,2017
"Dallam County, Texas",32.7,48,111,2017
"Dimmit County, Texas",50.5,48,127,2017
"Webb County, Texas",29.4,48,479,2017
"Fort Bend County, Texas",35.0,48,157,2017
"Armstrong County, Texas",39.6,48,011,2017
"Castro County, Texas",21.7,48,069,2017
"Irion County, Texas",21.1,48,235,2017
"Kleberg County, Texas",27.7,48,273,2017
"Willacy County, Texas",27.8,48,489,2017
"Cooke County, Texas",42.0,48,097,2017
"Crosby County, Texas",24.6,48,107,2017
"Dawson County, Texas",28.0,48,115,2017
"Fisher County, Texas",45.1,48,151,2017
"Duval County, Texas",40.3,48,131,2017
"Burleson County, Texas",35.7,48,051,2017
"Blanco County, Texas",35.3,48,031,2017
"Jasper County, Texas",32.6,48,241,2017
"Jefferson County, Texas",33.9,48,245,2017
"Kinney County, Texas",-666666666.0,48,271,2017
"Oldham County, Texas",17.2,48,359,2017
"Deaf Smith County, Texas",31.5,48,117,2017
"Galveston County, Texas",35.1,48,167,2017
"El Paso County, Texas",28.5,48,141,2017
"La Salle County, Texas",31.5,48,283,2017
"Roberts County, Texas",-666666666.0,48,393,2017
"Terrell County, Texas",-666666666.0,48,443,2017
"Tyler County, Texas",29.7,48,457,2017
"Uvalde County, Texas",36.4,48,463,2017
"Wheeler County, Texas",33.4,48,483,2017
"Bowie County, Texas",33.6,48,037,2017
"Archer County, Texas",17.9,48,009,2017
"Brewster County, Texas",35.8,48,043,2017
"Kent County, Texas",15.5,48,263,2017
"Hidalgo County, Texas",29.2,48,215,2017
"Smith County, Texas",32.5,48,423,2017
"Somervell County, Texas",55.1,48,425,2017
"Crockett County, Texas",54.1,48,105,2017
"Millard County, Utah",7.8,49,027,2017
"Tooele County, Utah",43.7,49,045,2017
"Washington County, Utah",20.3,49,053,2017
"Kane County, Utah",-666666666.0,49,025,2017
"Summit County, Utah",25.0,49,043,2017
"Grand County, Utah",-666666666.0,49,019,2017
"Piute County, Utah",-666666666.0,49,031,2017
"Rich County, Utah",-666666666.0,49,033,2017
"Wasatch County, Utah",26.9,49,051,2017
"Beaver County, Utah",-666666666.0,49,001,2017
"Box Elder County, Utah",19.5,49,003,2017
"Iron County, Utah",18.7,49,021,2017
"Sanpete County, Utah",30.5,49,039,2017
"Sevier County, Utah",24.2,49,041,2017
"Utah County, Utah",22.2,49,049,2017
"Weber County, Utah",34.7,49,057,2017
"Duchesne County, Utah",32.3,49,013,2017
"San Juan County, Utah",36.4,49,037,2017
"Salt Lake County, Utah",26.3,49,035,2017
"Uintah County, Utah",17.8,49,047,2017
"Daggett County, Utah",-666666666.0,49,009,2017
"Davis County, Utah",27.2,49,011,2017
"Wayne County, Utah",38.5,49,055,2017
"Carbon County, Utah",50.1,49,007,2017
"Emery County, Utah",-666666666.0,49,015,2017
"Morgan County, Utah",-666666666.0,49,029,2017
"Cache County, Utah",22.2,49,005,2017
"Garfield County, Utah",-666666666.0,49,017,2017
"Juab County, Utah",-666666666.0,49,023,2017
"Rutland County, Vermont",20.2,50,021,2017
"Orleans County, Vermont",24.6,50,019,2017
"Grand Isle County, Vermont",-666666666.0,50,013,2017
"Orange County, Vermont",30.0,50,017,2017
"Chittenden County, Vermont",23.1,50,007,2017
"Lamoille County, Vermont",32.6,50,015,2017
"Windsor County, Vermont",37.2,50,027,2017
"Franklin County, Vermont",33.1,50,011,2017
"Caledonia County, Vermont",19.9,50,005,2017
"Windham County, Vermont",30.3,50,025,2017
"Bennington County, Vermont",24.8,50,003,2017
"Addison County, Vermont",20.0,50,001,2017
"Essex County, Vermont",19.0,50,009,2017
"Washington County, Vermont",27.0,50,023,2017
"Charles City County, Virginia",50.8,51,036,2017
"Culpeper County, Virginia",41.4,51,047,2017
"Dinwiddie County, Virginia",43.8,51,053,2017
"Greene County, Virginia",38.8,51,079,2017
"Hanover County, Virginia",42.9,51,085,2017
"Lunenburg County, Virginia",48.1,51,111,2017
"Orange County, Virginia",39.8,51,137,2017
"Emporia city, Virginia",34.2,51,595,2017
"Wythe County, Virginia",40.3,51,197,2017
"Chesapeake city, Virginia",35.5,51,550,2017
"Colonial Heights city, Virginia",29.5,51,570,2017
"Harrisonburg city, Virginia",25.6,51,660,2017
"Albemarle County, Virginia",33.0,51,003,2017
"Bland County, Virginia",33.3,51,021,2017
"Bedford County, Virginia",39.7,51,019,2017
"Botetourt County, Virginia",50.0,51,023,2017
"Buckingham County, Virginia",42.0,51,029,2017
"Wise County, Virginia",32.0,51,195,2017
"Bristol city, Virginia",32.5,51,520,2017
"Covington city, Virginia",33.1,51,580,2017
"Portsmouth city, Virginia",33.6,51,740,2017
"Williamsburg city, Virginia",41.1,51,830,2017
"Virginia Beach city, Virginia",32.5,51,810,2017
"Alleghany County, Virginia",36.0,51,005,2017
"Carroll County, Virginia",19.4,51,035,2017
"Galax city, Virginia",39.9,51,640,2017
"Washington County, Virginia",29.8,51,191,2017
"Westmoreland County, Virginia",45.2,51,193,2017
"Northumberland County, Virginia",41.3,51,133,2017
"Page County, Virginia",58.5,51,139,2017
"Pulaski County, Virginia",47.8,51,155,2017
"Warren County, Virginia",48.5,51,187,2017
"Alexandria city, Virginia",35.8,51,510,2017
"Danville city, Virginia",35.5,51,590,2017
"Fredericksburg city, Virginia",32.6,51,630,2017
"Hampton city, Virginia",34.2,51,650,2017
"Amherst County, Virginia",44.6,51,009,2017
"Arlington County, Virginia",36.6,51,013,2017
"Bath County, Virginia",45.1,51,017,2017
"Hopewell city, Virginia",31.7,51,670,2017
"Buchanan County, Virginia",27.6,51,027,2017
"Newport News city, Virginia",31.4,51,700,2017
"Frederick County, Virginia",37.3,51,069,2017
"Stafford County, Virginia",35.1,51,179,2017
"Lynchburg city, Virginia",28.5,51,680,2017
"York County, Virginia",38.5,51,199,2017
"Richmond city, Virginia",35.0,51,760,2017
"Martinsville city, Virginia",36.8,51,690,2017
"Nelson County, Virginia",51.3,51,125,2017
"Essex County, Virginia",40.3,51,057,2017
"Pittsylvania County, Virginia",47.1,51,143,2017
"Norton city, Virginia",57.1,51,720,2017
"Staunton city, Virginia",35.8,51,790,2017
"Fluvanna County, Virginia",41.3,51,065,2017
"Amelia County, Virginia",50.3,51,007,2017
"Radford city, Virginia",20.9,51,750,2017
"Winchester city, Virginia",43.8,51,840,2017
"Accomack County, Virginia",40.6,51,001,2017
"Craig County, Virginia",16.4,51,045,2017
"Floyd County, Virginia",49.1,51,063,2017
"Giles County, Virginia",42.6,51,071,2017
