NAME,B19113H_001E,state,county,year
"Jayuya Municipio, Puerto Rico",-666666666.0,72,073,2014
"Juncos Municipio, Puerto Rico",-666666666.0,72,077,2014
"Lajas Municipio, Puerto Rico",-666666666.0,72,079,2014
"Lares Municipio, Puerto Rico",-666666666.0,72,081,2014
"Las Piedras Municipio, Puerto Rico",-666666666.0,72,085,2014
"Luquillo Municipio, Puerto Rico",23688.0,72,089,2014
"Maricao Municipio, Puerto Rico",-666666666.0,72,093,2014
"Maunabo Municipio, Puerto Rico",-666666666.0,72,095,2014
"Moca Municipio, Puerto Rico",-666666666.0,72,099,2014
"Morovis Municipio, Puerto Rico",-666666666.0,72,101,2014
"Naguabo Municipio, Puerto Rico",-666666666.0,72,103,2014
"Naranjito Municipio, Puerto Rico",-666666666.0,72,105,2014
"Orocovis Municipio, Puerto Rico",-666666666.0,72,107,2014
"Patillas Municipio, Puerto Rico",-666666666.0,72,109,2014
"Ponce Municipio, Puerto Rico",83080.0,72,113,2014
"Quebradillas Municipio, Puerto Rico",-666666666.0,72,115,2014
"Sabana Grande Municipio, Puerto Rico",-666666666.0,72,121,2014
"Salinas Municipio, Puerto Rico",-666666666.0,72,123,2014
"San Juan Municipio, Puerto Rico",43542.0,72,127,2014
"San Lorenzo Municipio, Puerto Rico",60357.0,72,129,2014
"Santa Isabel Municipio, Puerto Rico",-666666666.0,72,133,2014
"Toa Alta Municipio, Puerto Rico",57778.0,72,135,2014
"Toa Baja Municipio, Puerto Rico",28750.0,72,137,2014
"Trujillo Alto Municipio, Puerto Rico",62981.0,72,139,2014
"Utuado Municipio, Puerto Rico",-666666666.0,72,141,2014
"Vega Alta Municipio, Puerto Rico",14962.0,72,143,2014
"Vega Baja Municipio, Puerto Rico",33587.0,72,145,2014
"Vieques Municipio, Puerto Rico",40341.0,72,147,2014
"Villalba Municipio, Puerto Rico",-666666666.0,72,149,2014
"Yabucoa Municipio, Puerto Rico",-666666666.0,72,151,2014
"Yauco Municipio, Puerto Rico",23472.0,72,153,2014
"Hardin County, Tennessee",44021.0,47,071,2014
"Hawkins County, Tennessee",47338.0,47,073,2014
"Haywood County, Tennessee",52880.0,47,075,2014
"Henderson County, Tennessee",50919.0,47,077,2014
"Henry County, Tennessee",51624.0,47,079,2014
"Hickman County, Tennessee",47492.0,47,081,2014
"Houston County, Tennessee",49618.0,47,083,2014
"Humphreys County, Tennessee",55448.0,47,085,2014
"Jackson County, Tennessee",40380.0,47,087,2014
"Jefferson County, Tennessee",51070.0,47,089,2014
"Johnson County, Tennessee",41604.0,47,091,2014
"Knox County, Tennessee",69771.0,47,093,2014
"Lake County, Tennessee",48839.0,47,095,2014
"Lauderdale County, Tennessee",47460.0,47,097,2014
"Lawrence County, Tennessee",48244.0,47,099,2014
"Lewis County, Tennessee",43598.0,47,101,2014
"Lincoln County, Tennessee",52311.0,47,103,2014
"Loudon County, Tennessee",61508.0,47,105,2014
"McMinn County, Tennessee",50820.0,47,107,2014
"McNairy County, Tennessee",42452.0,47,109,2014
"Macon County, Tennessee",41616.0,47,111,2014
"Madison County, Tennessee",71770.0,47,113,2014
"Marion County, Tennessee",49581.0,47,115,2014
"Marshall County, Tennessee",51641.0,47,117,2014
"Maury County, Tennessee",61516.0,47,119,2014
"Meigs County, Tennessee",40484.0,47,121,2014
"Monroe County, Tennessee",44853.0,47,123,2014
"Montgomery County, Tennessee",61230.0,47,125,2014
"Moore County, Tennessee",52229.0,47,127,2014
"Morgan County, Tennessee",46353.0,47,129,2014
"Obion County, Tennessee",50104.0,47,131,2014
"Overton County, Tennessee",43272.0,47,133,2014
"Perry County, Tennessee",42543.0,47,135,2014
"Pickett County, Tennessee",44844.0,47,137,2014
"Polk County, Tennessee",46646.0,47,139,2014
"Putnam County, Tennessee",49538.0,47,141,2014
"Rhea County, Tennessee",49431.0,47,143,2014
"Roane County, Tennessee",53456.0,47,145,2014
"Robertson County, Tennessee",64641.0,47,147,2014
"Rutherford County, Tennessee",70147.0,47,149,2014
"Scott County, Tennessee",37819.0,47,151,2014
"Sequatchie County, Tennessee",56250.0,47,153,2014
"Sevier County, Tennessee",51768.0,47,155,2014
"Shelby County, Tennessee",89217.0,47,157,2014
"Smith County, Tennessee",54315.0,47,159,2014
"Stewart County, Tennessee",54595.0,47,161,2014
"Sullivan County, Tennessee",53599.0,47,163,2014
"Sumner County, Tennessee",68570.0,47,165,2014
"Tipton County, Tennessee",65893.0,47,167,2014
"Trousdale County, Tennessee",52820.0,47,169,2014
"Unicoi County, Tennessee",49966.0,47,171,2014
"Union County, Tennessee",41351.0,47,173,2014
"Van Buren County, Tennessee",42734.0,47,175,2014
"Warren County, Tennessee",48152.0,47,177,2014
"Washington County, Tennessee",54067.0,47,179,2014
"Wayne County, Tennessee",41946.0,47,181,2014
"Weakley County, Tennessee",51337.0,47,183,2014
"White County, Tennessee",42174.0,47,185,2014
"Williamson County, Tennessee",109275.0,47,187,2014
"Wilson County, Tennessee",71358.0,47,189,2014
"Anderson County, Texas",64077.0,48,001,2014
"Andrews County, Texas",90407.0,48,003,2014
"Angelina County, Texas",56448.0,48,005,2014
"Aransas County, Texas",52976.0,48,007,2014
"Archer County, Texas",71647.0,48,009,2014
"Armstrong County, Texas",80739.0,48,011,2014
"Atascosa County, Texas",73208.0,48,013,2014
"Austin County, Texas",77757.0,48,015,2014
"Bailey County, Texas",60028.0,48,017,2014
"Bandera County, Texas",64710.0,48,019,2014
"Bastrop County, Texas",73404.0,48,021,2014
"Baylor County, Texas",58490.0,48,023,2014
"Bee County, Texas",58691.0,48,025,2014
"Bell County, Texas",66986.0,48,027,2014
"Bexar County, Texas",85725.0,48,029,2014
"Blanco County, Texas",77917.0,48,031,2014
"Borden County, Texas",88295.0,48,033,2014
"Bosque County, Texas",59399.0,48,035,2014
"Bowie County, Texas",63193.0,48,037,2014
"Brazoria County, Texas",86034.0,48,039,2014
"Brazos County, Texas",76483.0,48,041,2014
"Brewster County, Texas",71350.0,48,043,2014
"Briscoe County, Texas",64348.0,48,045,2014
"Brooks County, Texas",40204.0,48,047,2014
"Brown County, Texas",51932.0,48,049,2014
"Burleson County, Texas",65288.0,48,051,2014
"Burnet County, Texas",62423.0,48,053,2014
"Caldwell County, Texas",65879.0,48,055,2014
"Calhoun County, Texas",66489.0,48,057,2014
"Callahan County, Texas",56607.0,48,059,2014
"Cameron County, Texas",60749.0,48,061,2014
"Camp County, Texas",58386.0,48,063,2014
"Carson County, Texas",72000.0,48,065,2014
"Cass County, Texas",49686.0,48,067,2014
"Castro County, Texas",66389.0,48,069,2014
"Chambers County, Texas",88190.0,48,071,2014
"Cherokee County, Texas",54330.0,48,073,2014
"Childress County, Texas",71719.0,48,075,2014
"Clay County, Texas",62902.0,48,077,2014
"Cochran County, Texas",59583.0,48,079,2014
"Coke County, Texas",64750.0,48,081,2014
"Coleman County, Texas",40262.0,48,083,2014
"Collin County, Texas",108440.0,48,085,2014
"Collingsworth County, Texas",61286.0,48,087,2014
"Colorado County, Texas",65682.0,48,089,2014
"Comal County, Texas",84579.0,48,091,2014
"Comanche County, Texas",49863.0,48,093,2014
"Concho County, Texas",65132.0,48,095,2014
"Cooke County, Texas",65054.0,48,097,2014
"Coryell County, Texas",61512.0,48,099,2014
"Cottle County, Texas",49432.0,48,101,2014
"Crane County, Texas",76641.0,48,103,2014
"Crockett County, Texas",84257.0,48,105,2014
"Crosby County, Texas",55347.0,48,107,2014
"Culberson County, Texas",48063.0,48,109,2014
"Dallam County, Texas",57450.0,48,111,2014
"Dallas County, Texas",91388.0,48,113,2014
"Dawson County, Texas",74844.0,48,115,2014
"Deaf Smith County, Texas",84225.0,48,117,2014
"Delta County, Texas",55000.0,48,119,2014
"Denton County, Texas",102797.0,48,121,2014
"DeWitt County, Texas",71379.0,48,123,2014
"Dickens County, Texas",55313.0,48,125,2014
"Dimmit County, Texas",59489.0,48,127,2014
"Donley County, Texas",58696.0,48,129,2014
"Duval County, Texas",74083.0,48,131,2014
"Eastland County, Texas",44294.0,48,133,2014
"Ector County, Texas",74236.0,48,135,2014
"Juana Díaz Municipio, Puerto Rico",47734.0,72,075,2014
"Río Grande Municipio, Puerto Rico",-666666666.0,72,119,2014
"Loíza Municipio, Puerto Rico",-666666666.0,72,087,2014
"Manatí Municipio, Puerto Rico",11146.0,72,091,2014
"San Germán Municipio, Puerto Rico",-666666666.0,72,125,2014
"Bayamón Municipio, Puerto Rico",28105.0,72,021,2014
"Cataño Municipio, Puerto Rico",-666666666.0,72,033,2014
"San Sebastián Municipio, Puerto Rico",19821.0,72,131,2014
"Añasco Municipio, Puerto Rico",-666666666.0,72,011,2014
"Canóvanas Municipio, Puerto Rico",-666666666.0,72,029,2014
"Peñuelas Municipio, Puerto Rico",-666666666.0,72,111,2014
"Rincón Municipio, Puerto Rico",33750.0,72,117,2014
"Mayagüez Municipio, Puerto Rico",34306.0,72,097,2014
"Guánica Municipio, Puerto Rico",-666666666.0,72,055,2014
"Comerío Municipio, Puerto Rico",-666666666.0,72,045,2014
"Las Marías Municipio, Puerto Rico",-666666666.0,72,083,2014
"Las Marías Municipio, Puerto Rico",-666666666.0,72,083,2013
"Añasco Municipio, Puerto Rico",-666666666.0,72,011,2013
"San Sebastián Municipio, Puerto Rico",18750.0,72,131,2013
"Bayamón Municipio, Puerto Rico",27542.0,72,021,2013
"Cataño Municipio, Puerto Rico",-666666666.0,72,033,2013
"Guánica Municipio, Puerto Rico",-666666666.0,72,055,2013
"Mayagüez Municipio, Puerto Rico",21167.0,72,097,2013
"Autauga County, Alabama",70867.0,01,001,2013
"Baldwin County, Alabama",65370.0,01,003,2013
"Barbour County, Alabama",58102.0,01,005,2013
"Bibb County, Alabama",48624.0,01,007,2013
"Blount County, Alabama",55585.0,01,009,2013
"Bullock County, Alabama",94167.0,01,011,2013
"Butler County, Alabama",49459.0,01,013,2013
"Calhoun County, Alabama",55492.0,01,015,2013
"Chambers County, Alabama",52741.0,01,017,2013
"Cherokee County, Alabama",47230.0,01,019,2013
"Chilton County, Alabama",54120.0,01,021,2013
"Choctaw County, Alabama",54902.0,01,023,2013
"Clarke County, Alabama",60048.0,01,025,2013
"Clay County, Alabama",50655.0,01,027,2013
"Cleburne County, Alabama",46922.0,01,029,2013
"Coffee County, Alabama",67516.0,01,031,2013
"Colbert County, Alabama",54457.0,01,033,2013
"Conecuh County, Alabama",43839.0,01,035,2013
"Coosa County, Alabama",53675.0,01,037,2013
"Covington County, Alabama",46329.0,01,039,2013
"Crenshaw County, Alabama",52006.0,01,041,2013
"Cullman County, Alabama",48580.0,01,043,2013
"Dale County, Alabama",62002.0,01,045,2013
"Dallas County, Alabama",63481.0,01,047,2013
"DeKalb County, Alabama",47083.0,01,049,2013
"Elmore County, Alabama",72672.0,01,051,2013
"Escambia County, Alabama",45777.0,01,053,2013
"Etowah County, Alabama",50852.0,01,055,2013
"Fayette County, Alabama",45268.0,01,057,2013
"Franklin County, Alabama",49796.0,01,059,2013
"Geneva County, Alabama",46911.0,01,061,2013
"Greene County, Alabama",62222.0,01,063,2013
"Hale County, Alabama",57820.0,01,065,2013
"Henry County, Alabama",63897.0,01,067,2013
"Houston County, Alabama",62084.0,01,069,2013
"Jackson County, Alabama",48211.0,01,071,2013
"Jefferson County, Alabama",78437.0,01,073,2013
"Lamar County, Alabama",46784.0,01,075,2013
"Lauderdale County, Alabama",57426.0,01,077,2013
"Lawrence County, Alabama",49895.0,01,079,2013
"Lee County, Alabama",71951.0,01,081,2013
"Limestone County, Alabama",62175.0,01,083,2013
"Lowndes County, Alabama",74042.0,01,085,2013
"Macon County, Alabama",55179.0,01,087,2013
"Madison County, Alabama",86884.0,01,089,2013
"Marengo County, Alabama",65349.0,01,091,2013
"Marion County, Alabama",42878.0,01,093,2013
"Marshall County, Alabama",52106.0,01,095,2013
"Mobile County, Alabama",63133.0,01,097,2013
"Monroe County, Alabama",45729.0,01,099,2013
"Montgomery County, Alabama",83609.0,01,101,2013
"Morgan County, Alabama",61966.0,01,103,2013
"Perry County, Alabama",59500.0,01,105,2013
"Pickens County, Alabama",53719.0,01,107,2013
"Pike County, Alabama",59383.0,01,109,2013
"Randolph County, Alabama",49074.0,01,111,2013
"Russell County, Alabama",50844.0,01,113,2013
"St. Clair County, Alabama",59190.0,01,115,2013
"Shelby County, Alabama",87076.0,01,117,2013
"Sumter County, Alabama",64655.0,01,119,2013
"Talladega County, Alabama",49694.0,01,121,2013
"Tallapoosa County, Alabama",57135.0,01,123,2013
"Tuscaloosa County, Alabama",70930.0,01,125,2013
"Walker County, Alabama",47207.0,01,127,2013
"Washington County, Alabama",54011.0,01,129,2013
"Wilcox County, Alabama",64821.0,01,131,2013
"Winston County, Alabama",41860.0,01,133,2013
"Aleutians East Borough, Alaska",94167.0,02,013,2013
"Douglas County, Georgia",66465.0,13,097,2013
"Early County, Georgia",59203.0,13,099,2013
"Echols County, Georgia",45325.0,13,101,2013
"Effingham County, Georgia",72959.0,13,103,2013
"Elbert County, Georgia",48898.0,13,105,2013
"Emanuel County, Georgia",47472.0,13,107,2013
"Evans County, Georgia",58160.0,13,109,2013
"Fannin County, Georgia",40780.0,13,111,2013
"Fayette County, Georgia",96565.0,13,113,2013
"Floyd County, Georgia",56000.0,13,115,2013
"Forsyth County, Georgia",101541.0,13,117,2013
"Franklin County, Georgia",47769.0,13,119,2013
"Fulton County, Georgia",128268.0,13,121,2013
"Gilmer County, Georgia",45609.0,13,123,2013
"Glascock County, Georgia",51500.0,13,125,2013
"Glynn County, Georgia",66062.0,13,127,2013
"Gordon County, Georgia",52685.0,13,129,2013
"Grady County, Georgia",48947.0,13,131,2013
"Greene County, Georgia",65027.0,13,133,2013
"Gwinnett County, Georgia",88388.0,13,135,2013
"Habersham County, Georgia",51542.0,13,137,2013
"Hall County, Georgia",70073.0,13,139,2013
"Hancock County, Georgia",56319.0,13,141,2013
"Haralson County, Georgia",49798.0,13,143,2013
"Harris County, Georgia",83204.0,13,145,2013
"Hart County, Georgia",51521.0,13,147,2013
"Heard County, Georgia",49335.0,13,149,2013
"Henry County, Georgia",71991.0,13,151,2013
"Houston County, Georgia",74641.0,13,153,2013
"Irwin County, Georgia",51481.0,13,155,2013
"Jackson County, Georgia",63775.0,13,157,2013
"Jasper County, Georgia",54561.0,13,159,2013
"Jeff Davis County, Georgia",46946.0,13,161,2013
"Jefferson County, Georgia",56435.0,13,163,2013
"Jenkins County, Georgia",50212.0,13,165,2013
"Johnson County, Georgia",49006.0,13,167,2013
"Jones County, Georgia",62386.0,13,169,2013
"Lamar County, Georgia",54667.0,13,171,2013
"Lanier County, Georgia",54902.0,13,173,2013
"Laurens County, Georgia",55285.0,13,175,2013
"Lee County, Georgia",69516.0,13,177,2013
"Liberty County, Georgia",52342.0,13,179,2013
"Lincoln County, Georgia",57070.0,13,181,2013
"Long County, Georgia",55294.0,13,183,2013
"Lowndes County, Georgia",63221.0,13,185,2013
"Lumpkin County, Georgia",60154.0,13,187,2013
"McDuffie County, Georgia",56281.0,13,189,2013
"McIntosh County, Georgia",52079.0,13,191,2013
"Macon County, Georgia",54076.0,13,193,2013
"Madison County, Georgia",51717.0,13,195,2013
"Marion County, Georgia",60469.0,13,197,2013
"Meriwether County, Georgia",50012.0,13,199,2013
"Miller County, Georgia",52931.0,13,201,2013
"Mitchell County, Georgia",47787.0,13,205,2013
"Monroe County, Georgia",64744.0,13,207,2013
"Montgomery County, Georgia",48942.0,13,209,2013
"Morgan County, Georgia",63362.0,13,211,2013
"Murray County, Georgia",44736.0,13,213,2013
"Muscogee County, Georgia",67640.0,13,215,2013
"Newton County, Georgia",61940.0,13,217,2013
"Oconee County, Georgia",86161.0,13,219,2013
"Oglethorpe County, Georgia",60615.0,13,221,2013
"Paulding County, Georgia",70998.0,13,223,2013
"Peach County, Georgia",68921.0,13,225,2013
"Pickens County, Georgia",60355.0,13,227,2013
"Pierce County, Georgia",48803.0,13,229,2013
"Pike County, Georgia",62353.0,13,231,2013
"Polk County, Georgia",52815.0,13,233,2013
"Pulaski County, Georgia",57819.0,13,235,2013
"Putnam County, Georgia",63643.0,13,237,2013
"Quitman County, Georgia",32473.0,13,239,2013
"Rabun County, Georgia",53840.0,13,241,2013
"Randolph County, Georgia",49835.0,13,243,2013
"Richmond County, Georgia",57090.0,13,245,2013
"Rockdale County, Georgia",63345.0,13,247,2013
"Schley County, Georgia",60588.0,13,249,2013
"Screven County, Georgia",59238.0,13,251,2013
"Seminole County, Georgia",50795.0,13,253,2013
"Spalding County, Georgia",58075.0,13,255,2013
"Stephens County, Georgia",51048.0,13,257,2013
"Stewart County, Georgia",52566.0,13,259,2013
"Sumter County, Georgia",59712.0,13,261,2013
"Talbot County, Georgia",53385.0,13,263,2013
"Taliaferro County, Georgia",46042.0,13,265,2013
"Tattnall County, Georgia",54023.0,13,267,2013
"Taylor County, Georgia",46494.0,13,269,2013
"Telfair County, Georgia",37764.0,13,271,2013
"Terrell County, Georgia",65117.0,13,273,2013
"Thomas County, Georgia",54651.0,13,275,2013
"Tift County, Georgia",55341.0,13,277,2013
"Toombs County, Georgia",60240.0,13,279,2013
"Towns County, Georgia",45833.0,13,281,2013
"Treutlen County, Georgia",55238.0,13,283,2013
"Troup County, Georgia",59377.0,13,285,2013
"Turner County, Georgia",50313.0,13,287,2013
"Twiggs County, Georgia",50169.0,13,289,2013
"Union County, Georgia",47750.0,13,291,2013
"Upson County, Georgia",49131.0,13,293,2013
"Walker County, Georgia",51430.0,13,295,2013
"Walton County, Georgia",64342.0,13,297,2013
"Ware County, Georgia",51553.0,13,299,2013
"Warren County, Georgia",49083.0,13,301,2013
"Washington County, Georgia",66146.0,13,303,2013
"Wayne County, Georgia",49468.0,13,305,2013
"Webster County, Georgia",62788.0,13,307,2013
"Wheeler County, Georgia",44538.0,13,309,2013
"White County, Georgia",51696.0,13,311,2013
"Whitfield County, Georgia",54006.0,13,313,2013
"Wilcox County, Georgia",42992.0,13,315,2013
"Wilkes County, Georgia",50787.0,13,317,2013
"Wilkinson County, Georgia",55566.0,13,319,2013
"Worth County, Georgia",49804.0,13,321,2013
"Hawaii County, Hawaii",66540.0,15,001,2013
"Honolulu County, Hawaii",91301.0,15,003,2013
"Kalawao County, Hawaii",-666666666.0,15,005,2013
"Kauai County, Hawaii",75049.0,15,007,2013
"Maui County, Hawaii",80468.0,15,009,2013
"Ada County, Idaho",69227.0,16,001,2013
"Adams County, Idaho",43456.0,16,003,2013
"Bannock County, Idaho",58009.0,16,005,2013
"Bear Lake County, Idaho",47566.0,16,007,2013
"Benewah County, Idaho",41299.0,16,009,2013
"Bingham County, Idaho",59382.0,16,011,2013
"Blaine County, Idaho",82208.0,16,013,2013
"Boise County, Idaho",56055.0,16,015,2013
"Bonner County, Idaho",49769.0,16,017,2013
"Aleutians West Census Area, Alaska",111125.0,02,016,2013
"Anchorage Municipality, Alaska",100465.0,02,020,2013
"Bethel Census Area, Alaska",101016.0,02,050,2013
"Bristol Bay Borough, Alaska",107083.0,02,060,2013
"Denali Borough, Alaska",100938.0,02,068,2013
"Dillingham Census Area, Alaska",109792.0,02,070,2013
"Fairbanks North Star Borough, Alaska",89406.0,02,090,2013
"Haines Borough, Alaska",68636.0,02,100,2013
"Hoonah-Angoon Census Area, Alaska",69423.0,02,105,2013
"Juneau City and Borough, Alaska",101800.0,02,110,2013
"Kenai Peninsula Borough, Alaska",76984.0,02,122,2013
"Ketchikan Gateway Borough, Alaska",96250.0,02,130,2013
"Kodiak Island Borough, Alaska",94063.0,02,150,2013
"Lake and Peninsula Borough, Alaska",79844.0,02,164,2013
"Matanuska-Susitna Borough, Alaska",82396.0,02,170,2013
"Nome Census Area, Alaska",122500.0,02,180,2013
"North Slope Borough, Alaska",114821.0,02,185,2013
"Northwest Arctic Borough, Alaska",112500.0,02,188,2013
"Petersburg Census Area, Alaska",87188.0,02,195,2013
"Prince of Wales-Hyder Census Area, Alaska",60880.0,02,198,2013
"Sitka City and Borough, Alaska",85260.0,02,220,2013
"Skagway Municipality, Alaska",78472.0,02,230,2013
"Southeast Fairbanks Census Area, Alaska",70507.0,02,240,2013
"Valdez-Cordova Census Area, Alaska",94174.0,02,261,2013
"Wade Hampton Census Area, Alaska",72292.0,02,270,2013
"Wrangell City and Borough, Alaska",61500.0,02,275,2013
"Yakutat City and Borough, Alaska",81875.0,02,282,2013
"Yukon-Koyukuk Census Area, Alaska",73472.0,02,290,2013
"Apache County, Arizona",51495.0,04,001,2013
"Cochise County, Arizona",62120.0,04,003,2013
"Coconino County, Arizona",73386.0,04,005,2013
"Gila County, Arizona",52092.0,04,007,2013
"Graham County, Arizona",56147.0,04,009,2013
"Greenlee County, Arizona",47545.0,04,011,2013
"La Paz County, Arizona",46108.0,04,012,2013
"Maricopa County, Arizona",76171.0,04,013,2013
"Mohave County, Arizona",48634.0,04,015,2013
"Navajo County, Arizona",55632.0,04,017,2013
"Pima County, Arizona",68277.0,04,019,2013
"Pinal County, Arizona",60051.0,04,021,2013
"Santa Cruz County, Arizona",68969.0,04,023,2013
"Yavapai County, Arizona",54546.0,04,025,2013
"Yuma County, Arizona",59030.0,04,027,2013
"Arkansas County, Arkansas",54222.0,05,001,2013
"Ashley County, Arkansas",53268.0,05,003,2013
"Baxter County, Arkansas",45413.0,05,005,2013
"Benton County, Arkansas",65444.0,05,007,2013
"Boone County, Arkansas",47268.0,05,009,2013
"Bradley County, Arkansas",49196.0,05,011,2013
"Calhoun County, Arkansas",47917.0,05,013,2013
"Carroll County, Arkansas",48135.0,05,015,2013
"Chicot County, Arkansas",58000.0,05,017,2013
"Clark County, Arkansas",53348.0,05,019,2013
"Clay County, Arkansas",41686.0,05,021,2013
"Cleburne County, Arkansas",49143.0,05,023,2013
"Cleveland County, Arkansas",55533.0,05,025,2013
"Columbia County, Arkansas",65357.0,05,027,2013
"Conway County, Arkansas",51337.0,05,029,2013
"Craighead County, Arkansas",57238.0,05,031,2013
"Crawford County, Arkansas",47855.0,05,033,2013
"Crittenden County, Arkansas",69587.0,05,035,2013
"Cross County, Arkansas",50404.0,05,037,2013
"Dallas County, Arkansas",52692.0,05,039,2013
"Desha County, Arkansas",60017.0,05,041,2013
"Drew County, Arkansas",48004.0,05,043,2013
"Faulkner County, Arkansas",69763.0,05,045,2013
"Franklin County, Arkansas",43646.0,05,047,2013
"Fulton County, Arkansas",41619.0,05,049,2013
"Garland County, Arkansas",50636.0,05,051,2013
"Grant County, Arkansas",59820.0,05,053,2013
"Greene County, Arkansas",48050.0,05,055,2013
"Hempstead County, Arkansas",52904.0,05,057,2013
"Hot Spring County, Arkansas",51122.0,05,059,2013
"Howard County, Arkansas",44468.0,05,061,2013
"Independence County, Arkansas",47274.0,05,063,2013
"Izard County, Arkansas",39817.0,05,065,2013
"Jackson County, Arkansas",40048.0,05,067,2013
"Jefferson County, Arkansas",63739.0,05,069,2013
"Johnson County, Arkansas",42571.0,05,071,2013
"Lafayette County, Arkansas",46821.0,05,073,2013
"Lawrence County, Arkansas",43013.0,05,075,2013
"Lee County, Arkansas",44904.0,05,077,2013
"Lincoln County, Arkansas",44549.0,05,079,2013
"Little River County, Arkansas",51644.0,05,081,2013
"Logan County, Arkansas",47050.0,05,083,2013
"Lonoke County, Arkansas",62857.0,05,085,2013
"Madison County, Arkansas",43631.0,05,087,2013
"Marion County, Arkansas",42882.0,05,089,2013
"Miller County, Arkansas",58764.0,05,091,2013
"Mississippi County, Arkansas",51382.0,05,093,2013
"Monroe County, Arkansas",47656.0,05,095,2013
"Montgomery County, Arkansas",42276.0,05,097,2013
"Nevada County, Arkansas",50071.0,05,099,2013
"Newton County, Arkansas",38523.0,05,101,2013
"Ouachita County, Arkansas",53302.0,05,103,2013
"Perry County, Arkansas",51250.0,05,105,2013
"Phillips County, Arkansas",54829.0,05,107,2013
"Pike County, Arkansas",40215.0,05,109,2013
"Poinsett County, Arkansas",41521.0,05,111,2013
"Polk County, Arkansas",39012.0,05,113,2013
"Pope County, Arkansas",48082.0,05,115,2013
"Prairie County, Arkansas",45139.0,05,117,2013
"Pulaski County, Arkansas",77457.0,05,119,2013
"Randolph County, Arkansas",46236.0,05,121,2013
"St. Francis County, Arkansas",41988.0,05,123,2013
"Saline County, Arkansas",68050.0,05,125,2013
"Scott County, Arkansas",45096.0,05,127,2013
"Searcy County, Arkansas",40532.0,05,129,2013
"Sebastian County, Arkansas",56966.0,05,131,2013
"Sevier County, Arkansas",48806.0,05,133,2013
"Sharp County, Arkansas",40883.0,05,135,2013
"Stone County, Arkansas",39345.0,05,137,2013
"Union County, Arkansas",56509.0,05,139,2013
"Van Buren County, Arkansas",42954.0,05,141,2013
"Washington County, Arkansas",61175.0,05,143,2013
"White County, Arkansas",52824.0,05,145,2013
"Woodruff County, Arkansas",42361.0,05,147,2013
"Yell County, Arkansas",42487.0,05,149,2013
"Alameda County, California",115467.0,06,001,2013
"Alpine County, California",84531.0,06,003,2013
"Amador County, California",70114.0,06,005,2013
"Butte County, California",60159.0,06,007,2013
"Calaveras County, California",72323.0,06,009,2013
"Colusa County, California",71120.0,06,011,2013
"Contra Costa County, California",113786.0,06,013,2013
"Del Norte County, California",53289.0,06,015,2013
"El Dorado County, California",88846.0,06,017,2013
"Fresno County, California",75026.0,06,019,2013
"Glenn County, California",63457.0,06,021,2013
"Humboldt County, California",55367.0,06,023,2013
"Imperial County, California",75580.0,06,025,2013
"Inyo County, California",77171.0,06,027,2013
"Kern County, California",72884.0,06,029,2013
"Kings County, California",68328.0,06,031,2013
"Lake County, California",51549.0,06,033,2013
"Lassen County, California",66226.0,06,035,2013
"Los Angeles County, California",96464.0,06,037,2013
"Madera County, California",62664.0,06,039,2013
"Marin County, California",131215.0,06,041,2013
"Mariposa County, California",66570.0,06,043,2013
"Mendocino County, California",60582.0,06,045,2013
"Merced County, California",64580.0,06,047,2013
"Modoc County, California",47292.0,06,049,2013
"Mono County, California",81858.0,06,051,2013
"Monterey County, California",93427.0,06,053,2013
"Napa County, California",94167.0,06,055,2013
"Nevada County, California",72677.0,06,057,2013
"Orange County, California",106625.0,06,059,2013
"Placer County, California",90544.0,06,061,2013
"Plumas County, California",58136.0,06,063,2013
"Riverside County, California",78154.0,06,065,2013
"Sacramento County, California",75175.0,06,067,2013
"San Benito County, California",95526.0,06,069,2013
"San Bernardino County, California",72481.0,06,071,2013
"San Diego County, California",89828.0,06,073,2013
"San Francisco County, California",136289.0,06,075,2013
"San Joaquin County, California",77735.0,06,077,2013
"San Luis Obispo County, California",82847.0,06,079,2013
"San Mateo County, California",133505.0,06,081,2013
"Santa Barbara County, California",96073.0,06,083,2013
"Santa Clara County, California",127253.0,06,085,2013
"Santa Cruz County, California",98431.0,06,087,2013
"Shasta County, California",56165.0,06,089,2013
"Sierra County, California",53333.0,06,091,2013
"Siskiyou County, California",50026.0,06,093,2013
"Solano County, California",88009.0,06,095,2013
"Sonoma County, California",86086.0,06,097,2013
"Stanislaus County, California",68170.0,06,099,2013
"Sutter County, California",69127.0,06,101,2013
"Tehama County, California",51758.0,06,103,2013
"Trinity County, California",47303.0,06,105,2013
"Tulare County, California",66073.0,06,107,2013
"Tuolumne County, California",59846.0,06,109,2013
"Ventura County, California",104759.0,06,111,2013
"Yolo County, California",94200.0,06,113,2013
"Yuba County, California",54452.0,06,115,2013
"Adams County, Colorado",75872.0,08,001,2013
"Alamosa County, Colorado",61266.0,08,003,2013
"Arapahoe County, Colorado",86230.0,08,005,2013
"Archuleta County, Colorado",59140.0,08,007,2013
"Baca County, Colorado",50662.0,08,009,2013
"Bent County, Colorado",47321.0,08,011,2013
"Boulder County, Colorado",101141.0,08,013,2013
"Broomfield County, Colorado",101573.0,08,014,2013
"Chaffee County, Colorado",60603.0,08,015,2013
