NAME,B19113A_001E,state,county,year
"Columbia County, Georgia",77276.0,13,073,2010
"Cook County, Georgia",49688.0,13,075,2010
"Coweta County, Georgia",74657.0,13,077,2010
"Crawford County, Georgia",56769.0,13,079,2010
"Crisp County, Georgia",54967.0,13,081,2010
"Dade County, Georgia",48831.0,13,083,2010
"Dawson County, Georgia",60595.0,13,085,2010
"Decatur County, Georgia",54755.0,13,087,2010
"DeKalb County, Georgia",96022.0,13,089,2010
"Dodge County, Georgia",56052.0,13,091,2010
"Dooly County, Georgia",53269.0,13,093,2010
"Dougherty County, Georgia",60874.0,13,095,2010
"Douglas County, Georgia",70674.0,13,097,2010
"Early County, Georgia",59236.0,13,099,2010
"Echols County, Georgia",41574.0,13,101,2010
"Effingham County, Georgia",67545.0,13,103,2010
"Elbert County, Georgia",42225.0,13,105,2010
"Emanuel County, Georgia",41855.0,13,107,2010
"Evans County, Georgia",50125.0,13,109,2010
"Fannin County, Georgia",41596.0,13,111,2010
"Fayette County, Georgia",95827.0,13,113,2010
"Floyd County, Georgia",52582.0,13,115,2010
"Forsyth County, Georgia",97651.0,13,117,2010
"Franklin County, Georgia",45868.0,13,119,2010
"Fulton County, Georgia",121679.0,13,121,2010
"Gilmer County, Georgia",46117.0,13,123,2010
"Glascock County, Georgia",47736.0,13,125,2010
"Glynn County, Georgia",68440.0,13,127,2010
"Gordon County, Georgia",51430.0,13,129,2010
"Grady County, Georgia",47174.0,13,131,2010
"Greene County, Georgia",51827.0,13,133,2010
"Gwinnett County, Georgia",83649.0,13,135,2010
"Habersham County, Georgia",50238.0,13,137,2010
"Hall County, Georgia",61534.0,13,139,2010
"Hancock County, Georgia",52120.0,13,141,2010
"Haralson County, Georgia",46152.0,13,143,2010
"Harris County, Georgia",77359.0,13,145,2010
"Hart County, Georgia",49060.0,13,147,2010
"Heard County, Georgia",48284.0,13,149,2010
"Henry County, Georgia",76393.0,13,151,2010
"Houston County, Georgia",75280.0,13,153,2010
"Irwin County, Georgia",54410.0,13,155,2010
"Jackson County, Georgia",59429.0,13,157,2010
"Jasper County, Georgia",55077.0,13,159,2010
"Jeff Davis County, Georgia",46325.0,13,161,2010
"Jefferson County, Georgia",57140.0,13,163,2010
"Jenkins County, Georgia",50250.0,13,165,2010
"Johnson County, Georgia",55634.0,13,167,2010
"Jones County, Georgia",60495.0,13,169,2010
"Lamar County, Georgia",46551.0,13,171,2010
"Lanier County, Georgia",49575.0,13,173,2010
"Laurens County, Georgia",58349.0,13,175,2010
"Lee County, Georgia",72079.0,13,177,2010
"Liberty County, Georgia",51193.0,13,179,2010
"Lincoln County, Georgia",52049.0,13,181,2010
"Long County, Georgia",49281.0,13,183,2010
"Lowndes County, Georgia",59814.0,13,185,2010
"Lumpkin County, Georgia",51141.0,13,187,2010
"McDuffie County, Georgia",50213.0,13,189,2010
"McIntosh County, Georgia",56628.0,13,191,2010
"Macon County, Georgia",48063.0,13,193,2010
"Madison County, Georgia",51901.0,13,195,2010
"Marion County, Georgia",58304.0,13,197,2010
"Meriwether County, Georgia",56637.0,13,199,2010
"Miller County, Georgia",46196.0,13,201,2010
"Mitchell County, Georgia",56491.0,13,205,2010
"Monroe County, Georgia",71752.0,13,207,2010
"Montgomery County, Georgia",50809.0,13,209,2010
"Morgan County, Georgia",64189.0,13,211,2010
"Murray County, Georgia",46614.0,13,213,2010
"Muscogee County, Georgia",64383.0,13,215,2010
"Newton County, Georgia",63652.0,13,217,2010
"Oconee County, Georgia",86328.0,13,219,2010
"Oglethorpe County, Georgia",55299.0,13,221,2010
"Paulding County, Georgia",68774.0,13,223,2010
"Peach County, Georgia",65217.0,13,225,2010
"Pickens County, Georgia",61342.0,13,227,2010
"Pierce County, Georgia",48706.0,13,229,2010
"Pike County, Georgia",59008.0,13,231,2010
"Polk County, Georgia",47321.0,13,233,2010
"Pulaski County, Georgia",49667.0,13,235,2010
"Putnam County, Georgia",59049.0,13,237,2010
"Quitman County, Georgia",41875.0,13,239,2010
"Rabun County, Georgia",51221.0,13,241,2010
"Randolph County, Georgia",46935.0,13,243,2010
"Richmond County, Georgia",56559.0,13,245,2010
"Rockdale County, Georgia",67207.0,13,247,2010
"Schley County, Georgia",50679.0,13,249,2010
"Screven County, Georgia",53380.0,13,251,2010
"Seminole County, Georgia",49779.0,13,253,2010
"Spalding County, Georgia",56793.0,13,255,2010
"Stephens County, Georgia",42382.0,13,257,2010
"Stewart County, Georgia",61125.0,13,259,2010
"Sumter County, Georgia",56379.0,13,261,2010
"Talbot County, Georgia",65649.0,13,263,2010
"Taliaferro County, Georgia",43167.0,13,265,2010
"Tattnall County, Georgia",51661.0,13,267,2010
"Taylor County, Georgia",50266.0,13,269,2010
"Telfair County, Georgia",42102.0,13,271,2010
"Terrell County, Georgia",57037.0,13,273,2010
"Thomas County, Georgia",57518.0,13,275,2010
"Tift County, Georgia",56607.0,13,277,2010
"Toombs County, Georgia",54163.0,13,279,2010
"Towns County, Georgia",48595.0,13,281,2010
"Treutlen County, Georgia",54882.0,13,283,2010
"Troup County, Georgia",61536.0,13,285,2010
"Turner County, Georgia",55738.0,13,287,2010
"Twiggs County, Georgia",39669.0,13,289,2010
"Union County, Georgia",51680.0,13,291,2010
"Upson County, Georgia",49324.0,13,293,2010
"Walker County, Georgia",46617.0,13,295,2010
"Walton County, Georgia",62790.0,13,297,2010
"Ware County, Georgia",53483.0,13,299,2010
"Warren County, Georgia",41935.0,13,301,2010
"Washington County, Georgia",53567.0,13,303,2010
"Wayne County, Georgia",51067.0,13,305,2010
"Webster County, Georgia",53750.0,13,307,2010
"Wheeler County, Georgia",47267.0,13,309,2010
"White County, Georgia",51305.0,13,311,2010
"Whitfield County, Georgia",50981.0,13,313,2010
"Wilcox County, Georgia",46233.0,13,315,2010
"Wilkes County, Georgia",50375.0,13,317,2010
"Wilkinson County, Georgia",55691.0,13,319,2010
"Worth County, Georgia",51908.0,13,321,2010
"Hawaii County, Hawaii",69524.0,15,001,2010
"Honolulu County, Hawaii",86268.0,15,003,2010
"Kalawao County, Hawaii",-666666666.0,15,005,2010
"Kauai County, Hawaii",70833.0,15,007,2010
"Maui County, Hawaii",76858.0,15,009,2010
"Ada County, Idaho",68096.0,16,001,2010
"Adams County, Idaho",45074.0,16,003,2010
"Bannock County, Idaho",55325.0,16,005,2010
"Bear Lake County, Idaho",45652.0,16,007,2010
"Benewah County, Idaho",43676.0,16,009,2010
"Bingham County, Idaho",54957.0,16,011,2010
"Blaine County, Idaho",76752.0,16,013,2010
"Boise County, Idaho",58917.0,16,015,2010
"Bonner County, Idaho",52087.0,16,017,2010
"Bonneville County, Idaho",60000.0,16,019,2010
"Boundary County, Idaho",43524.0,16,021,2010
"Butte County, Idaho",47436.0,16,023,2010
"Camas County, Idaho",43289.0,16,025,2010
"Canyon County, Idaho",48789.0,16,027,2010
"Caribou County, Idaho",54842.0,16,029,2010
"Cassia County, Idaho",48834.0,16,031,2010
"Clark County, Idaho",40455.0,16,033,2010
"Clearwater County, Idaho",45271.0,16,035,2010
"Custer County, Idaho",57114.0,16,037,2010
"Elmore County, Idaho",54230.0,16,039,2010
"Franklin County, Idaho",50830.0,16,041,2010
"Fremont County, Idaho",52668.0,16,043,2010
"Gem County, Idaho",50582.0,16,045,2010
"Gooding County, Idaho",45000.0,16,047,2010
"Idaho County, Idaho",39764.0,16,049,2010
"Jefferson County, Idaho",57156.0,16,051,2010
"Jerome County, Idaho",46451.0,16,053,2010
"Kootenai County, Idaho",56025.0,16,055,2010
"Latah County, Idaho",54729.0,16,057,2010
"Lemhi County, Idaho",49063.0,16,059,2010
"Lewis County, Idaho",43500.0,16,061,2010
"Lincoln County, Idaho",50598.0,16,063,2010
"Madison County, Idaho",40857.0,16,065,2010
"Minidoka County, Idaho",47126.0,16,067,2010
"Nez Perce County, Idaho",56879.0,16,069,2010
"Oneida County, Idaho",50847.0,16,071,2010
"Owyhee County, Idaho",36979.0,16,073,2010
"Payette County, Idaho",50605.0,16,075,2010
"Power County, Idaho",45540.0,16,077,2010
"Shoshone County, Idaho",45227.0,16,079,2010
"Teton County, Idaho",58252.0,16,081,2010
"Twin Falls County, Idaho",49674.0,16,083,2010
"Autauga County, Alabama",70177.0,01,001,2010
"Baldwin County, Alabama",61486.0,01,003,2010
"Barbour County, Alabama",50461.0,01,005,2010
"Bibb County, Alabama",54150.0,01,007,2010
"Blount County, Alabama",54193.0,01,009,2010
"Bullock County, Alabama",66314.0,01,011,2010
"Butler County, Alabama",47020.0,01,013,2010
"Calhoun County, Alabama",52982.0,01,015,2010
"Chambers County, Alabama",50255.0,01,017,2010
"Cherokee County, Alabama",47512.0,01,019,2010
"Chilton County, Alabama",50552.0,01,021,2010
"Choctaw County, Alabama",46932.0,01,023,2010
"Clarke County, Alabama",56300.0,01,025,2010
"Clay County, Alabama",46864.0,01,027,2010
"Cleburne County, Alabama",42448.0,01,029,2010
"Coffee County, Alabama",60029.0,01,031,2010
"Colbert County, Alabama",53728.0,01,033,2010
"Conecuh County, Alabama",54805.0,01,035,2010
"Coosa County, Alabama",52684.0,01,037,2010
"Covington County, Alabama",48004.0,01,039,2010
"Crenshaw County, Alabama",50420.0,01,041,2010
"Cullman County, Alabama",48208.0,01,043,2010
"Dale County, Alabama",54769.0,01,045,2010
"Dallas County, Alabama",61429.0,01,047,2010
"DeKalb County, Alabama",42040.0,01,049,2010
"Elmore County, Alabama",69549.0,01,051,2010
"Escambia County, Alabama",47902.0,01,053,2010
"Etowah County, Alabama",48137.0,01,055,2010
"Fayette County, Alabama",43020.0,01,057,2010
"Franklin County, Alabama",48453.0,01,059,2010
"Geneva County, Alabama",42580.0,01,061,2010
"Greene County, Alabama",71085.0,01,063,2010
"Hale County, Alabama",60244.0,01,065,2010
"Henry County, Alabama",52073.0,01,067,2010
"Houston County, Alabama",60291.0,01,069,2010
"Jackson County, Alabama",45807.0,01,071,2010
"Jefferson County, Alabama",74164.0,01,073,2010
"Lamar County, Alabama",45820.0,01,075,2010
"Lauderdale County, Alabama",54361.0,01,077,2010
"Lawrence County, Alabama",50257.0,01,079,2010
"Lee County, Alabama",66824.0,01,081,2010
"Limestone County, Alabama",58062.0,01,083,2010
"Lowndes County, Alabama",58968.0,01,085,2010
"Macon County, Alabama",55357.0,01,087,2010
"Madison County, Alabama",80538.0,01,089,2010
"Marengo County, Alabama",63135.0,01,091,2010
"Marion County, Alabama",43863.0,01,093,2010
"Marshall County, Alabama",48005.0,01,095,2010
"Mobile County, Alabama",59412.0,01,097,2010
"Monroe County, Alabama",55357.0,01,099,2010
"Montgomery County, Alabama",80024.0,01,101,2010
"Morgan County, Alabama",58225.0,01,103,2010
"Perry County, Alabama",48818.0,01,105,2010
"Pickens County, Alabama",53017.0,01,107,2010
"Pike County, Alabama",58956.0,01,109,2010
"Randolph County, Alabama",47786.0,01,111,2010
"Russell County, Alabama",44382.0,01,113,2010
"St. Clair County, Alabama",57086.0,01,115,2010
"Shelby County, Alabama",85183.0,01,117,2010
"Sumter County, Alabama",63182.0,01,119,2010
"Talladega County, Alabama",52548.0,01,121,2010
"Tallapoosa County, Alabama",54939.0,01,123,2010
"Tuscaloosa County, Alabama",67926.0,01,125,2010
"Walker County, Alabama",47130.0,01,127,2010
"Washington County, Alabama",57108.0,01,129,2010
"Wilcox County, Alabama",58668.0,01,131,2010
"Winston County, Alabama",40145.0,01,133,2010
"Aleutians East Borough, Alaska",103333.0,02,013,2010
"Aleutians West Census Area, Alaska",98750.0,02,016,2010
"Anchorage Municipality, Alaska",93496.0,02,020,2010
"Bethel Census Area, Alaska",105787.0,02,050,2010
"Bristol Bay Borough, Alaska",99615.0,02,060,2010
"Denali Borough, Alaska",81528.0,02,068,2010
"Dillingham Census Area, Alaska",100000.0,02,070,2010
"Fairbanks North Star Borough, Alaska",84371.0,02,090,2010
"Haines Borough, Alaska",63571.0,02,100,2010
"Hoonah-Angoon Census Area, Alaska",60938.0,02,105,2010
"Juneau City and Borough, Alaska",95596.0,02,110,2010
"Kenai Peninsula Borough, Alaska",73564.0,02,122,2010
"Ketchikan Gateway Borough, Alaska",82020.0,02,130,2010
"Kodiak Island Borough, Alaska",73505.0,02,150,2010
"Lake and Peninsula Borough, Alaska",74583.0,02,164,2010
"Matanuska-Susitna Borough, Alaska",78124.0,02,170,2010
"Nome Census Area, Alaska",128911.0,02,180,2010
"North Slope Borough, Alaska",115250.0,02,185,2010
"Northwest Arctic Borough, Alaska",114583.0,02,188,2010
"Petersburg Census Area, Alaska",85865.0,02,195,2010
"Prince of Wales-Hyder Census Area, Alaska",58816.0,02,198,2010
"Sitka City and Borough, Alaska",73583.0,02,220,2010
"Skagway Municipality, Alaska",88542.0,02,230,2010
"Southeast Fairbanks Census Area, Alaska",64292.0,02,240,2010
"Valdez-Cordova Census Area, Alaska",88715.0,02,261,2010
"Wade Hampton Census Area, Alaska",67222.0,02,270,2010
"Wrangell City and Borough, Alaska",62917.0,02,275,2010
"Yakutat City and Borough, Alaska",76667.0,02,282,2010
"Yukon-Koyukuk Census Area, Alaska",68229.0,02,290,2010
"Apache County, Arizona",58090.0,04,001,2010
"Cochise County, Arizona",54157.0,04,003,2010
"Coconino County, Arizona",68422.0,04,005,2010
"Gila County, Arizona",48178.0,04,007,2010
"Graham County, Arizona",50885.0,04,009,2010
"Greenlee County, Arizona",51472.0,04,011,2010
"La Paz County, Arizona",40367.0,04,012,2010
"Maricopa County, Arizona",68312.0,04,013,2010
"Mohave County, Arizona",47792.0,04,015,2010
"Navajo County, Arizona",55464.0,04,017,2010
"Pima County, Arizona",61311.0,04,019,2010
"Pinal County, Arizona",59183.0,04,021,2010
"Santa Cruz County, Arizona",42595.0,04,023,2010
"Yavapai County, Arizona",54019.0,04,025,2010
"Yuma County, Arizona",43682.0,04,027,2010
"Arkansas County, Arkansas",54107.0,05,001,2010
"Ashley County, Arkansas",50434.0,05,003,2010
"Baxter County, Arkansas",42284.0,05,005,2010
"Benton County, Arkansas",60210.0,05,007,2010
"Boone County, Arkansas",45766.0,05,009,2010
"Bradley County, Arkansas",50136.0,05,011,2010
"Calhoun County, Arkansas",41970.0,05,013,2010
"Carroll County, Arkansas",43150.0,05,015,2010
"Chicot County, Arkansas",44840.0,05,017,2010
"Clark County, Arkansas",54583.0,05,019,2010
"Clay County, Arkansas",40134.0,05,021,2010
"Cleburne County, Arkansas",44987.0,05,023,2010
"Cleveland County, Arkansas",49409.0,05,025,2010
"Columbia County, Arkansas",60042.0,05,027,2010
"Conway County, Arkansas",52333.0,05,029,2010
"Craighead County, Arkansas",56267.0,05,031,2010
"Crawford County, Arkansas",47906.0,05,033,2010
"Crittenden County, Arkansas",60631.0,05,035,2010
"Cross County, Arkansas",49125.0,05,037,2010
"Dallas County, Arkansas",55339.0,05,039,2010
"Desha County, Arkansas",56812.0,05,041,2010
"Drew County, Arkansas",54767.0,05,043,2010
"Faulkner County, Arkansas",63342.0,05,045,2010
"Franklin County, Arkansas",39776.0,05,047,2010
"Fulton County, Arkansas",36682.0,05,049,2010
"Garland County, Arkansas",47841.0,05,051,2010
"Grant County, Arkansas",59980.0,05,053,2010
"Greene County, Arkansas",46110.0,05,055,2010
"Hempstead County, Arkansas",46842.0,05,057,2010
"Hot Spring County, Arkansas",47711.0,05,059,2010
"Howard County, Arkansas",44583.0,05,061,2010
"Independence County, Arkansas",44477.0,05,063,2010
"Izard County, Arkansas",39888.0,05,065,2010
"Jackson County, Arkansas",39901.0,05,067,2010
"Jefferson County, Arkansas",61334.0,05,069,2010
"Johnson County, Arkansas",39822.0,05,071,2010
"Lafayette County, Arkansas",52853.0,05,073,2010
"Lawrence County, Arkansas",39077.0,05,075,2010
"Lee County, Arkansas",41217.0,05,077,2010
"Lincoln County, Arkansas",46563.0,05,079,2010
"Little River County, Arkansas",49973.0,05,081,2010
"Logan County, Arkansas",48472.0,05,083,2010
"Lonoke County, Arkansas",59640.0,05,085,2010
"Madison County, Arkansas",42831.0,05,087,2010
"Marion County, Arkansas",41545.0,05,089,2010
"Miller County, Arkansas",53277.0,05,091,2010
"Mississippi County, Arkansas",51493.0,05,093,2010
"Monroe County, Arkansas",47033.0,05,095,2010
"Montgomery County, Arkansas",45579.0,05,097,2010
"Nevada County, Arkansas",55118.0,05,099,2010
"Newton County, Arkansas",38066.0,05,101,2010
"Ouachita County, Arkansas",51561.0,05,103,2010
"Perry County, Arkansas",50400.0,05,105,2010
"Phillips County, Arkansas",50929.0,05,107,2010
"Pike County, Arkansas",41964.0,05,109,2010
"Poinsett County, Arkansas",40375.0,05,111,2010
"Polk County, Arkansas",38159.0,05,113,2010
"Pope County, Arkansas",47263.0,05,115,2010
"Prairie County, Arkansas",45123.0,05,117,2010
"Pulaski County, Arkansas",72443.0,05,119,2010
"Randolph County, Arkansas",45132.0,05,121,2010
"St. Francis County, Arkansas",41036.0,05,123,2010
"Saline County, Arkansas",62305.0,05,125,2010
"Scott County, Arkansas",39248.0,05,127,2010
"Searcy County, Arkansas",39671.0,05,129,2010
"Sebastian County, Arkansas",51793.0,05,131,2010
"Sevier County, Arkansas",44432.0,05,133,2010
"Sharp County, Arkansas",40092.0,05,135,2010
"Stone County, Arkansas",36683.0,05,137,2010
"Union County, Arkansas",56717.0,05,139,2010
"Van Buren County, Arkansas",40042.0,05,141,2010
"Washington County, Arkansas",55836.0,05,143,2010
"White County, Arkansas",46652.0,05,145,2010
"Woodruff County, Arkansas",41164.0,05,147,2010
"Yell County, Arkansas",39818.0,05,149,2010
"Alameda County, California",98910.0,06,001,2010
"Alpine County, California",99196.0,06,003,2010
"Amador County, California",63807.0,06,005,2010
"Butte County, California",56899.0,06,007,2010
"Calaveras County, California",67886.0,06,009,2010
"Colusa County, California",60625.0,06,011,2010
"Contra Costa County, California",100113.0,06,013,2010
"Del Norte County, California",53647.0,06,015,2010
"El Dorado County, California",83822.0,06,017,2010
"Fresno County, California",58959.0,06,019,2010
"Glenn County, California",53938.0,06,021,2010
"Humboldt County, California",55065.0,06,023,2010
"Imperial County, California",44290.0,06,025,2010
"Inyo County, California",67956.0,06,027,2010
"Kern County, California",55869.0,06,029,2010
"Kings County, California",52504.0,06,031,2010
"Lake County, California",51485.0,06,033,2010
"Lassen County, California",68284.0,06,035,2010
"Los Angeles County, California",71219.0,06,037,2010
"Madera County, California",52255.0,06,039,2010
"Marin County, California",121913.0,06,041,2010
"Mariposa County, California",58709.0,06,043,2010
"Mendocino County, California",54074.0,06,045,2010
"Fulton County, Indiana",48091.0,18,049,2010
"Gibson County, Indiana",61933.0,18,051,2010
"Grant County, Indiana",51233.0,18,053,2010
"Greene County, Indiana",51068.0,18,055,2010
"Hamilton County, Indiana",95514.0,18,057,2010
"Hancock County, Indiana",70721.0,18,059,2010
"Harrison County, Indiana",59426.0,18,061,2010
"Hendricks County, Indiana",78217.0,18,063,2010
"Henry County, Indiana",52691.0,18,065,2010
"Howard County, Indiana",56464.0,18,067,2010
"Huntington County, Indiana",55559.0,18,069,2010
"Jackson County, Indiana",54721.0,18,071,2010
"Jasper County, Indiana",64129.0,18,073,2010
"Jay County, Indiana",48523.0,18,075,2010
"Jefferson County, Indiana",52768.0,18,077,2010
"Jennings County, Indiana",48855.0,18,079,2010
"Johnson County, Indiana",72862.0,18,081,2010
"Knox County, Indiana",52237.0,18,083,2010
"Kosciusko County, Indiana",57149.0,18,085,2010
"LaGrange County, Indiana",54259.0,18,087,2010
"Lake County, Indiana",68983.0,18,089,2010
"LaPorte County, Indiana",59804.0,18,091,2010
"Lawrence County, Indiana",50443.0,18,093,2010
"Madison County, Indiana",55386.0,18,095,2010
"Marion County, Indiana",63744.0,18,097,2010
"Marshall County, Indiana",58529.0,18,099,2010
"Martin County, Indiana",54924.0,18,101,2010
"Miami County, Indiana",49858.0,18,103,2010
"Monroe County, Indiana",62118.0,18,105,2010
"Montgomery County, Indiana",56077.0,18,107,2010
"Morgan County, Indiana",62277.0,18,109,2010
"Newton County, Indiana",60293.0,18,111,2010
"Noble County, Indiana",55173.0,18,113,2010
"Ohio County, Indiana",61875.0,18,115,2010
"Orange County, Indiana",45681.0,18,117,2010
"Owen County, Indiana",52671.0,18,119,2010
"Parke County, Indiana",51648.0,18,121,2010
"Perry County, Indiana",55580.0,18,123,2010
"Pike County, Indiana",48882.0,18,125,2010
"Porter County, Indiana",73653.0,18,127,2010
"Posey County, Indiana",69722.0,18,129,2010
"Pulaski County, Indiana",51082.0,18,131,2010
"Putnam County, Indiana",59367.0,18,133,2010
"Randolph County, Indiana",46171.0,18,135,2010
"Ripley County, Indiana",58375.0,18,137,2010
"Rush County, Indiana",53469.0,18,139,2010
"St. Joseph County, Indiana",61810.0,18,141,2010
"Scott County, Indiana",47155.0,18,143,2010
"Shelby County, Indiana",60991.0,18,145,2010
"Spencer County, Indiana",61683.0,18,147,2010
"Starke County, Indiana",44183.0,18,149,2010
"Steuben County, Indiana",58095.0,18,151,2010
"Sullivan County, Indiana",52589.0,18,153,2010
"Switzerland County, Indiana",51568.0,18,155,2010
"Tippecanoe County, Indiana",62690.0,18,157,2010
"Tipton County, Indiana",61173.0,18,159,2010
"Union County, Indiana",50477.0,18,161,2010
"Vanderburgh County, Indiana",59288.0,18,163,2010
"Vermillion County, Indiana",50907.0,18,165,2010
"Vigo County, Indiana",51543.0,18,167,2010
"Wabash County, Indiana",53302.0,18,169,2010
"Warren County, Indiana",58547.0,18,171,2010
"Warrick County, Indiana",73303.0,18,173,2010
"Washington County, Indiana",45406.0,18,175,2010
"Wayne County, Indiana",51954.0,18,177,2010
"Wells County, Indiana",57074.0,18,179,2010
"White County, Indiana",52695.0,18,181,2010
"Whitley County, Indiana",63515.0,18,183,2010
"Adair County, Iowa",57866.0,19,001,2010
"Adams County, Iowa",52406.0,19,003,2010
"Allamakee County, Iowa",56259.0,19,005,2010
"Appanoose County, Iowa",42331.0,19,007,2010
"Audubon County, Iowa",57989.0,19,009,2010
"Benton County, Iowa",65197.0,19,011,2010
"Black Hawk County, Iowa",60921.0,19,013,2010
"Boone County, Iowa",67764.0,19,015,2010
"Bremer County, Iowa",68320.0,19,017,2010
"Buchanan County, Iowa",61680.0,19,019,2010
"Buena Vista County, Iowa",54132.0,19,021,2010
"Butler County, Iowa",59920.0,19,023,2010
"Calhoun County, Iowa",50354.0,19,025,2010
"Carroll County, Iowa",62507.0,19,027,2010
"Cass County, Iowa",48893.0,19,029,2010
"Cedar County, Iowa",64046.0,19,031,2010
"Cerro Gordo County, Iowa",60444.0,19,033,2010
"Cherokee County, Iowa",56916.0,19,035,2010
"Chickasaw County, Iowa",50572.0,19,037,2010
"Clarke County, Iowa",54799.0,19,039,2010
"Clay County, Iowa",56151.0,19,041,2010
"Clayton County, Iowa",54034.0,19,043,2010
"Clinton County, Iowa",59194.0,19,045,2010
"Crawford County, Iowa",54947.0,19,047,2010
"Dallas County, Iowa",85517.0,19,049,2010
"Davis County, Iowa",52855.0,19,051,2010
"Decatur County, Iowa",47843.0,19,053,2010
"Delaware County, Iowa",60633.0,19,055,2010
"Des Moines County, Iowa",55261.0,19,057,2010
"Dickinson County, Iowa",60144.0,19,059,2010
"Dubuque County, Iowa",61853.0,19,061,2010
"Emmet County, Iowa",55875.0,19,063,2010
"Fayette County, Iowa",52540.0,19,065,2010
"Floyd County, Iowa",53183.0,19,067,2010
"Franklin County, Iowa",57279.0,19,069,2010
"Fremont County, Iowa",59273.0,19,071,2010
"Greene County, Iowa",60033.0,19,073,2010
"Grundy County, Iowa",68163.0,19,075,2010
"Guthrie County, Iowa",62405.0,19,077,2010
"Hamilton County, Iowa",61478.0,19,079,2010
"Hancock County, Iowa",56174.0,19,081,2010
"Hardin County, Iowa",57668.0,19,083,2010
"Harrison County, Iowa",63130.0,19,085,2010
"Henry County, Iowa",54594.0,19,087,2010
"Howard County, Iowa",55455.0,19,089,2010
"Humboldt County, Iowa",57440.0,19,091,2010
"Ida County, Iowa",58423.0,19,093,2010
"Iowa County, Iowa",64638.0,19,095,2010
"Jackson County, Iowa",54540.0,19,097,2010
"Jasper County, Iowa",56852.0,19,099,2010
"Jefferson County, Iowa",57620.0,19,101,2010
"Johnson County, Iowa",79083.0,19,103,2010
"Jones County, Iowa",58611.0,19,105,2010
"Keokuk County, Iowa",53546.0,19,107,2010
"Kossuth County, Iowa",61220.0,19,109,2010
"Lee County, Iowa",51079.0,19,111,2010
"Linn County, Iowa",70634.0,19,113,2010
"Louisa County, Iowa",55761.0,19,115,2010
"Lucas County, Iowa",56332.0,19,117,2010
"Lyon County, Iowa",57315.0,19,119,2010
"Madison County, Iowa",67484.0,19,121,2010
"Mahaska County, Iowa",58818.0,19,123,2010
"Marion County, Iowa",65596.0,19,125,2010
"Marshall County, Iowa",59022.0,19,127,2010
"Mills County, Iowa",74077.0,19,129,2010
"Mitchell County, Iowa",63305.0,19,131,2010
"Monona County, Iowa",51351.0,19,133,2010
"Monroe County, Iowa",53052.0,19,135,2010
"Montgomery County, Iowa",51069.0,19,137,2010
"Muscatine County, Iowa",61765.0,19,139,2010
"O'Brien County, Iowa",59737.0,19,141,2010
"Osceola County, Iowa",58482.0,19,143,2010
"Page County, Iowa",53291.0,19,145,2010
"Palo Alto County, Iowa",57255.0,19,147,2010
"Plymouth County, Iowa",69666.0,19,149,2010
"Pocahontas County, Iowa",56300.0,19,151,2010
"Polk County, Iowa",74210.0,19,153,2010
"Pottawattamie County, Iowa",61555.0,19,155,2010
"Poweshiek County, Iowa",65556.0,19,157,2010
"Ringgold County, Iowa",51769.0,19,159,2010
"Sac County, Iowa",54391.0,19,161,2010
"Scott County, Iowa",67719.0,19,163,2010
"Shelby County, Iowa",55386.0,19,165,2010
"Sioux County, Iowa",60694.0,19,167,2010
"Story County, Iowa",75386.0,19,169,2010
"Tama County, Iowa",55849.0,19,171,2010
"Taylor County, Iowa",47688.0,19,173,2010
"Union County, Iowa",50927.0,19,175,2010
"Van Buren County, Iowa",49650.0,19,177,2010
"Wapello County, Iowa",49501.0,19,179,2010
"Warren County, Iowa",74101.0,19,181,2010
"Washington County, Iowa",60553.0,19,183,2010
"Wayne County, Iowa",45026.0,19,185,2010
"Webster County, Iowa",55067.0,19,187,2010
"Winnebago County, Iowa",59267.0,19,189,2010
"Winneshiek County, Iowa",61682.0,19,191,2010
"Woodbury County, Iowa",59254.0,19,193,2010
"Worth County, Iowa",56442.0,19,195,2010
"Wright County, Iowa",54720.0,19,197,2010
"Allen County, Kansas",51042.0,20,001,2010
"Anderson County, Kansas",46425.0,20,003,2010
"Atchison County, Kansas",54735.0,20,005,2010
"Barber County, Kansas",48892.0,20,007,2010
"Barton County, Kansas",52827.0,20,009,2010
"Bourbon County, Kansas",50302.0,20,011,2010
"Brown County, Kansas",49468.0,20,013,2010
"Butler County, Kansas",67188.0,20,015,2010
"Chase County, Kansas",55000.0,20,017,2010
"Chautauqua County, Kansas",49063.0,20,019,2010
"Cherokee County, Kansas",48782.0,20,021,2010
"Cheyenne County, Kansas",47784.0,20,023,2010
"Clark County, Kansas",61944.0,20,025,2010
"Clay County, Kansas",55781.0,20,027,2010
"Cloud County, Kansas",44809.0,20,029,2010
"Coffey County, Kansas",57826.0,20,031,2010
"Comanche County, Kansas",50660.0,20,033,2010
"Cowley County, Kansas",52947.0,20,035,2010
"Crawford County, Kansas",50620.0,20,037,2010
"Decatur County, Kansas",44632.0,20,039,2010
"Dickinson County, Kansas",57032.0,20,041,2010
"Doniphan County, Kansas",54288.0,20,043,2010
"Douglas County, Kansas",70665.0,20,045,2010
"Edwards County, Kansas",49712.0,20,047,2010
"Elk County, Kansas",41019.0,20,049,2010
"Ellis County, Kansas",63480.0,20,051,2010
"Ellsworth County, Kansas",52981.0,20,053,2010
"Finney County, Kansas",58272.0,20,055,2010
