NAME,B19301G_001E,state,county,year
"Waldo County, Maine",10664.0,23,027,2013
"Washington County, Maine",12003.0,23,029,2013
"York County, Maine",13553.0,23,031,2013
"Allegany County, Maryland",5182.0,24,001,2013
"Anne Arundel County, Maryland",16558.0,24,003,2013
"Baltimore County, Maryland",16282.0,24,005,2013
"Calvert County, Maryland",16934.0,24,009,2013
"Caroline County, Maryland",17808.0,24,011,2013
"Carroll County, Maryland",15987.0,24,013,2013
"Cecil County, Maryland",16368.0,24,015,2013
"Charles County, Maryland",15041.0,24,017,2013
"Dorchester County, Maryland",8623.0,24,019,2013
"Frederick County, Maryland",18005.0,24,021,2013
"Garrett County, Maryland",7230.0,24,023,2013
"Harford County, Maryland",12649.0,24,025,2013
"Howard County, Maryland",23068.0,24,027,2013
"Kent County, Maryland",17595.0,24,029,2013
"Montgomery County, Maryland",26092.0,24,031,2013
"Prince George's County, Maryland",23383.0,24,033,2013
"Queen Anne's County, Maryland",12752.0,24,035,2013
"St. Mary's County, Maryland",16553.0,24,037,2013
"Somerset County, Maryland",3809.0,24,039,2013
"Talbot County, Maryland",13819.0,24,041,2013
"Washington County, Maryland",7006.0,24,043,2013
"Wicomico County, Maryland",12181.0,24,045,2013
"Worcester County, Maryland",14851.0,24,047,2013
"Baltimore city, Maryland",15488.0,24,510,2013
"Barnstable County, Massachusetts",15421.0,25,001,2013
"Berkshire County, Massachusetts",14867.0,25,003,2013
"Bristol County, Massachusetts",15058.0,25,005,2013
"Dukes County, Massachusetts",23933.0,25,007,2013
"Essex County, Massachusetts",15246.0,25,009,2013
"Franklin County, Massachusetts",22937.0,25,011,2013
"Hampden County, Massachusetts",11976.0,25,013,2013
"Hampshire County, Massachusetts",12105.0,25,015,2013
"Middlesex County, Massachusetts",18880.0,25,017,2013
"Nantucket County, Massachusetts",26032.0,25,019,2013
"Norfolk County, Massachusetts",22601.0,25,021,2013
"Plymouth County, Massachusetts",15712.0,25,023,2013
"Suffolk County, Massachusetts",18404.0,25,025,2013
"Worcester County, Massachusetts",14563.0,25,027,2013
"Alcona County, Michigan",6203.0,26,001,2013
"Alger County, Michigan",12146.0,26,003,2013
"Allegan County, Michigan",8658.0,26,005,2013
"Alpena County, Michigan",9843.0,26,007,2013
"Antrim County, Michigan",11518.0,26,009,2013
"Arenac County, Michigan",10509.0,26,011,2013
"Baraga County, Michigan",11962.0,26,013,2013
"Barry County, Michigan",14471.0,26,015,2013
"Bay County, Michigan",8825.0,26,017,2013
"Benzie County, Michigan",12449.0,26,019,2013
"Berrien County, Michigan",9706.0,26,021,2013
"Branch County, Michigan",11850.0,26,023,2013
"Calhoun County, Michigan",7896.0,26,025,2013
"Cass County, Michigan",10192.0,26,027,2013
"Charlevoix County, Michigan",11291.0,26,029,2013
"Cheboygan County, Michigan",15612.0,26,031,2013
"Chippewa County, Michigan",14435.0,26,033,2013
"Clare County, Michigan",8070.0,26,035,2013
"Clinton County, Michigan",10479.0,26,037,2013
"Crawford County, Michigan",2756.0,26,039,2013
"Delta County, Michigan",7885.0,26,041,2013
"Dickinson County, Michigan",9941.0,26,043,2013
"Eaton County, Michigan",11733.0,26,045,2013
"Emmet County, Michigan",11246.0,26,047,2013
"Genesee County, Michigan",10648.0,26,049,2013
"Gladwin County, Michigan",17535.0,26,051,2013
"Gogebic County, Michigan",10370.0,26,053,2013
"Grand Traverse County, Michigan",12184.0,26,055,2013
"Gratiot County, Michigan",11435.0,26,057,2013
"Hillsdale County, Michigan",11135.0,26,059,2013
"Houghton County, Michigan",11049.0,26,061,2013
"Huron County, Michigan",13753.0,26,063,2013
"Ingham County, Michigan",10267.0,26,065,2013
"Ionia County, Michigan",7991.0,26,067,2013
"Iosco County, Michigan",10533.0,26,069,2013
"Iron County, Michigan",10387.0,26,071,2013
"Isabella County, Michigan",10998.0,26,073,2013
"Jackson County, Michigan",7804.0,26,075,2013
"Kalamazoo County, Michigan",10339.0,26,077,2013
"Kalkaska County, Michigan",16101.0,26,079,2013
"Kent County, Michigan",9451.0,26,081,2013
"Keweenaw County, Michigan",,26,083,2013
"Lake County, Michigan",7491.0,26,085,2013
"Lapeer County, Michigan",14159.0,26,087,2013
"Leelanau County, Michigan",10336.0,26,089,2013
"Lenawee County, Michigan",10015.0,26,091,2013
"Livingston County, Michigan",20508.0,26,093,2013
"Luce County, Michigan",14590.0,26,095,2013
"Mackinac County, Michigan",16661.0,26,097,2013
"Macomb County, Michigan",11810.0,26,099,2013
"Manistee County, Michigan",11656.0,26,101,2013
"Marquette County, Michigan",11241.0,26,103,2013
"Mason County, Michigan",8762.0,26,105,2013
"Mecosta County, Michigan",9610.0,26,107,2013
"Menominee County, Michigan",9272.0,26,109,2013
"Midland County, Michigan",14721.0,26,111,2013
"Missaukee County, Michigan",4444.0,26,113,2013
"Monroe County, Michigan",12673.0,26,115,2013
"Montcalm County, Michigan",8793.0,26,117,2013
"Montmorency County, Michigan",5988.0,26,119,2013
"Muskegon County, Michigan",9083.0,26,121,2013
"Newaygo County, Michigan",9193.0,26,123,2013
"Oakland County, Michigan",16234.0,26,125,2013
"Oceana County, Michigan",15057.0,26,127,2013
"Ogemaw County, Michigan",6132.0,26,129,2013
"Ontonagon County, Michigan",12054.0,26,131,2013
"Osceola County, Michigan",10396.0,26,133,2013
"Oscoda County, Michigan",13756.0,26,135,2013
"Otsego County, Michigan",4402.0,26,137,2013
"Ottawa County, Michigan",9844.0,26,139,2013
"Presque Isle County, Michigan",8217.0,26,141,2013
"Roscommon County, Michigan",19843.0,26,143,2013
"Saginaw County, Michigan",9949.0,26,145,2013
"St. Clair County, Michigan",9184.0,26,147,2013
"St. Joseph County, Michigan",11754.0,26,149,2013
"Sanilac County, Michigan",10014.0,26,151,2013
"Schoolcraft County, Michigan",9500.0,26,153,2013
"Shiawassee County, Michigan",11858.0,26,155,2013
"Tuscola County, Michigan",9181.0,26,157,2013
"Van Buren County, Michigan",9189.0,26,159,2013
"Washtenaw County, Michigan",18071.0,26,161,2013
"Wayne County, Michigan",13310.0,26,163,2013
"Wexford County, Michigan",17740.0,26,165,2013
"Aitkin County, Minnesota",13471.0,27,001,2013
"Anoka County, Minnesota",10135.0,27,003,2013
"Becker County, Minnesota",11538.0,27,005,2013
"Beltrami County, Minnesota",12639.0,27,007,2013
"Benton County, Minnesota",2962.0,27,009,2013
"Big Stone County, Minnesota",8843.0,27,011,2013
"Blue Earth County, Minnesota",6805.0,27,013,2013
"Brown County, Minnesota",10564.0,27,015,2013
"Carlton County, Minnesota",11249.0,27,017,2013
"Carver County, Minnesota",10457.0,27,019,2013
"Cass County, Minnesota",11743.0,27,021,2013
"Chippewa County, Minnesota",5706.0,27,023,2013
"Chisago County, Minnesota",11087.0,27,025,2013
"Clay County, Minnesota",11820.0,27,027,2013
"Clearwater County, Minnesota",11520.0,27,029,2013
"Cook County, Minnesota",12235.0,27,031,2013
"Cottonwood County, Minnesota",1567.0,27,033,2013
"Crow Wing County, Minnesota",7617.0,27,035,2013
"Dakota County, Minnesota",13551.0,27,037,2013
"Dodge County, Minnesota",9413.0,27,039,2013
"Douglas County, Minnesota",8231.0,27,041,2013
"Faribault County, Minnesota",3643.0,27,043,2013
"Fillmore County, Minnesota",5172.0,27,045,2013
"Freeborn County, Minnesota",7166.0,27,047,2013
"Goodhue County, Minnesota",14123.0,27,049,2013
"Grant County, Minnesota",25508.0,27,051,2013
"Hennepin County, Minnesota",13624.0,27,053,2013
"Houston County, Minnesota",7913.0,27,055,2013
"Hubbard County, Minnesota",9584.0,27,057,2013
"Isanti County, Minnesota",11055.0,27,059,2013
"Itasca County, Minnesota",11010.0,27,061,2013
"Jackson County, Minnesota",4434.0,27,063,2013
"Kanabec County, Minnesota",8808.0,27,065,2013
"Kandiyohi County, Minnesota",8124.0,27,067,2013
"Kittson County, Minnesota",13319.0,27,069,2013
"Koochiching County, Minnesota",21002.0,27,071,2013
"Lac qui Parle County, Minnesota",9202.0,27,073,2013
"Lake County, Minnesota",14151.0,27,075,2013
"Lake of the Woods County, Minnesota",6548.0,27,077,2013
"Le Sueur County, Minnesota",13143.0,27,079,2013
"Lincoln County, Minnesota",,27,081,2013
"Lyon County, Minnesota",8258.0,27,083,2013
"McLeod County, Minnesota",12309.0,27,085,2013
"Mahnomen County, Minnesota",12473.0,27,087,2013
"Marshall County, Minnesota",4773.0,27,089,2013
"Martin County, Minnesota",7489.0,27,091,2013
"Meeker County, Minnesota",11345.0,27,093,2013
"Mille Lacs County, Minnesota",17213.0,27,095,2013
"Morrison County, Minnesota",11910.0,27,097,2013
"Mower County, Minnesota",9197.0,27,099,2013
"Murray County, Minnesota",6023.0,27,101,2013
"Nicollet County, Minnesota",14882.0,27,103,2013
"Nobles County, Minnesota",7507.0,27,105,2013
"Norman County, Minnesota",15678.0,27,107,2013
"Olmsted County, Minnesota",10732.0,27,109,2013
"Otter Tail County, Minnesota",7350.0,27,111,2013
"Pennington County, Minnesota",12227.0,27,113,2013
"Pine County, Minnesota",7588.0,27,115,2013
"Pipestone County, Minnesota",6039.0,27,117,2013
"Polk County, Minnesota",10313.0,27,119,2013
"Pope County, Minnesota",13129.0,27,121,2013
"Ramsey County, Minnesota",10209.0,27,123,2013
"Red Lake County, Minnesota",5974.0,27,125,2013
"Redwood County, Minnesota",17317.0,27,127,2013
"Renville County, Minnesota",13765.0,27,129,2013
"Rice County, Minnesota",6614.0,27,131,2013
"Rock County, Minnesota",4114.0,27,133,2013
"Roseau County, Minnesota",15516.0,27,135,2013
"St. Louis County, Minnesota",12059.0,27,137,2013
"Scott County, Minnesota",16310.0,27,139,2013
"Sherburne County, Minnesota",15375.0,27,141,2013
"Sibley County, Minnesota",6984.0,27,143,2013
"Stearns County, Minnesota",7830.0,27,145,2013
"Steele County, Minnesota",7622.0,27,147,2013
"Stevens County, Minnesota",8926.0,27,149,2013
"Swift County, Minnesota",17396.0,27,151,2013
"Todd County, Minnesota",9121.0,27,153,2013
"Traverse County, Minnesota",7689.0,27,155,2013
"Wabasha County, Minnesota",25154.0,27,157,2013
"Wadena County, Minnesota",5126.0,27,159,2013
"Waseca County, Minnesota",9793.0,27,161,2013
"Washington County, Minnesota",16013.0,27,163,2013
"Watonwan County, Minnesota",9370.0,27,165,2013
"Wilkin County, Minnesota",16058.0,27,167,2013
"Winona County, Minnesota",11503.0,27,169,2013
"Wright County, Minnesota",17001.0,27,171,2013
"Yellow Medicine County, Minnesota",16745.0,27,173,2013
"Adams County, Mississippi",11170.0,28,001,2013
"Alcorn County, Mississippi",9936.0,28,003,2013
"Amite County, Mississippi",11306.0,28,005,2013
"Attala County, Mississippi",11310.0,28,007,2013
"Benton County, Mississippi",18468.0,28,009,2013
"Bolivar County, Mississippi",4205.0,28,011,2013
"Calhoun County, Mississippi",11374.0,28,013,2013
"Carroll County, Mississippi",3532.0,28,015,2013
"Chickasaw County, Mississippi",4929.0,28,017,2013
"Choctaw County, Mississippi",16937.0,28,019,2013
"Claiborne County, Mississippi",5722.0,28,021,2013
"Clarke County, Mississippi",9773.0,28,023,2013
"Clay County, Mississippi",5379.0,28,025,2013
"Coahoma County, Mississippi",8918.0,28,027,2013
"Copiah County, Mississippi",16991.0,28,029,2013
"Covington County, Mississippi",7274.0,28,031,2013
"DeSoto County, Mississippi",12039.0,28,033,2013
"Forrest County, Mississippi",8664.0,28,035,2013
"Franklin County, Mississippi",5647.0,28,037,2013
"George County, Mississippi",12571.0,28,039,2013
"Greene County, Mississippi",6714.0,28,041,2013
"Grenada County, Mississippi",10947.0,28,043,2013
"Hancock County, Mississippi",12251.0,28,045,2013
"Harrison County, Mississippi",10947.0,28,047,2013
"Hinds County, Mississippi",17866.0,28,049,2013
"Holmes County, Mississippi",10980.0,28,051,2013
"Humphreys County, Mississippi",17202.0,28,053,2013
"Issaquena County, Mississippi",-666666666.0,28,055,2013
"Bonneville County, Idaho",11419.0,16,019,2013
"Boundary County, Idaho",5545.0,16,021,2013
"Butte County, Idaho",4453.0,16,023,2013
"Camas County, Idaho",10005.0,16,025,2013
"Canyon County, Idaho",9120.0,16,027,2013
"Caribou County, Idaho",13129.0,16,029,2013
"Cassia County, Idaho",11320.0,16,031,2013
"Clark County, Idaho",-666666666.0,16,033,2013
"Clearwater County, Idaho",9789.0,16,035,2013
"Custer County, Idaho",24880.0,16,037,2013
"Elmore County, Idaho",8716.0,16,039,2013
"Franklin County, Idaho",3173.0,16,041,2013
"Fremont County, Idaho",17436.0,16,043,2013
"Gem County, Idaho",7991.0,16,045,2013
"Gooding County, Idaho",27006.0,16,047,2013
"Idaho County, Idaho",8435.0,16,049,2013
"Jefferson County, Idaho",8042.0,16,051,2013
"Jerome County, Idaho",6666.0,16,053,2013
"Kootenai County, Idaho",12676.0,16,055,2013
"Latah County, Idaho",25892.0,16,057,2013
"Lemhi County, Idaho",12914.0,16,059,2013
"Lewis County, Idaho",14590.0,16,061,2013
"Lincoln County, Idaho",15135.0,16,063,2013
"Madison County, Idaho",3807.0,16,065,2013
"Minidoka County, Idaho",45183.0,16,067,2013
"Nez Perce County, Idaho",9156.0,16,069,2013
"Oneida County, Idaho",4552.0,16,071,2013
"Owyhee County, Idaho",12825.0,16,073,2013
"Payette County, Idaho",10700.0,16,075,2013
"Power County, Idaho",14080.0,16,077,2013
"Shoshone County, Idaho",11052.0,16,079,2013
"Teton County, Idaho",,16,081,2013
"Twin Falls County, Idaho",11975.0,16,083,2013
"Valley County, Idaho",24856.0,16,085,2013
"Washington County, Idaho",25216.0,16,087,2013
"Adams County, Illinois",8177.0,17,001,2013
"Alexander County, Illinois",4599.0,17,003,2013
"Bond County, Illinois",4096.0,17,005,2013
"Boone County, Illinois",16964.0,17,007,2013
"Brown County, Illinois",33175.0,17,009,2013
"Bureau County, Illinois",8763.0,17,011,2013
"Calhoun County, Illinois",9830.0,17,013,2013
"Carroll County, Illinois",9500.0,17,015,2013
"Cass County, Illinois",6417.0,17,017,2013
"Champaign County, Illinois",11076.0,17,019,2013
"Christian County, Illinois",12599.0,17,021,2013
"Clark County, Illinois",11827.0,17,023,2013
"Clay County, Illinois",2655.0,17,025,2013
"Clinton County, Illinois",5237.0,17,027,2013
"Coles County, Illinois",7012.0,17,029,2013
"Cook County, Illinois",18829.0,17,031,2013
"Crawford County, Illinois",11355.0,17,033,2013
"Cumberland County, Illinois",11552.0,17,035,2013
"DeKalb County, Illinois",6558.0,17,037,2013
"De Witt County, Illinois",11389.0,17,039,2013
"Douglas County, Illinois",8717.0,17,041,2013
"DuPage County, Illinois",18249.0,17,043,2013
"Edgar County, Illinois",4699.0,17,045,2013
"Edwards County, Illinois",4667.0,17,047,2013
"Effingham County, Illinois",7129.0,17,049,2013
"Fayette County, Illinois",5144.0,17,051,2013
"Ford County, Illinois",8184.0,17,053,2013
"Franklin County, Illinois",10345.0,17,055,2013
"Fulton County, Illinois",21800.0,17,057,2013
"Gallatin County, Illinois",6064.0,17,059,2013
"Greene County, Illinois",12467.0,17,061,2013
"Grundy County, Illinois",10478.0,17,063,2013
"Hamilton County, Illinois",190.0,17,065,2013
"Hancock County, Illinois",10871.0,17,067,2013
"Hardin County, Illinois",25358.0,17,069,2013
"Henderson County, Illinois",17339.0,17,071,2013
"Henry County, Illinois",11253.0,17,073,2013
"Iroquois County, Illinois",11277.0,17,075,2013
"Jackson County, Illinois",7578.0,17,077,2013
"Jasper County, Illinois",10293.0,17,079,2013
"Jefferson County, Illinois",7674.0,17,081,2013
"Jersey County, Illinois",14224.0,17,083,2013
"Jo Daviess County, Illinois",9908.0,17,085,2013
"Johnson County, Illinois",11885.0,17,087,2013
"Kane County, Illinois",14962.0,17,089,2013
"Kankakee County, Illinois",6964.0,17,091,2013
"Kendall County, Illinois",12610.0,17,093,2013
"Knox County, Illinois",5991.0,17,095,2013
"Lake County, Illinois",15610.0,17,097,2013
"LaSalle County, Illinois",11711.0,17,099,2013
"Lawrence County, Illinois",1896.0,17,101,2013
"Lee County, Illinois",11616.0,17,103,2013
"Livingston County, Illinois",6155.0,17,105,2013
"Logan County, Illinois",14222.0,17,107,2013
"McDonough County, Illinois",6281.0,17,109,2013
"McHenry County, Illinois",13824.0,17,111,2013
"McLean County, Illinois",17059.0,17,113,2013
"Macon County, Illinois",9584.0,17,115,2013
"Macoupin County, Illinois",15004.0,17,117,2013
"Madison County, Illinois",12040.0,17,119,2013
"Marion County, Illinois",8930.0,17,121,2013
"Marshall County, Illinois",15036.0,17,123,2013
"Mason County, Illinois",,17,125,2013
"Massac County, Illinois",8643.0,17,127,2013
"Menard County, Illinois",8166.0,17,129,2013
"Mercer County, Illinois",14660.0,17,131,2013
"Monroe County, Illinois",20799.0,17,133,2013
"Montgomery County, Illinois",3630.0,17,135,2013
"Morgan County, Illinois",5413.0,17,137,2013
"Moultrie County, Illinois",16440.0,17,139,2013
"Ogle County, Illinois",12376.0,17,141,2013
"Peoria County, Illinois",8348.0,17,143,2013
"Perry County, Illinois",5084.0,17,145,2013
"Piatt County, Illinois",13597.0,17,147,2013
"Pike County, Illinois",7305.0,17,149,2013
"Pope County, Illinois",19351.0,17,151,2013
"Pulaski County, Illinois",5270.0,17,153,2013
"Putnam County, Illinois",,17,155,2013
"Randolph County, Illinois",11072.0,17,157,2013
"Richland County, Illinois",10583.0,17,159,2013
"Rock Island County, Illinois",9040.0,17,161,2013
"St. Clair County, Illinois",12979.0,17,163,2013
"Saline County, Illinois",3462.0,17,165,2013
"Sangamon County, Illinois",12577.0,17,167,2013
"Schuyler County, Illinois",,17,169,2013
"Scott County, Illinois",10973.0,17,171,2013
"Shelby County, Illinois",29109.0,17,173,2013
"Stark County, Illinois",7777.0,17,175,2013
"Stephenson County, Illinois",6013.0,17,177,2013
"Tazewell County, Illinois",11230.0,17,179,2013
"Union County, Illinois",19450.0,17,181,2013
"Vermilion County, Illinois",7866.0,17,183,2013
"Wabash County, Illinois",13767.0,17,185,2013
"Warren County, Illinois",6895.0,17,187,2013
"Washington County, Illinois",16233.0,17,189,2013
"Wayne County, Illinois",12849.0,17,191,2013
"White County, Illinois",15593.0,17,193,2013
"Whiteside County, Illinois",12848.0,17,195,2013
"Will County, Illinois",14151.0,17,197,2013
"Williamson County, Illinois",9623.0,17,199,2013
"Winnebago County, Illinois",8671.0,17,201,2013
"Woodford County, Illinois",10525.0,17,203,2013
"Adams County, Indiana",3501.0,18,001,2013
"Allen County, Indiana",9567.0,18,003,2013
"Bartholomew County, Indiana",13745.0,18,005,2013
"Benton County, Indiana",14091.0,18,007,2013
"Blackford County, Indiana",26789.0,18,009,2013
"Boone County, Indiana",17307.0,18,011,2013
"Brown County, Indiana",11918.0,18,013,2013
"Carroll County, Indiana",11190.0,18,015,2013
"Cass County, Indiana",7493.0,18,017,2013
"Clark County, Indiana",9872.0,18,019,2013
"Clay County, Indiana",9213.0,18,021,2013
"Clinton County, Indiana",8540.0,18,023,2013
"Crawford County, Indiana",23083.0,18,025,2013
"Daviess County, Indiana",22391.0,18,027,2013
"Dearborn County, Indiana",10321.0,18,029,2013
"Decatur County, Indiana",11334.0,18,031,2013
"DeKalb County, Indiana",14451.0,18,033,2013
"Delaware County, Indiana",9982.0,18,035,2013
"Dubois County, Indiana",10823.0,18,037,2013
"Elkhart County, Indiana",9283.0,18,039,2013
"Fayette County, Indiana",6472.0,18,041,2013
"Floyd County, Indiana",7607.0,18,043,2013
"Fountain County, Indiana",7666.0,18,045,2013
"Franklin County, Indiana",23547.0,18,047,2013
"Fulton County, Indiana",5956.0,18,049,2013
"Gibson County, Indiana",5540.0,18,051,2013
"Grant County, Indiana",11899.0,18,053,2013
"Greene County, Indiana",12709.0,18,055,2013
"Hamilton County, Indiana",15818.0,18,057,2013
"Hancock County, Indiana",27412.0,18,059,2013
"Harrison County, Indiana",9520.0,18,061,2013
"Hendricks County, Indiana",14941.0,18,063,2013
"Henry County, Indiana",5092.0,18,065,2013
"Howard County, Indiana",6188.0,18,067,2013
"Huntington County, Indiana",13216.0,18,069,2013
"Jackson County, Indiana",10297.0,18,071,2013
"Jasper County, Indiana",9018.0,18,073,2013
"Jay County, Indiana",7080.0,18,075,2013
"Jefferson County, Indiana",13918.0,18,077,2013
"Jennings County, Indiana",13888.0,18,079,2013
"Johnson County, Indiana",15737.0,18,081,2013
"Knox County, Indiana",13111.0,18,083,2013
"Kosciusko County, Indiana",10471.0,18,085,2013
"LaGrange County, Indiana",10009.0,18,087,2013
"Lake County, Indiana",9973.0,18,089,2013
"LaPorte County, Indiana",5799.0,18,091,2013
"Lawrence County, Indiana",8117.0,18,093,2013
"Madison County, Indiana",8585.0,18,095,2013
"Marion County, Indiana",10736.0,18,097,2013
"Marshall County, Indiana",8770.0,18,099,2013
"Martin County, Indiana",4971.0,18,101,2013
"Miami County, Indiana",14022.0,18,103,2013
"Monroe County, Indiana",10396.0,18,105,2013
"Montgomery County, Indiana",16411.0,18,107,2013
"Morgan County, Indiana",7751.0,18,109,2013
"Newton County, Indiana",7357.0,18,111,2013
"Noble County, Indiana",15812.0,18,113,2013
"Ohio County, Indiana",75987.0,18,115,2013
"Orange County, Indiana",8793.0,18,117,2013
"Owen County, Indiana",30772.0,18,119,2013
"Parke County, Indiana",9351.0,18,121,2013
"Perry County, Indiana",5214.0,18,123,2013
"Pike County, Indiana",218.0,18,125,2013
"Porter County, Indiana",14309.0,18,127,2013
"Posey County, Indiana",4972.0,18,129,2013
"Pulaski County, Indiana",10863.0,18,131,2013
"Putnam County, Indiana",5548.0,18,133,2013
"Randolph County, Indiana",11477.0,18,135,2013
"Ripley County, Indiana",7251.0,18,137,2013
"Rush County, Indiana",7102.0,18,139,2013
"St. Joseph County, Indiana",8461.0,18,141,2013
"Scott County, Indiana",9237.0,18,143,2013
"Shelby County, Indiana",17957.0,18,145,2013
"Spencer County, Indiana",3442.0,18,147,2013
"Starke County, Indiana",13984.0,18,149,2013
"Steuben County, Indiana",13598.0,18,151,2013
"Sullivan County, Indiana",8380.0,18,153,2013
"Switzerland County, Indiana",6170.0,18,155,2013
"Tippecanoe County, Indiana",10446.0,18,157,2013
"Tipton County, Indiana",10227.0,18,159,2013
"Union County, Indiana",12490.0,18,161,2013
"Vanderburgh County, Indiana",10473.0,18,163,2013
"Vermillion County, Indiana",7433.0,18,165,2013
"Vigo County, Indiana",6042.0,18,167,2013
"Wabash County, Indiana",10295.0,18,169,2013
"Warren County, Indiana",15870.0,18,171,2013
"Warrick County, Indiana",6402.0,18,173,2013
"Washington County, Indiana",11752.0,18,175,2013
"Wayne County, Indiana",5936.0,18,177,2013
"Wells County, Indiana",13737.0,18,179,2013
"White County, Indiana",12985.0,18,181,2013
"Whitley County, Indiana",12057.0,18,183,2013
"Adair County, Iowa",13050.0,19,001,2013
"Adams County, Iowa",4293.0,19,003,2013
"Allamakee County, Iowa",15614.0,19,005,2013
"Appanoose County, Iowa",10179.0,19,007,2013
"Audubon County, Iowa",22445.0,19,009,2013
"Benton County, Iowa",5788.0,19,011,2013
"Black Hawk County, Iowa",7677.0,19,013,2013
"Boone County, Iowa",7656.0,19,015,2013
"Bremer County, Iowa",3688.0,19,017,2013
"Buchanan County, Iowa",12482.0,19,019,2013
"Buena Vista County, Iowa",9950.0,19,021,2013
"Butler County, Iowa",3722.0,19,023,2013
"Calhoun County, Iowa",12346.0,19,025,2013
"Carroll County, Iowa",2169.0,19,027,2013
"Cass County, Iowa",7310.0,19,029,2013
"Cedar County, Iowa",7110.0,19,031,2013
"Cerro Gordo County, Iowa",8550.0,19,033,2013
"Cherokee County, Iowa",4523.0,19,035,2013
"Chickasaw County, Iowa",4884.0,19,037,2013
"Clarke County, Iowa",11970.0,19,039,2013
"Clay County, Iowa",6469.0,19,041,2013
"Clayton County, Iowa",13559.0,19,043,2013
"Clinton County, Iowa",5534.0,19,045,2013
"Crawford County, Iowa",11556.0,19,047,2013
"Dallas County, Iowa",18128.0,19,049,2013
"Davis County, Iowa",5144.0,19,051,2013
"Decatur County, Iowa",16602.0,19,053,2013
"Delaware County, Iowa",6889.0,19,055,2013
"Des Moines County, Iowa",10751.0,19,057,2013
"Dickinson County, Iowa",12711.0,19,059,2013
"Dubuque County, Iowa",10358.0,19,061,2013
"Emmet County, Iowa",14123.0,19,063,2013
"Fayette County, Iowa",3840.0,19,065,2013
"Floyd County, Iowa",8496.0,19,067,2013
"Franklin County, Iowa",13968.0,19,069,2013
"Fremont County, Iowa",8390.0,19,071,2013
"Greene County, Iowa",6856.0,19,073,2013
"Grundy County, Iowa",13336.0,19,075,2013
"Guthrie County, Iowa",12247.0,19,077,2013
"Hamilton County, Iowa",13450.0,19,079,2013
"Hancock County, Iowa",4721.0,19,081,2013
"Hardin County, Iowa",5621.0,19,083,2013
"Harrison County, Iowa",8230.0,19,085,2013
"Henry County, Iowa",18071.0,19,087,2013
"Howard County, Iowa",3928.0,19,089,2013
"Humboldt County, Iowa",5677.0,19,091,2013
"Ida County, Iowa",19107.0,19,093,2013
"Iowa County, Iowa",6036.0,19,095,2013
"Jackson County, Iowa",9503.0,19,097,2013
"Jasper County, Iowa",6603.0,19,099,2013
"Jefferson County, Iowa",21640.0,19,101,2013
"Johnson County, Iowa",13114.0,19,103,2013
"Jones County, Iowa",9908.0,19,105,2013
"Keokuk County, Iowa",4518.0,19,107,2013
"Kossuth County, Iowa",11481.0,19,109,2013
"Lee County, Iowa",9358.0,19,111,2013
"Linn County, Iowa",9162.0,19,113,2013
"Louisa County, Iowa",4818.0,19,115,2013
"Lucas County, Iowa",6687.0,19,117,2013
"Lyon County, Iowa",7640.0,19,119,2013
"Madison County, Iowa",14674.0,19,121,2013
"Mahaska County, Iowa",5080.0,19,123,2013
"Marion County, Iowa",5515.0,19,125,2013
"Marshall County, Iowa",5700.0,19,127,2013
"Mills County, Iowa",16301.0,19,129,2013
"Mitchell County, Iowa",10990.0,19,131,2013
"Monona County, Iowa",11906.0,19,133,2013
"Monroe County, Iowa",,19,135,2013
"Montgomery County, Iowa",12750.0,19,137,2013
"Muscatine County, Iowa",7378.0,19,139,2013
"O'Brien County, Iowa",7148.0,19,141,2013
"Osceola County, Iowa",34748.0,19,143,2013
"Page County, Iowa",11114.0,19,145,2013
"Palo Alto County, Iowa",9495.0,19,147,2013
"Plymouth County, Iowa",1881.0,19,149,2013
"Pocahontas County, Iowa",4257.0,19,151,2013
"Polk County, Iowa",9203.0,19,153,2013
"Pottawattamie County, Iowa",9547.0,19,155,2013
"Poweshiek County, Iowa",15724.0,19,157,2013
"Ringgold County, Iowa",,19,159,2013
"Sac County, Iowa",10263.0,19,161,2013
"Scott County, Iowa",8984.0,19,163,2013
"Shelby County, Iowa",21362.0,19,165,2013
"Sioux County, Iowa",7279.0,19,167,2013
"Story County, Iowa",10234.0,19,169,2013
"Tama County, Iowa",10789.0,19,171,2013
"Taylor County, Iowa",4155.0,19,173,2013
"Union County, Iowa",8299.0,19,175,2013
"Van Buren County, Iowa",13316.0,19,177,2013
"Wapello County, Iowa",8922.0,19,179,2013
"Warren County, Iowa",30929.0,19,181,2013
"Washington County, Iowa",10946.0,19,183,2013
"Wayne County, Iowa",6389.0,19,185,2013
"Webster County, Iowa",5278.0,19,187,2013
"Winnebago County, Iowa",16826.0,19,189,2013
"Winneshiek County, Iowa",984.0,19,191,2013
"Woodbury County, Iowa",7870.0,19,193,2013
"Worth County, Iowa",14967.0,19,195,2013
"Wright County, Iowa",13467.0,19,197,2013
"Allen County, Kansas",9363.0,20,001,2013
"Anderson County, Kansas",20385.0,20,003,2013
"Atchison County, Kansas",2488.0,20,005,2013
"Barber County, Kansas",18448.0,20,007,2013
"Barton County, Kansas",13714.0,20,009,2013
"Bourbon County, Kansas",7958.0,20,011,2013
"Brown County, Kansas",9426.0,20,013,2013
"Butler County, Kansas",9704.0,20,015,2013
