NAME,B19301I_001E,state,county,year
"Richmond city, Virginia",12650.0,51,760,2012
"Roanoke city, Virginia",14598.0,51,770,2012
"Salem city, Virginia",13977.0,51,775,2012
"Staunton city, Virginia",10119.0,51,790,2012
"Suffolk city, Virginia",22536.0,51,800,2012
"Virginia Beach city, Virginia",20759.0,51,810,2012
"Waynesboro city, Virginia",26665.0,51,820,2012
"Williamsburg city, Virginia",11819.0,51,830,2012
"Winchester city, Virginia",10487.0,51,840,2012
"Adams County, Washington",10707.0,53,001,2012
"Asotin County, Washington",9669.0,53,003,2012
"Benton County, Washington",13102.0,53,005,2012
"Chelan County, Washington",13863.0,53,007,2012
"Clallam County, Washington",12952.0,53,009,2012
"Clark County, Washington",14682.0,53,011,2012
"Columbia County, Washington",13596.0,53,013,2012
"Cowlitz County, Washington",9904.0,53,015,2012
"Douglas County, Washington",10893.0,53,017,2012
"Ferry County, Washington",9800.0,53,019,2012
"Franklin County, Washington",11273.0,53,021,2012
"Garfield County, Washington",10520.0,53,023,2012
"Grant County, Washington",11981.0,53,025,2012
"Grays Harbor County, Washington",8816.0,53,027,2012
"Island County, Washington",19147.0,53,029,2012
"Jefferson County, Washington",18466.0,53,031,2012
"King County, Washington",20298.0,53,033,2012
"Kitsap County, Washington",18218.0,53,035,2012
"Kittitas County, Washington",10822.0,53,037,2012
"Klickitat County, Washington",10424.0,53,039,2012
"Lewis County, Washington",11908.0,53,041,2012
"Lincoln County, Washington",19713.0,53,043,2012
"Mason County, Washington",10565.0,53,045,2012
"Okanogan County, Washington",10506.0,53,047,2012
"Pacific County, Washington",11576.0,53,049,2012
"Pend Oreille County, Washington",13328.0,53,051,2012
"Pierce County, Washington",16409.0,53,053,2012
"San Juan County, Washington",14834.0,53,055,2012
"Skagit County, Washington",12314.0,53,057,2012
"Skamania County, Washington",16152.0,53,059,2012
"Snohomish County, Washington",17146.0,53,061,2012
"Spokane County, Washington",15390.0,53,063,2012
"Stevens County, Washington",18541.0,53,065,2012
"Thurston County, Washington",19068.0,53,067,2012
"Wahkiakum County, Washington",7897.0,53,069,2012
"Walla Walla County, Washington",10879.0,53,071,2012
"Whatcom County, Washington",13845.0,53,073,2012
"Whitman County, Washington",10700.0,53,075,2012
"Yakima County, Washington",11035.0,53,077,2012
"Barbour County, West Virginia",5905.0,54,001,2012
"Berkeley County, West Virginia",16695.0,54,003,2012
"Boone County, West Virginia",48880.0,54,005,2012
"Braxton County, West Virginia",7545.0,54,007,2012
"Brooke County, West Virginia",7407.0,54,009,2012
"Cabell County, West Virginia",17933.0,54,011,2012
"Calhoun County, West Virginia",,54,013,2012
"Clay County, West Virginia",,54,015,2012
"Doddridge County, West Virginia",7742.0,54,017,2012
"Fayette County, West Virginia",15762.0,54,019,2012
"Gilmer County, West Virginia",3403.0,54,021,2012
"Grant County, West Virginia",13580.0,54,023,2012
"Greenbrier County, West Virginia",14816.0,54,025,2012
"Hampshire County, West Virginia",16198.0,54,027,2012
"Hancock County, West Virginia",12709.0,54,029,2012
"Hardy County, West Virginia",9504.0,54,031,2012
"Harrison County, West Virginia",17559.0,54,033,2012
"Jackson County, West Virginia",2942.0,54,035,2012
"Jefferson County, West Virginia",20285.0,54,037,2012
"Kanawha County, West Virginia",20777.0,54,039,2012
"Lewis County, West Virginia",26273.0,54,041,2012
"Lincoln County, West Virginia",9980.0,54,043,2012
"Logan County, West Virginia",17497.0,54,045,2012
"McDowell County, West Virginia",24219.0,54,047,2012
"Marion County, West Virginia",18717.0,54,049,2012
"Marshall County, West Virginia",15155.0,54,051,2012
"Mason County, West Virginia",8895.0,54,053,2012
"Mercer County, West Virginia",11525.0,54,055,2012
"Mineral County, West Virginia",16616.0,54,057,2012
"Mingo County, West Virginia",12010.0,54,059,2012
"Monongalia County, West Virginia",15038.0,54,061,2012
"Monroe County, West Virginia",39520.0,54,063,2012
"Morgan County, West Virginia",12165.0,54,065,2012
"Nicholas County, West Virginia",,54,067,2012
"Ohio County, West Virginia",17038.0,54,069,2012
"Pendleton County, West Virginia",11514.0,54,071,2012
"Pleasants County, West Virginia",,54,073,2012
"Pocahontas County, West Virginia",6491.0,54,075,2012
"Preston County, West Virginia",10930.0,54,077,2012
"Putnam County, West Virginia",14112.0,54,079,2012
"Raleigh County, West Virginia",12181.0,54,081,2012
"Randolph County, West Virginia",4773.0,54,083,2012
"Ritchie County, West Virginia",5318.0,54,085,2012
"Roane County, West Virginia",10621.0,54,087,2012
"Summers County, West Virginia",8968.0,54,089,2012
"Taylor County, West Virginia",34723.0,54,091,2012
"Tucker County, West Virginia",,54,093,2012
"Tyler County, West Virginia",15262.0,54,095,2012
"Upshur County, West Virginia",7986.0,54,097,2012
"Wayne County, West Virginia",6411.0,54,099,2012
"Webster County, West Virginia",27304.0,54,101,2012
"Wetzel County, West Virginia",12107.0,54,103,2012
"Wirt County, West Virginia",-666666666.0,54,105,2012
"Wood County, West Virginia",16115.0,54,107,2012
"Wyoming County, West Virginia",19467.0,54,109,2012
"Adams County, Wisconsin",8733.0,55,001,2012
"Ashland County, Wisconsin",12993.0,55,003,2012
"Barron County, Wisconsin",12131.0,55,005,2012
"Bayfield County, Wisconsin",16900.0,55,007,2012
"Brown County, Wisconsin",11551.0,55,009,2012
"Buffalo County, Wisconsin",14547.0,55,011,2012
"Burnett County, Wisconsin",9663.0,55,013,2012
"Calumet County, Wisconsin",13275.0,55,015,2012
"Chippewa County, Wisconsin",12605.0,55,017,2012
"Clark County, Wisconsin",13456.0,55,019,2012
"Columbia County, Wisconsin",15624.0,55,021,2012
"Crawford County, Wisconsin",7039.0,55,023,2012
"Dane County, Wisconsin",16267.0,55,025,2012
"Dodge County, Wisconsin",12060.0,55,027,2012
"Door County, Wisconsin",12876.0,55,029,2012
"Douglas County, Wisconsin",17923.0,55,031,2012
"Dunn County, Wisconsin",10379.0,55,033,2012
"Eau Claire County, Wisconsin",9113.0,55,035,2012
"Florence County, Wisconsin",25053.0,55,037,2012
"Fond du Lac County, Wisconsin",14891.0,55,039,2012
"Forest County, Wisconsin",3363.0,55,041,2012
"Grant County, Wisconsin",10595.0,55,043,2012
"Green County, Wisconsin",12144.0,55,045,2012
"Green Lake County, Wisconsin",9449.0,55,047,2012
"Iowa County, Wisconsin",16405.0,55,049,2012
"Iron County, Wisconsin",7370.0,55,051,2012
"Jackson County, Wisconsin",11284.0,55,053,2012
"Jefferson County, Wisconsin",13594.0,55,055,2012
"Juneau County, Wisconsin",15534.0,55,057,2012
"Kenosha County, Wisconsin",16243.0,55,059,2012
"Kewaunee County, Wisconsin",10313.0,55,061,2012
"La Crosse County, Wisconsin",12850.0,55,063,2012
"Lafayette County, Wisconsin",12270.0,55,065,2012
"Langlade County, Wisconsin",6139.0,55,067,2012
"Lincoln County, Wisconsin",10420.0,55,069,2012
"Manitowoc County, Wisconsin",10975.0,55,071,2012
"Marathon County, Wisconsin",11654.0,55,073,2012
"Marinette County, Wisconsin",12078.0,55,075,2012
"Marquette County, Wisconsin",9891.0,55,077,2012
"Menominee County, Wisconsin",9043.0,55,078,2012
"Milwaukee County, Wisconsin",12973.0,55,079,2012
"Monroe County, Wisconsin",12409.0,55,081,2012
"Oconto County, Wisconsin",15530.0,55,083,2012
"Oneida County, Wisconsin",12640.0,55,085,2012
"Outagamie County, Wisconsin",15445.0,55,087,2012
"Ozaukee County, Wisconsin",16887.0,55,089,2012
"Pepin County, Wisconsin",6225.0,55,091,2012
"Pierce County, Wisconsin",17198.0,55,093,2012
"Polk County, Wisconsin",16593.0,55,095,2012
"Portage County, Wisconsin",10911.0,55,097,2012
"Price County, Wisconsin",7790.0,55,099,2012
"Racine County, Wisconsin",14066.0,55,101,2012
"Richland County, Wisconsin",13557.0,55,103,2012
"Rock County, Wisconsin",12933.0,55,105,2012
"Rusk County, Wisconsin",15763.0,55,107,2012
"St. Croix County, Wisconsin",11937.0,55,109,2012
"Sauk County, Wisconsin",17857.0,55,111,2012
"Sawyer County, Wisconsin",15968.0,55,113,2012
"Shawano County, Wisconsin",9257.0,55,115,2012
"Sheboygan County, Wisconsin",10445.0,55,117,2012
"Taylor County, Wisconsin",11828.0,55,119,2012
"Trempealeau County, Wisconsin",12996.0,55,121,2012
"Vernon County, Wisconsin",11590.0,55,123,2012
"Vilas County, Wisconsin",17972.0,55,125,2012
"Walworth County, Wisconsin",12792.0,55,127,2012
"Washburn County, Wisconsin",10582.0,55,129,2012
"Washington County, Wisconsin",16934.0,55,131,2012
"Waukesha County, Wisconsin",19682.0,55,133,2012
"Waupaca County, Wisconsin",15286.0,55,135,2012
"Waushara County, Wisconsin",8580.0,55,137,2012
"Winnebago County, Wisconsin",14252.0,55,139,2012
"Wood County, Wisconsin",15658.0,55,141,2012
"Albany County, Wyoming",17381.0,56,001,2012
"Big Horn County, Wyoming",14388.0,56,003,2012
"Campbell County, Wyoming",18836.0,56,005,2012
"Carbon County, Wyoming",22200.0,56,007,2012
"Converse County, Wyoming",22688.0,56,009,2012
"Crook County, Wyoming",21531.0,56,011,2012
"Fremont County, Wyoming",15584.0,56,013,2012
"Goshen County, Wyoming",18255.0,56,015,2012
"Hot Springs County, Wyoming",5283.0,56,017,2012
"Johnson County, Wyoming",27906.0,56,019,2012
"Laramie County, Wyoming",17969.0,56,021,2012
"Lincoln County, Wyoming",16419.0,56,023,2012
"Natrona County, Wyoming",16008.0,56,025,2012
"Niobrara County, Wyoming",37069.0,56,027,2012
"Park County, Wyoming",16726.0,56,029,2012
"Platte County, Wyoming",15596.0,56,031,2012
"Sheridan County, Wyoming",18734.0,56,033,2012
"Sublette County, Wyoming",24107.0,56,035,2012
"Sweetwater County, Wyoming",19291.0,56,037,2012
"Teton County, Wyoming",15954.0,56,039,2012
"Uinta County, Wyoming",21168.0,56,041,2012
"Washakie County, Wyoming",13757.0,56,043,2012
"Weston County, Wyoming",12495.0,56,045,2012
"Adjuntas Municipio, Puerto Rico",7192.0,72,001,2012
"Aguada Municipio, Puerto Rico",8253.0,72,003,2012
"Aguadilla Municipio, Puerto Rico",8795.0,72,005,2012
"Aguas Buenas Municipio, Puerto Rico",6980.0,72,007,2012
"Aibonito Municipio, Puerto Rico",8625.0,72,009,2012
"Arecibo Municipio, Puerto Rico",9471.0,72,013,2012
"Arroyo Municipio, Puerto Rico",8135.0,72,015,2012
"Barceloneta Municipio, Puerto Rico",8332.0,72,017,2012
"Barranquitas Municipio, Puerto Rico",6968.0,72,019,2012
"Cabo Rojo Municipio, Puerto Rico",9060.0,72,023,2012
"Caguas Municipio, Puerto Rico",12792.0,72,025,2012
"Camuy Municipio, Puerto Rico",8401.0,72,027,2012
"Carolina Municipio, Puerto Rico",14200.0,72,031,2012
"Cayey Municipio, Puerto Rico",10681.0,72,035,2012
"Ceiba Municipio, Puerto Rico",9145.0,72,037,2012
"Ciales Municipio, Puerto Rico",6165.0,72,039,2012
"Cidra Municipio, Puerto Rico",11113.0,72,041,2012
"Coamo Municipio, Puerto Rico",8326.0,72,043,2012
"Corozal Municipio, Puerto Rico",7416.0,72,047,2012
"Culebra Municipio, Puerto Rico",8196.0,72,049,2012
"Dorado Municipio, Puerto Rico",14320.0,72,051,2012
"Fajardo Municipio, Puerto Rico",10487.0,72,053,2012
"Florida Municipio, Puerto Rico",6872.0,72,054,2012
"Colleton County, South Carolina",10960.0,45,029,2012
"Darlington County, South Carolina",9616.0,45,031,2012
"Dillon County, South Carolina",4390.0,45,033,2012
"Dorchester County, South Carolina",13302.0,45,035,2012
"Edgefield County, South Carolina",7134.0,45,037,2012
"Fairfield County, South Carolina",8671.0,45,039,2012
"Florence County, South Carolina",14056.0,45,041,2012
"Georgetown County, South Carolina",10316.0,45,043,2012
"Greenville County, South Carolina",13722.0,45,045,2012
"Greenwood County, South Carolina",9817.0,45,047,2012
"Hampton County, South Carolina",33746.0,45,049,2012
"Horry County, South Carolina",12818.0,45,051,2012
"Jasper County, South Carolina",11265.0,45,053,2012
"Kershaw County, South Carolina",11363.0,45,055,2012
"Lancaster County, South Carolina",10587.0,45,057,2012
"Laurens County, South Carolina",10080.0,45,059,2012
"Lee County, South Carolina",11022.0,45,061,2012
"Lexington County, South Carolina",16086.0,45,063,2012
"McCormick County, South Carolina",15698.0,45,065,2012
"Marion County, South Carolina",11099.0,45,067,2012
"Marlboro County, South Carolina",12475.0,45,069,2012
"Newberry County, South Carolina",11665.0,45,071,2012
"Oconee County, South Carolina",13482.0,45,073,2012
"Orangeburg County, South Carolina",10572.0,45,075,2012
"Pickens County, South Carolina",12403.0,45,077,2012
"Richland County, South Carolina",16023.0,45,079,2012
"Saluda County, South Carolina",11919.0,45,081,2012
"Spartanburg County, South Carolina",11682.0,45,083,2012
"Sumter County, South Carolina",18952.0,45,085,2012
"Union County, South Carolina",19372.0,45,087,2012
"Williamsburg County, South Carolina",10924.0,45,089,2012
"York County, South Carolina",16343.0,45,091,2012
"Aurora County, South Dakota",10902.0,46,003,2012
"Beadle County, South Dakota",12910.0,46,005,2012
"Bennett County, South Dakota",9410.0,46,007,2012
"Bon Homme County, South Dakota",8769.0,46,009,2012
"Brookings County, South Dakota",10054.0,46,011,2012
"Brown County, South Dakota",11827.0,46,013,2012
"Brule County, South Dakota",31957.0,46,015,2012
"Buffalo County, South Dakota",-666666666.0,46,017,2012
"Butte County, South Dakota",16965.0,46,019,2012
"Campbell County, South Dakota",-666666666.0,46,021,2012
"Charles Mix County, South Dakota",13531.0,46,023,2012
"Clark County, South Dakota",12997.0,46,025,2012
"Clay County, South Dakota",7384.0,46,027,2012
"Codington County, South Dakota",11134.0,46,029,2012
"Corson County, South Dakota",3942.0,46,031,2012
"Custer County, South Dakota",15659.0,46,033,2012
"Davison County, South Dakota",17357.0,46,035,2012
"Day County, South Dakota",14911.0,46,037,2012
"Deuel County, South Dakota",9531.0,46,039,2012
"Dewey County, South Dakota",6690.0,46,041,2012
"Douglas County, South Dakota",10736.0,46,043,2012
"Edmunds County, South Dakota",10600.0,46,045,2012
"Fall River County, South Dakota",6281.0,46,047,2012
"Faulk County, South Dakota",6590.0,46,049,2012
"Grant County, South Dakota",16916.0,46,051,2012
"Gregory County, South Dakota",10770.0,46,053,2012
"Haakon County, South Dakota",,46,055,2012
"Hamlin County, South Dakota",17305.0,46,057,2012
"Hand County, South Dakota",13341.0,46,059,2012
"Hanson County, South Dakota",,46,061,2012
"Harding County, South Dakota",6794.0,46,063,2012
"Hughes County, South Dakota",17274.0,46,065,2012
"Hutchinson County, South Dakota",4199.0,46,067,2012
"Hyde County, South Dakota",,46,069,2012
"Jackson County, South Dakota",14000.0,46,071,2012
"Jerauld County, South Dakota",14391.0,46,073,2012
"Jones County, South Dakota",,46,075,2012
"Kingsbury County, South Dakota",13167.0,46,077,2012
"Lake County, South Dakota",9372.0,46,079,2012
"Lawrence County, South Dakota",17085.0,46,081,2012
"Lincoln County, South Dakota",42495.0,46,083,2012
"Lyman County, South Dakota",,46,085,2012
"McCook County, South Dakota",20086.0,46,087,2012
"McPherson County, South Dakota",9585.0,46,089,2012
"Marshall County, South Dakota",5701.0,46,091,2012
"Meade County, South Dakota",14154.0,46,093,2012
"Mellette County, South Dakota",9747.0,46,095,2012
"Miner County, South Dakota",36885.0,46,097,2012
"Minnehaha County, South Dakota",13588.0,46,099,2012
"Moody County, South Dakota",9499.0,46,101,2012
"Pennington County, South Dakota",12979.0,46,103,2012
"Perkins County, South Dakota",23480.0,46,105,2012
"Potter County, South Dakota",-666666666.0,46,107,2012
"Roberts County, South Dakota",6023.0,46,109,2012
"Sanborn County, South Dakota",11605.0,46,111,2012
"Shannon County, South Dakota",18942.0,46,113,2012
"Spink County, South Dakota",23058.0,46,115,2012
"Stanley County, South Dakota",37778.0,46,117,2012
"Sully County, South Dakota",10245.0,46,119,2012
"Todd County, South Dakota",6651.0,46,121,2012
"Tripp County, South Dakota",,46,123,2012
"Turner County, South Dakota",11749.0,46,125,2012
"Union County, South Dakota",21865.0,46,127,2012
"Walworth County, South Dakota",,46,129,2012
"Yankton County, South Dakota",6183.0,46,135,2012
"Ziebach County, South Dakota",8640.0,46,137,2012
"Anderson County, Tennessee",21603.0,47,001,2012
"Bedford County, Tennessee",7904.0,47,003,2012
"Benton County, Tennessee",11719.0,47,005,2012
"Bledsoe County, Tennessee",8787.0,47,007,2012
"Blount County, Tennessee",15538.0,47,009,2012
"Bradley County, Tennessee",10883.0,47,011,2012
"Campbell County, Tennessee",11112.0,47,013,2012
"Cannon County, Tennessee",6149.0,47,015,2012
"Carroll County, Tennessee",16499.0,47,017,2012
"Carter County, Tennessee",20633.0,47,019,2012
"Cheatham County, Tennessee",18012.0,47,021,2012
"Chester County, Tennessee",12440.0,47,023,2012
"Claiborne County, Tennessee",10688.0,47,025,2012
"Clay County, Tennessee",10404.0,47,027,2012
"Cocke County, Tennessee",11967.0,47,029,2012
"Coffee County, Tennessee",10584.0,47,031,2012
"Crockett County, Tennessee",7948.0,47,033,2012
"Cumberland County, Tennessee",16992.0,47,035,2012
"Davidson County, Tennessee",13874.0,47,037,2012
"Decatur County, Tennessee",10964.0,47,039,2012
"DeKalb County, Tennessee",15933.0,47,041,2012
"Dickson County, Tennessee",11150.0,47,043,2012
"Dyer County, Tennessee",11103.0,47,045,2012
"Fayette County, Tennessee",13962.0,47,047,2012
"Fentress County, Tennessee",9576.0,47,049,2012
"Franklin County, Tennessee",13181.0,47,051,2012
"Gibson County, Tennessee",10262.0,47,053,2012
"Giles County, Tennessee",16026.0,47,055,2012
"Grainger County, Tennessee",17703.0,47,057,2012
"Greene County, Tennessee",8426.0,47,059,2012
"Grundy County, Tennessee",11731.0,47,061,2012
"Hamblen County, Tennessee",10278.0,47,063,2012
"Hamilton County, Tennessee",13259.0,47,065,2012
"Hancock County, Tennessee",,47,067,2012
"Hardeman County, Tennessee",7524.0,47,069,2012
"Hardin County, Tennessee",10043.0,47,071,2012
"Hawkins County, Tennessee",9928.0,47,073,2012
"Haywood County, Tennessee",11833.0,47,075,2012
"Henderson County, Tennessee",10721.0,47,077,2012
"Henry County, Tennessee",9655.0,47,079,2012
"Hickman County, Tennessee",4870.0,47,081,2012
"Houston County, Tennessee",5705.0,47,083,2012
"Humphreys County, Tennessee",11149.0,47,085,2012
"Jackson County, Tennessee",8833.0,47,087,2012
"Jefferson County, Tennessee",11717.0,47,089,2012
"Johnson County, Tennessee",8993.0,47,091,2012
"Knox County, Tennessee",15754.0,47,093,2012
"Lake County, Tennessee",3519.0,47,095,2012
"Lauderdale County, Tennessee",9519.0,47,097,2012
"Lawrence County, Tennessee",7276.0,47,099,2012
"Lewis County, Tennessee",9627.0,47,101,2012
"Lincoln County, Tennessee",10578.0,47,103,2012
"Loudon County, Tennessee",14111.0,47,105,2012
"McMinn County, Tennessee",9685.0,47,107,2012
"McNairy County, Tennessee",6186.0,47,109,2012
"Macon County, Tennessee",7388.0,47,111,2012
"Madison County, Tennessee",14553.0,47,113,2012
"Marion County, Tennessee",16512.0,47,115,2012
"Marshall County, Tennessee",9899.0,47,117,2012
"Maury County, Tennessee",13659.0,47,119,2012
"Meigs County, Tennessee",,47,121,2012
"Monroe County, Tennessee",6682.0,47,123,2012
"Montgomery County, Tennessee",17307.0,47,125,2012
"Moore County, Tennessee",,47,127,2012
"Morgan County, Tennessee",24349.0,47,129,2012
"Obion County, Tennessee",9462.0,47,131,2012
"Overton County, Tennessee",8484.0,47,133,2012
"Perry County, Tennessee",3557.0,47,135,2012
"Pickett County, Tennessee",-666666666.0,47,137,2012
"Polk County, Tennessee",18825.0,47,139,2012
"Putnam County, Tennessee",9411.0,47,141,2012
"Rhea County, Tennessee",7831.0,47,143,2012
"Roane County, Tennessee",28259.0,47,145,2012
"Robertson County, Tennessee",10564.0,47,147,2012
"Rutherford County, Tennessee",13213.0,47,149,2012
"Scott County, Tennessee",12550.0,47,151,2012
"Sequatchie County, Tennessee",7214.0,47,153,2012
"Sevier County, Tennessee",12823.0,47,155,2012
"Shelby County, Tennessee",13759.0,47,157,2012
"Smith County, Tennessee",6957.0,47,159,2012
"Stewart County, Tennessee",15054.0,47,161,2012
"Sullivan County, Tennessee",14885.0,47,163,2012
"Sumner County, Tennessee",12767.0,47,165,2012
"Tipton County, Tennessee",17392.0,47,167,2012
"Trousdale County, Tennessee",8929.0,47,169,2012
"Unicoi County, Tennessee",8816.0,47,171,2012
"Union County, Tennessee",10608.0,47,173,2012
"Van Buren County, Tennessee",12845.0,47,175,2012
"Warren County, Tennessee",10468.0,47,177,2012
"Washington County, Tennessee",13442.0,47,179,2012
"Wayne County, Tennessee",6235.0,47,181,2012
"Weakley County, Tennessee",11947.0,47,183,2012
"White County, Tennessee",8942.0,47,185,2012
"Williamson County, Tennessee",21125.0,47,187,2012
"Wilson County, Tennessee",15471.0,47,189,2012
"Anderson County, Texas",9160.0,48,001,2012
"Andrews County, Texas",18428.0,48,003,2012
"Angelina County, Texas",11738.0,48,005,2012
"Aransas County, Texas",12676.0,48,007,2012
"Archer County, Texas",10097.0,48,009,2012
"Armstrong County, Texas",5572.0,48,011,2012
"Atascosa County, Texas",14939.0,48,013,2012
"Austin County, Texas",15522.0,48,015,2012
"Bailey County, Texas",10985.0,48,017,2012
"Bandera County, Texas",22970.0,48,019,2012
"Bastrop County, Texas",14926.0,48,021,2012
"Baylor County, Texas",8501.0,48,023,2012
"Bee County, Texas",11750.0,48,025,2012
"Bell County, Texas",15269.0,48,027,2012
"Bexar County, Texas",17103.0,48,029,2012
"Blanco County, Texas",17058.0,48,031,2012
"Borden County, Texas",15507.0,48,033,2012
"Bosque County, Texas",11016.0,48,035,2012
"Bowie County, Texas",11414.0,48,037,2012
"Brazoria County, Texas",18883.0,48,039,2012
"Brazos County, Texas",12448.0,48,041,2012
"Brewster County, Texas",17382.0,48,043,2012
"Briscoe County, Texas",7452.0,48,045,2012
"Brooks County, Texas",13278.0,48,047,2012
"Brown County, Texas",12638.0,48,049,2012
"Burleson County, Texas",12197.0,48,051,2012
"Burnet County, Texas",13342.0,48,053,2012
"Caldwell County, Texas",13631.0,48,055,2012
"Calhoun County, Texas",13879.0,48,057,2012
"Callahan County, Texas",13962.0,48,059,2012
"Cameron County, Texas",12062.0,48,061,2012
"Camp County, Texas",9302.0,48,063,2012
"Carson County, Texas",19000.0,48,065,2012
"Cass County, Texas",9972.0,48,067,2012
"Castro County, Texas",10662.0,48,069,2012
"Chambers County, Texas",20128.0,48,071,2012
"Cherokee County, Texas",9147.0,48,073,2012
"Childress County, Texas",10754.0,48,075,2012
"Clay County, Texas",15220.0,48,077,2012
"Cochran County, Texas",12775.0,48,079,2012
"Coke County, Texas",12371.0,48,081,2012
"Coleman County, Texas",6459.0,48,083,2012
"Collin County, Texas",19516.0,48,085,2012
"Collingsworth County, Texas",9780.0,48,087,2012
"Colorado County, Texas",16479.0,48,089,2012
"Comal County, Texas",18893.0,48,091,2012
"Comanche County, Texas",10018.0,48,093,2012
"Concho County, Texas",10314.0,48,095,2012
"Cooke County, Texas",10471.0,48,097,2012
"Coryell County, Texas",12916.0,48,099,2012
"Cottle County, Texas",15571.0,48,101,2012
"Crane County, Texas",15405.0,48,103,2012
"Crockett County, Texas",12856.0,48,105,2012
"Crosby County, Texas",11299.0,48,107,2012
"Culberson County, Texas",11709.0,48,109,2012
"Dallam County, Texas",11948.0,48,111,2012
"Dallas County, Texas",13563.0,48,113,2012
"Dawson County, Texas",10727.0,48,115,2012
"Deaf Smith County, Texas",11975.0,48,117,2012
"Delta County, Texas",6506.0,48,119,2012
"Denton County, Texas",18250.0,48,121,2012
"DeWitt County, Texas",13920.0,48,123,2012
"Dickens County, Texas",6525.0,48,125,2012
"Dimmit County, Texas",14482.0,48,127,2012
"Donley County, Texas",10713.0,48,129,2012
"Duval County, Texas",16613.0,48,131,2012
"Eastland County, Texas",8321.0,48,133,2012
"Ector County, Texas",18705.0,48,135,2012
"Edwards County, Texas",14788.0,48,137,2012
"Ellis County, Texas",14470.0,48,139,2012
"El Paso County, Texas",14940.0,48,141,2012
"Erath County, Texas",11218.0,48,143,2012
"Falls County, Texas",9017.0,48,145,2012
"Fannin County, Texas",8959.0,48,147,2012
"Fayette County, Texas",14269.0,48,149,2012
"Fisher County, Texas",13920.0,48,151,2012
"Floyd County, Texas",11582.0,48,153,2012
"Foard County, Texas",8204.0,48,155,2012
"Fort Bend County, Texas",18895.0,48,157,2012
"Franklin County, Texas",9365.0,48,159,2012
"Freestone County, Texas",11124.0,48,161,2012
"Frio County, Texas",13877.0,48,163,2012
"Gaines County, Texas",15881.0,48,165,2012
"Galveston County, Texas",18972.0,48,167,2012
"Garza County, Texas",4563.0,48,169,2012
"Gillespie County, Texas",12856.0,48,171,2012
"Glasscock County, Texas",24925.0,48,173,2012
"Goliad County, Texas",15420.0,48,175,2012
"Gonzales County, Texas",12525.0,48,177,2012
"Gray County, Texas",11714.0,48,179,2012
"Grayson County, Texas",12910.0,48,181,2012
"Gregg County, Texas",11389.0,48,183,2012
"Grimes County, Texas",12591.0,48,185,2012
"Guadalupe County, Texas",17261.0,48,187,2012
"Hale County, Texas",12213.0,48,189,2012
"Hall County, Texas",7276.0,48,191,2012
"Hamilton County, Texas",9684.0,48,193,2012
"Hansford County, Texas",12649.0,48,195,2012
"Hardeman County, Texas",10380.0,48,197,2012
"Hardin County, Texas",17630.0,48,199,2012
"Harris County, Texas",15287.0,48,201,2012
"Harrison County, Texas",11292.0,48,203,2012
"Hartley County, Texas",22809.0,48,205,2012
"Haskell County, Texas",11369.0,48,207,2012
"Hays County, Texas",16447.0,48,209,2012
"Hemphill County, Texas",12479.0,48,211,2012
"Henderson County, Texas",10196.0,48,213,2012
"Hidalgo County, Texas",12403.0,48,215,2012
"Hill County, Texas",11134.0,48,217,2012
"Hockley County, Texas",14926.0,48,219,2012
"Hood County, Texas",14020.0,48,221,2012
"Hopkins County, Texas",9868.0,48,223,2012
"Houston County, Texas",10659.0,48,225,2012
"Howard County, Texas",7897.0,48,227,2012
"Hudspeth County, Texas",9416.0,48,229,2012
"Hunt County, Texas",11069.0,48,231,2012
"Hutchinson County, Texas",16286.0,48,233,2012
"Irion County, Texas",15828.0,48,235,2012
"Jack County, Texas",13912.0,48,237,2012
"Jackson County, Texas",14281.0,48,239,2012
"Jasper County, Texas",9754.0,48,241,2012
"Jeff Davis County, Texas",21863.0,48,243,2012
"Jefferson County, Texas",13731.0,48,245,2012
"Jim Hogg County, Texas",17920.0,48,247,2012
"Jim Wells County, Texas",17023.0,48,249,2012
"Johnson County, Texas",13926.0,48,251,2012
"Jones County, Texas",6960.0,48,253,2012
"Karnes County, Texas",10801.0,48,255,2012
"Kaufman County, Texas",13426.0,48,257,2012
"Kendall County, Texas",21320.0,48,259,2012
"Kenedy County, Texas",15946.0,48,261,2012
"Kent County, Texas",12952.0,48,263,2012
"Kerr County, Texas",15186.0,48,265,2012
"Kimble County, Texas",12478.0,48,267,2012
"King County, Texas",23790.0,48,269,2012
"Kinney County, Texas",11715.0,48,271,2012
"Kleberg County, Texas",15350.0,48,273,2012
"Knox County, Texas",12921.0,48,275,2012
"Lamar County, Texas",10357.0,48,277,2012
"Lamb County, Texas",10890.0,48,279,2012
"Lampasas County, Texas",13662.0,48,281,2012
"La Salle County, Texas",13076.0,48,283,2012
"Lavaca County, Texas",13312.0,48,285,2012
"Lee County, Texas",13955.0,48,287,2012
"Leon County, Texas",11203.0,48,289,2012
"Liberty County, Texas",10761.0,48,291,2012
"Limestone County, Texas",6357.0,48,293,2012
"Lipscomb County, Texas",16288.0,48,295,2012
"Live Oak County, Texas",15910.0,48,297,2012
"Llano County, Texas",14317.0,48,299,2012
"Loving County, Texas",34113.0,48,301,2012
"Lubbock County, Texas",14305.0,48,303,2012
"Lynn County, Texas",12420.0,48,305,2012
