index,state,county,year,population,White,Black,American_Indian,Asian,Native_Hawaian,Other,White-Black,White-AI,White-Asian,Black-AI,All-other-two,Three,Four,Median_Income,Whole Foods Market Count,Wendy's Count,Trader Joe's Count,C-Town Count,ALDI Count,Burger King Count
10212,Florida,Washington County,2013,"24,504",19694.0,3608.0,235.0,60.0,0.0,170.0,200.0,326.0,107.0,75.0,210.0,17.0,0.0,38501.0,,,,,,
11676,New York,New York,2013,"19,624,447",,,,,,,,,,,,,,,,,,,,
11677,New York,Albany County,2013,"306,589",237732.0,39097.0,488.0,15531.0,124.0,4475.0,2752.0,831.0,1524.0,348.0,1436.0,856.0,85.0,59394.0,,,,,,
11678,New York,Allegany County,2013,"47,900",46716.0,725.0,146.0,526.0,19.0,156.0,44.0,95.0,53.0,5.0,99.0,34.0,0.0,42445.0,,,,,,
11679,New York,Bronx County,2013,"1,421,928",308645.0,478157.0,7610.0,49913.0,869.0,501358.0,9923.0,1702.0,2614.0,1806.0,31167.0,3292.0,259.0,34388.0,,8.0,,22.0,3.0,18.0
11680,New York,Broome County,2013,"197,914",175393.0,9572.0,573.0,7320.0,28.0,1872.0,2197.0,576.0,964.0,85.0,546.0,166.0,6.0,45958.0,,,,,,
11681,New York,Cattaraugus County,2013,"78,996",73987.0,1164.0,2295.0,619.0,27.0,285.0,460.0,644.0,97.0,11.0,119.0,27.0,0.0,42603.0,,,,,,
11682,New York,Cayuga County,2013,"79,088",73784.0,3564.0,245.0,431.0,2.0,450.0,658.0,367.0,89.0,2.0,104.0,65.0,6.0,51581.0,,,,,,
11683,New York,Chautauqua County,2013,"132,852",124843.0,3435.0,624.0,890.0,91.0,1916.0,1158.0,522.0,100.0,47.0,441.0,84.0,5.0,42429.0,,,,,,
11684,New York,Chemung County,2013,"88,199",79190.0,5488.0,343.0,1087.0,0.0,167.0,1778.0,226.0,272.0,3.0,229.0,71.0,22.0,48804.0,,,,,,
11685,New York,Chenango County,2013,"49,477",48365.0,313.0,89.0,223.0,6.0,259.0,262.0,303.0,52.0,28.0,76.0,145.0,0.0,43941.0,,,,,,
11686,New York,Clinton County,2013,"81,523",75448.0,3357.0,259.0,914.0,75.0,700.0,322.0,324.0,267.0,10.0,168.0,21.0,0.0,50282.0,,,,,,
11687,New York,Columbia County,2013,"62,170",56760.0,2658.0,97.0,985.0,38.0,350.0,775.0,407.0,209.0,84.0,143.0,168.0,0.0,57336.0,,,,,,
11688,New York,Cortland County,2013,"48,905",46385.0,911.0,95.0,496.0,33.0,496.0,373.0,238.0,125.0,9.0,75.0,35.0,0.0,47151.0,,,,,,
11689,New York,Delaware County,2013,"46,803",45170.0,894.0,107.0,428.0,2.0,383.0,159.0,170.0,55.0,5.0,101.0,17.0,0.0,44470.0,,,,,,
11690,New York,Dutchess County,2013,"296,268",235801.0,29259.0,687.0,11257.0,3.0,12460.0,2994.0,1080.0,975.0,728.0,1406.0,698.0,37.0,72525.0,,,,,,
11691,New York,Erie County,2013,"920,869",731926.0,121112.0,4512.0,25545.0,192.0,16866.0,7234.0,3084.0,2674.0,1100.0,3255.0,1421.0,309.0,50653.0,,,,,,
11692,New York,Essex County,2013,"38,601",34906.0,1412.0,174.0,507.0,52.0,613.0,141.0,1179.0,30.0,19.0,100.0,45.0,3.0,47380.0,,,,,,
11693,New York,Franklin County,2013,"51,212",43316.0,3087.0,3582.0,218.0,18.0,595.0,119.0,374.0,126.0,102.0,103.0,36.0,0.0,45667.0,,,,,,
11694,New York,Fulton County,2013,"54,345",52620.0,866.0,109.0,395.0,0.0,374.0,497.0,192.0,67.0,3.0,42.0,0.0,0.0,44276.0,,,,,,
11695,New York,Genesee County,2013,"59,112",55502.0,1817.0,513.0,363.0,11.0,549.0,617.0,331.0,158.0,0.0,9.0,2.0,0.0,49922.0,,,,,,
11696,New York,Greene County,2013,"48,308",44074.0,3007.0,39.0,320.0,0.0,367.0,229.0,307.0,229.0,59.0,277.0,20.0,0.0,49655.0,,,,,,
11697,New York,Hamilton County,2013,"4,766",4670.0,30.0,0.0,6.0,0.0,15.0,34.0,22.0,21.0,0.0,14.0,1.0,0.0,51522.0,,,,,,
11698,New York,Herkimer County,2013,"63,883",62154.0,676.0,123.0,301.0,49.0,366.0,332.0,178.0,119.0,0.0,119.0,9.0,2.0,45047.0,,,,,,
11699,New York,Jefferson County,2013,"118,490",102848.0,5766.0,512.0,1648.0,330.0,2146.0,2038.0,784.0,697.0,156.0,904.0,244.0,0.0,46484.0,,,,,,
11700,New York,Kings County,2013,"2,587,684",1124830.0,863111.0,9142.0,275845.0,1208.0,213736.0,10550.0,3591.0,12918.0,2358.0,18873.0,3479.0,148.0,46085.0,5.0,9.0,2.0,28.0,2.0,34.0
11701,New York,Lewis County,2013,"27,098",26395.0,255.0,77.0,103.0,0.0,100.0,69.0,57.0,14.0,0.0,30.0,8.0,0.0,46840.0,,,,,,
11702,New York,Livingston County,2013,"64,627",60869.0,1604.0,105.0,785.0,26.0,487.0,472.0,303.0,263.0,14.0,122.0,37.0,0.0,53518.0,,,,,,
11703,New York,Madison County,2013,"72,457",69154.0,1528.0,435.0,545.0,3.0,200.0,303.0,312.0,166.0,10.0,97.0,72.0,14.0,53589.0,,,,,,
11704,New York,Monroe County,2013,"748,290",569984.0,113723.0,2228.0,25493.0,209.0,17882.0,7112.0,1746.0,2322.0,790.0,3758.0,1177.0,124.0,52394.0,,,,,,
11705,New York,Montgomery County,2013,"49,743",45026.0,909.0,105.0,318.0,19.0,2277.0,398.0,209.0,227.0,104.0,311.0,116.0,0.0,44156.0,,,,,,
11706,New York,Nassau County,2013,"1,352,193",963399.0,149883.0,2888.0,107176.0,146.0,84590.0,6094.0,3664.0,5937.0,1202.0,15578.0,3148.0,60.0,97690.0,2.0,23.0,5.0,5.0,1.0,26.0
11707,New York,New York County,2013,"1,627,491",915330.0,245951.0,5184.0,182021.0,1048.0,192978.0,20699.0,2780.0,15037.0,2766.0,16874.0,4174.0,430.0,69659.0,12.0,8.0,9.0,10.0,1.0,13.0
11708,New York,Niagara County,2013,"214,105",191056.0,15510.0,2019.0,2290.0,371.0,636.0,1251.0,1194.0,259.0,89.0,565.0,215.0,10.0,47955.0,,,,,,
11709,New York,Oneida County,2013,"233,347",203079.0,13529.0,515.0,7340.0,38.0,3521.0,3222.0,747.0,483.0,265.0,1062.0,310.0,95.0,48729.0,,,,,,
11710,New York,Onondaga County,2013,"468,146",379351.0,50829.0,3408.0,15303.0,97.0,4855.0,5724.0,2253.0,1685.0,686.0,2344.0,623.0,44.0,54242.0,,,,,,
11711,New York,Ontario County,2013,"109,044",101360.0,2423.0,210.0,1214.0,41.0,951.0,955.0,476.0,274.0,28.0,305.0,74.0,0.0,56479.0,,,,,,
11712,New York,Orange County,2013,"374,320",284911.0,37697.0,1013.0,9483.0,60.0,28679.0,3611.0,1425.0,1498.0,483.0,4065.0,891.0,86.0,70458.0,,,,,,
11713,New York,Orleans County,2013,"42,229",38356.0,2549.0,287.0,196.0,6.0,541.0,330.0,105.0,19.0,44.0,142.0,82.0,6.0,48502.0,,,,,,
11714,New York,Oswego County,2013,"121,170",116920.0,1113.0,328.0,760.0,9.0,958.0,417.0,642.0,263.0,2.0,242.0,141.0,2.0,48051.0,,,,,,
11715,New York,Otsego County,2013,"61,614",58601.0,1138.0,104.0,570.0,0.0,453.0,417.0,234.0,290.0,27.0,103.0,66.0,26.0,47765.0,,,,,,
11716,New York,Putnam County,2013,"99,572",89382.0,2068.0,327.0,2183.0,0.0,3682.0,578.0,316.0,290.0,38.0,593.0,216.0,45.0,95117.0,,1.0,,,,2.0
11717,New York,Queens County,2013,"2,287,185",955167.0,420675.0,9305.0,532780.0,1250.0,262300.0,11645.0,4968.0,12729.0,2937.0,37377.0,4975.0,292.0,57001.0,,14.0,1.0,24.0,1.0,29.0
11718,New York,Rensselaer County,2013,"159,545",139931.0,9794.0,145.0,3611.0,19.0,1289.0,2314.0,697.0,665.0,81.0,538.0,481.0,0.0,59432.0,,,,,,
11719,New York,Richmond County,2013,"471,803",355183.0,49332.0,1180.0,36995.0,28.0,18983.0,2687.0,744.0,1395.0,196.0,2760.0,611.0,129.0,72569.0,,6.0,1.0,1.0,,10.0
11720,New York,Rockland County,2013,"319,284",227418.0,38953.0,777.0,19952.0,16.0,22385.0,1471.0,470.0,748.0,75.0,2475.0,320.0,9.0,84951.0,,5.0,,,2.0,4.0
11721,New York,St. Lawrence County,2013,"111,931",104822.0,2618.0,798.0,1118.0,117.0,633.0,405.0,702.0,312.0,48.0,439.0,59.0,26.0,43647.0,,,,,,
11722,New York,Saratoga County,2013,"224,087",208607.0,3469.0,366.0,4289.0,50.0,598.0,1070.0,584.0,987.0,85.0,694.0,306.0,64.0,69826.0,,,,,,
11723,New York,Schenectady County,2013,"154,944",123618.0,15230.0,570.0,5984.0,106.0,4525.0,1802.0,369.0,892.0,146.0,1289.0,290.0,0.0,56061.0,,,,,,
11724,New York,Schoharie County,2013,"31,900",31041.0,463.0,76.0,237.0,0.0,212.0,114.0,117.0,37.0,4.0,93.0,10.0,0.0,53245.0,,,,,,
11725,New York,Schuyler County,2013,"18,382",17871.0,189.0,36.0,86.0,0.0,29.0,92.0,104.0,0.0,5.0,9.0,11.0,0.0,46976.0,,,,,,
11726,New York,Seneca County,2013,"35,250",32660.0,1595.0,234.0,224.0,8.0,134.0,115.0,276.0,69.0,0.0,31.0,13.0,0.0,47618.0,,,,,,
11727,New York,Steuben County,2013,"98,843",94092.0,1844.0,235.0,1370.0,0.0,363.0,329.0,428.0,118.0,46.0,110.0,16.0,0.0,47476.0,,,,,,
11728,New York,Suffolk County,2013,"1,497,346",1221821.0,111755.0,3496.0,52761.0,236.0,75001.0,5905.0,3635.0,4992.0,1471.0,11566.0,2188.0,976.0,87763.0,4.0,29.0,4.0,4.0,7.0,30.0
11729,New York,Sullivan County,2013,"76,945",62666.0,6915.0,333.0,1233.0,0.0,3397.0,1155.0,363.0,110.0,102.0,597.0,248.0,15.0,48089.0,,,,,,
11730,New York,Tioga County,2013,"50,103",49201.0,349.0,122.0,307.0,0.0,182.0,248.0,155.0,194.0,22.0,2.0,7.0,0.0,55726.0,,,,,,
11731,New York,Tompkins County,2013,"103,553",84191.0,3973.0,339.0,9752.0,24.0,1183.0,949.0,396.0,904.0,104.0,392.0,47.0,16.0,51393.0,,,,,,
11732,New York,Ulster County,2013,"180,698",158953.0,10390.0,331.0,3250.0,29.0,2967.0,2182.0,964.0,824.0,264.0,1109.0,740.0,83.0,58590.0,,,,,,
11733,New York,Warren County,2013,"65,083",63224.0,702.0,173.0,516.0,98.0,158.0,146.0,254.0,130.0,14.0,144.0,25.0,0.0,55904.0,,,,,,
11734,New York,Washington County,2013,"62,765",59703.0,1840.0,63.0,340.0,50.0,427.0,306.0,291.0,31.0,63.0,85.0,38.0,0.0,52361.0,,,,,,
11735,New York,Wayne County,2013,"92,339",86958.0,3327.0,299.0,612.0,0.0,735.0,557.0,272.0,142.0,13.0,268.0,41.0,0.0,52601.0,,,,,,
11736,New York,Westchester County,2013,"964,567",640921.0,135903.0,2149.0,52096.0,80.0,96093.0,9130.0,1737.0,5746.0,881.0,9457.0,2013.0,77.0,81946.0,5.0,5.0,3.0,5.0,,12.0
11737,New York,Wyoming County,2013,"41,359",38462.0,2433.0,94.0,159.0,0.0,302.0,108.0,147.0,77.0,43.0,84.0,14.0,0.0,51100.0,,,,,,
11738,New York,Yates County,2013,"25,207",24578.0,216.0,22.0,106.0,4.0,75.0,143.0,57.0,27.0,0.0,41.0,24.0,0.0,49335.0,,,,,,
13417,Florida,Florida,2014,"19,845,911",,,,,,,,,,,,,,,,,,,,
13418,Florida,Alachua County,2014,"255,456",175713.0,50882.0,717.0,13951.0,194.0,2511.0,2411.0,777.0,1795.0,152.0,1862.0,721.0,73.0,42045.0,,,,,,
13419,Florida,Baker County,2014,"27,122",22713.0,3849.0,43.0,163.0,0.0,120.0,103.0,17.0,24.0,0.0,25.0,0.0,0.0,46865.0,,,,,,
13420,Florida,Bay County,2014,"178,289",142262.0,18052.0,1005.0,3482.0,123.0,918.0,2296.0,1539.0,1422.0,349.0,1055.0,481.0,4.0,47274.0,,,,,,
13421,Florida,Bradford County,2014,"26,552",21368.0,5449.0,36.0,118.0,4.0,35.0,257.0,164.0,3.0,40.0,61.0,17.0,0.0,40481.0,,,,,,
13422,Florida,Brevard County,2014,"555,548",456683.0,56026.0,1525.0,12200.0,494.0,7036.0,4526.0,2754.0,2888.0,290.0,3059.0,1342.0,68.0,48483.0,,,,,,
13423,Florida,Broward County,2014,"1,860,933",1146423.0,498880.0,4807.0,62158.0,982.0,53599.0,16463.0,4332.0,6622.0,810.0,16611.0,3312.0,270.0,51574.0,8.0,53.0,4.0,,15.0,49.0
13424,Florida,Calhoun County,2014,"14,450",11947.0,1947.0,219.0,92.0,0.0,140.0,65.0,60.0,23.0,20.0,82.0,3.0,59.0,34053.0,,,,,,
13425,Florida,Charlotte County,2014,"168,041",147782.0,9424.0,380.0,2031.0,5.0,885.0,799.0,716.0,573.0,0.0,492.0,52.0,12.0,44265.0,,,,,,
13426,Florida,Citrus County,2014,"138,828",130161.0,4289.0,513.0,2206.0,0.0,821.0,584.0,633.0,160.0,31.0,331.0,42.0,0.0,38109.0,,,,,,
13427,Florida,Clay County,2014,"198,570",160247.0,18671.0,599.0,6015.0,111.0,2280.0,2342.0,1151.0,1293.0,317.0,1197.0,594.0,51.0,59103.0,,,,,,
13428,Florida,Collier County,2014,"347,211",291481.0,22566.0,822.0,4207.0,38.0,11122.0,1398.0,821.0,592.0,49.0,1212.0,166.0,0.0,56250.0,,,,,,
13429,Florida,Columbia County,2014,"67,779",52253.0,12052.0,230.0,424.0,25.0,838.0,652.0,538.0,203.0,44.0,348.0,55.0,0.0,39194.0,,,,,,
13430,Florida,DeSoto County,2014,"35,338",28654.0,4528.0,95.0,196.0,0.0,918.0,81.0,91.0,41.0,25.0,156.0,0.0,0.0,36114.0,,,,,,
13431,Florida,Dixie County,2014,"16,041",14081.0,1627.0,40.0,53.0,0.0,10.0,100.0,133.0,34.0,0.0,54.0,5.0,0.0,35000.0,,,,,,
13432,Florida,Duval County,2014,"896,668",543264.0,259375.0,2408.0,37316.0,871.0,10115.0,8470.0,3504.0,7199.0,600.0,5548.0,1821.0,259.0,47582.0,,,,,,
13433,Florida,Escambia County,2014,"307,960",210631.0,66834.0,1506.0,8795.0,541.0,2675.0,4463.0,3038.0,2547.0,415.0,1860.0,675.0,119.0,44883.0,,,,,,
13434,Florida,Flagler County,2014,"101,889",80341.0,11020.0,104.0,2339.0,76.0,2671.0,922.0,116.0,248.0,103.0,768.0,135.0,0.0,47733.0,,,,,,
13435,Florida,Franklin County,2014,"11,661",9472.0,1797.0,50.0,73.0,10.0,119.0,44.0,13.0,37.0,0.0,6.0,15.0,0.0,37815.0,,,,,,
13436,Florida,Gadsden County,2014,"46,114",18531.0,25854.0,60.0,255.0,11.0,1564.0,246.0,78.0,0.0,10.0,171.0,85.0,0.0,36146.0,,,,,,
13437,Florida,Gilchrist County,2014,"16,991",15576.0,1043.0,38.0,39.0,0.0,48.0,19.0,139.0,14.0,6.0,18.0,8.0,0.0,40984.0,,,,,,
13438,Florida,Glades County,2014,"12,943",10324.0,1732.0,568.0,65.0,0.0,419.0,13.0,24.0,15.0,0.0,30.0,0.0,0.0,33609.0,,,,,,
13439,Florida,Gulf County,2014,"16,002",12215.0,2899.0,135.0,176.0,22.0,187.0,76.0,33.0,14.0,5.0,18.0,1.0,0.0,40964.0,,,,,,
13440,Florida,Hamilton County,2014,"14,071",8790.0,4858.0,87.0,42.0,0.0,323.0,82.0,41.0,46.0,56.0,141.0,0.0,0.0,35629.0,,,,,,
13441,Florida,Hardee County,2014,"27,266",22983.0,2019.0,100.0,274.0,1.0,1742.0,70.0,65.0,9.0,8.0,274.0,4.0,0.0,36094.0,,,,,,
13442,Florida,Hendry County,2014,"38,474",27230.0,4713.0,711.0,323.0,39.0,4514.0,325.0,68.0,30.0,0.0,366.0,41.0,0.0,36504.0,,,,,,
13443,Florida,Hernando County,2014,"175,298",156206.0,9211.0,548.0,1792.0,83.0,2686.0,819.0,702.0,725.0,24.0,579.0,416.0,1.0,40457.0,,,,,,
13444,Florida,Highlands County,2014,"98,584",82654.0,9243.0,621.0,1438.0,91.0,2545.0,491.0,438.0,149.0,21.0,468.0,102.0,0.0,35911.0,,,,,,
13445,Florida,Hillsborough County,2014,"1,332,298",918084.0,213555.0,6635.0,45878.0,1023.0,55568.0,11379.0,4768.0,7298.0,1663.0,10815.0,2789.0,213.0,50122.0,,,,,,
13446,Florida,Holmes County,2014,"19,564",17654.0,1366.0,54.0,40.0,22.0,154.0,96.0,299.0,0.0,26.0,26.0,4.0,0.0,36236.0,,,,,,
13447,Florida,Indian River County,2014,"144,445",121670.0,12735.0,280.0,1655.0,10.0,2108.0,955.0,450.0,536.0,7.0,377.0,135.0,0.0,44645.0,,,,,,
13448,Florida,Jackson County,2014,"48,730",33718.0,12924.0,166.0,316.0,0.0,692.0,381.0,423.0,36.0,188.0,261.0,0.0,0.0,36310.0,,,,,,
13449,Florida,Jefferson County,2014,"14,056",8615.0,5242.0,31.0,0.0,0.0,316.0,14.0,51.0,0.0,8.0,36.0,22.0,0.0,42866.0,,,,,,
13450,Florida,Lafayette County,2014,"8,862",6888.0,1539.0,0.0,5.0,0.0,265.0,14.0,20.0,0.0,11.0,79.0,0.0,0.0,35720.0,,,,,,
13451,Florida,Lake County,2014,"315,340",254313.0,29607.0,1132.0,5685.0,256.0,7170.0,2065.0,1218.0,749.0,202.0,1922.0,582.0,109.0,45465.0,,,,,,
13452,Florida,Lee County,2014,"677,232",545605.0,55693.0,2084.0,10098.0,102.0,23688.0,3441.0,1575.0,1640.0,275.0,2896.0,378.0,79.0,47908.0,,,,,,
13453,Florida,Leon County,2014,"283,770",175713.0,87092.0,1000.0,8838.0,38.0,2354.0,1834.0,837.0,1224.0,373.0,1233.0,286.0,60.0,46620.0,,,,,,
13454,Florida,Levy County,2014,"39,296",35022.0,3685.0,169.0,157.0,1.0,157.0,226.0,254.0,28.0,88.0,151.0,119.0,0.0,35483.0,,,,,,
13455,Florida,Liberty County,2014,"8,418",6415.0,1420.0,85.0,44.0,0.0,186.0,81.0,48.0,7.0,8.0,0.0,8.0,0.0,38990.0,,,,,,
13456,Florida,Madison County,2014,"18,601",10771.0,7330.0,9.0,26.0,72.0,329.0,149.0,79.0,2.0,25.0,9.0,32.0,68.0,33520.0,,,,,,
13457,Florida,Manatee County,2014,"350,865",282584.0,30097.0,919.0,5797.0,205.0,10811.0,1897.0,942.0,988.0,107.0,1121.0,372.0,0.0,49228.0,,,,,,
13458,Florida,Marion County,2014,"338,005",273311.0,42256.0,1274.0,4705.0,104.0,5584.0,2351.0,1479.0,1201.0,27.0,2045.0,411.0,23.0,39339.0,,,,,,
13459,Florida,Martin County,2014,"153,119",130129.0,8503.0,677.0,1429.0,15.0,6390.0,439.0,427.0,649.0,138.0,809.0,53.0,0.0,51703.0,,,,,,
13460,Florida,Miami-Dade County,2014,"2,634,269",1963920.0,489045.0,4192.0,41005.0,701.0,66819.0,10542.0,2415.0,4495.0,736.0,14281.0,2543.0,167.0,43099.0,,,,,,
13461,Florida,Monroe County,2014,"76,261",67153.0,4826.0,280.0,746.0,5.0,1003.0,168.0,328.0,385.0,0.0,153.0,155.0,6.0,55449.0,,,,,,
13462,Florida,Nassau County,2014,"76,250",67783.0,4929.0,273.0,699.0,19.0,271.0,280.0,287.0,205.0,0.0,125.0,47.0,0.0,55256.0,,,,,,
13463,Florida,Okaloosa County,2014,"194,615",150361.0,17453.0,1251.0,5762.0,160.0,5274.0,2250.0,907.0,2551.0,259.0,1610.0,967.0,179.0,55768.0,,,,,,
13464,Florida,Okeechobee County,2014,"39,569",33452.0,3453.0,331.0,350.0,0.0,1348.0,80.0,198.0,65.0,0.0,121.0,0.0,0.0,35490.0,,,,,,
13465,Florida,Orange County,2014,"1,256,606",780991.0,249396.0,3079.0,60313.0,1493.0,67762.0,9367.0,3276.0,6708.0,1224.0,13027.0,3344.0,261.0,47556.0,,,,,,
13466,Florida,Osceola County,2014,"311,046",220205.0,32506.0,799.0,7690.0,211.0,17699.0,3456.0,773.0,1325.0,247.0,3833.0,705.0,0.0,44551.0,,,,,,
13467,Florida,Palm Beach County,2014,"1,398,656",1025542.0,241136.0,2506.0,33688.0,702.0,28167.0,9442.0,3940.0,4085.0,632.0,7235.0,1808.0,191.0,52878.0,5.0,33.0,5.0,,10.0,33.0
13468,Florida,Pasco County,2014,"483,399",421022.0,22473.0,1415.0,10715.0,332.0,5076.0,3654.0,2002.0,1956.0,198.0,3322.0,549.0,31.0,44518.0,,,,,,
13469,Florida,Pinellas County,2014,"936,400",767248.0,95649.0,2423.0,28733.0,765.0,9061.0,8331.0,3000.0,4750.0,231.0,3933.0,839.0,67.0,45574.0,,,,,,
13470,Florida,Polk County,2014,"634,398",486381.0,92931.0,1749.0,10449.0,222.0,12327.0,5366.0,2406.0,1840.0,380.0,2582.0,584.0,106.0,43063.0,,,,,,
13471,Florida,Putnam County,2014,"71,971",56857.0,11855.0,246.0,473.0,88.0,2038.0,712.0,518.0,126.0,96.0,169.0,13.0,0.0,32714.0,,,,,,
13472,Florida,St. Johns County,2014,"217,836",182338.0,10965.0,395.0,4285.0,187.0,896.0,1091.0,807.0,1220.0,29.0,595.0,555.0,39.0,65575.0,,,,,,
13473,Florida,St. Lucie County,2014,"290,045",206581.0,54271.0,1081.0,4525.0,64.0,8991.0,3924.0,811.0,1020.0,84.0,2035.0,584.0,17.0,42665.0,,,,,,
13474,Florida,Santa Rosa County,2014,"162,668",137237.0,8450.0,995.0,3113.0,799.0,1337.0,1420.0,1602.0,1405.0,191.0,1268.0,423.0,0.0,58199.0,,,,,,
13475,Florida,Sarasota County,2014,"396,363",352049.0,17680.0,1093.0,5732.0,91.0,3739.0,2930.0,1310.0,956.0,172.0,831.0,330.0,31.0,50304.0,,,,,,
13476,Florida,Seminole County,2014,"441,399",345365.0,49538.0,733.0,17336.0,320.0,6584.0,3668.0,1796.0,2391.0,45.0,3191.0,1056.0,112.0,57875.0,,,,,,
13477,Florida,Sumter County,2014,"112,236",91654.0,9070.0,269.0,813.0,51.0,665.0,277.0,373.0,65.0,25.0,352.0,94.0,0.0,49874.0,,,,,,
13478,Florida,Suwannee County,2014,"43,786",35871.0,5780.0,134.0,123.0,0.0,691.0,225.0,271.0,173.0,10.0,56.0,70.0,0.0,37879.0,,,,,,
13479,Florida,Taylor County,2014,"22,584",17130.0,4899.0,209.0,55.0,24.0,111.0,121.0,128.0,0.0,0.0,13.0,0.0,0.0,36907.0,,,,,,
13480,Florida,Union County,2014,"15,258",11282.0,3066.0,172.0,105.0,2.0,259.0,212.0,76.0,20.0,18.0,46.0,0.0,0.0,41476.0,,,,,,
13481,Florida,Volusia County,2014,"506,715",411057.0,52132.0,1927.0,8396.0,219.0,15286.0,3391.0,1889.0,1404.0,393.0,2211.0,647.0,29.0,41714.0,,,,,,
13482,Florida,Wakulla County,2014,"31,416",25417.0,4652.0,124.0,141.0,0.0,167.0,207.0,249.0,21.0,0.0,37.0,0.0,0.0,53143.0,,,,,,
13483,Florida,Walton County,2014,"61,186",50115.0,3162.0,716.0,650.0,104.0,1962.0,361.0,321.0,115.0,10.0,166.0,139.0,0.0,44468.0,,,,,,
13484,Florida,Washington County,2014,"24,299",19708.0,3640.0,247.0,40.0,0.0,128.0,249.0,304.0,130.0,66.0,136.0,12.0,0.0,38563.0,,,,,,
14948,New York,New York,2014,"19,651,049",,,,,,,,,,,,,,,,,,,,
14949,New York,Albany County,2014,"307,151",237018.0,38932.0,423.0,16647.0,92.0,4047.0,3977.0,900.0,1488.0,171.0,1475.0,879.0,75.0,59940.0,,,,,,
14950,New York,Allegany County,2014,"47,652",46317.0,754.0,169.0,596.0,0.0,205.0,59.0,58.0,91.0,2.0,101.0,35.0,0.0,42726.0,,,,,,
14951,New York,Bronx County,2014,"1,430,942",304110.0,477844.0,7936.0,50800.0,660.0,520667.0,11162.0,1767.0,3109.0,2179.0,29393.0,3700.0,239.0,34284.0,,8.0,,22.0,3.0,18.0
14952,New York,Broome County,2014,"197,251",173887.0,9912.0,527.0,7593.0,59.0,2006.0,2316.0,595.0,1082.0,64.0,517.0,239.0,0.0,46368.0,,,,,,
14953,New York,Cattaraugus County,2014,"78,677",73497.0,1156.0,2276.0,650.0,0.0,290.0,532.0,675.0,106.0,4.0,140.0,71.0,0.0,43503.0,,,,,,
14954,New York,Cayuga County,2014,"78,762",73422.0,3315.0,286.0,449.0,0.0,527.0,687.0,379.0,112.0,17.0,220.0,61.0,6.0,51792.0,,,,,,
14955,New York,Chautauqua County,2014,"131,751",124356.0,3399.0,696.0,857.0,73.0,1961.0,1154.0,473.0,178.0,62.0,250.0,92.0,5.0,42720.0,,,,,,
14956,New York,Chemung County,2014,"87,177",78658.0,5003.0,356.0,1346.0,0.0,135.0,2256.0,223.0,172.0,42.0,395.0,55.0,40.0,49685.0,,,,,,
14957,New York,Chenango County,2014,"49,319",48079.0,332.0,129.0,244.0,17.0,254.0,288.0,261.0,60.0,34.0,56.0,114.0,0.0,44427.0,,,,,,
14958,New York,Clinton County,2014,"81,463",75186.0,3430.0,259.0,1082.0,5.0,781.0,334.0,330.0,182.0,11.0,214.0,15.0,0.0,50985.0,,,,,,
14959,New York,Columbia County,2014,"61,942",56560.0,2554.0,79.0,1050.0,29.0,476.0,814.0,322.0,185.0,71.0,153.0,232.0,0.0,58625.0,,,,,,
14960,New York,Cortland County,2014,"48,740",46213.0,955.0,40.0,361.0,23.0,507.0,437.0,495.0,81.0,15.0,36.0,68.0,0.0,48404.0,,,,,,
14961,New York,Delaware County,2014,"46,562",44853.0,918.0,86.0,393.0,4.0,391.0,137.0,186.0,96.0,6.0,123.0,26.0,4.0,44183.0,,,,,,
14962,New York,Dutchess County,2014,"295,127",235083.0,29890.0,1009.0,11476.0,3.0,11416.0,3319.0,1034.0,1081.0,592.0,1704.0,753.0,28.0,72471.0,,,,,,
14963,New York,Erie County,2014,"921,755",728482.0,121480.0,4425.0,26911.0,211.0,18307.0,8009.0,3030.0,2983.0,1276.0,3851.0,1423.0,306.0,51050.0,,,,,,
14964,New York,Essex County,2014,"38,323",36453.0,1197.0,118.0,187.0,16.0,564.0,71.0,322.0,16.0,11.0,98.0,11.0,8.0,50322.0,,,,,,
14965,New York,Franklin County,2014,"51,096",42915.0,3045.0,3602.0,207.0,21.0,643.0,181.0,396.0,150.0,106.0,165.0,77.0,0.0,47110.0,,,,,,
14966,New York,Fulton County,2014,"53,932",52292.0,826.0,103.0,383.0,4.0,440.0,485.0,194.0,94.0,2.0,47.0,0.0,0.0,45722.0,,,,,,
14967,New York,Genesee County,2014,"58,725",55157.0,1778.0,615.0,434.0,0.0,738.0,645.0,225.0,94.0,0.0,15.0,1.0,0.0,50573.0,,,,,,
14968,New York,Greene County,2014,"47,964",43609.0,3030.0,41.0,367.0,0.0,364.0,224.0,334.0,198.0,85.0,333.0,21.0,12.0,49864.0,,,,,,
14969,New York,Hamilton County,2014,"4,700",4630.0,20.0,1.0,5.0,0.0,18.0,44.0,27.0,22.0,0.0,15.0,1.0,0.0,52939.0,,,,,,
14970,New York,Herkimer County,2014,"63,384",61877.0,615.0,127.0,297.0,65.0,354.0,408.0,178.0,157.0,0.0,172.0,76.0,3.0,45649.0,,,,,,
14971,New York,Jefferson County,2014,"117,971",102932.0,6177.0,552.0,1744.0,331.0,2442.0,1843.0,748.0,748.0,190.0,942.0,236.0,0.0,48613.0,,,,,,
