NAME,B19301A_001E,state,county,year
"Lawrence County, Indiana",22253.0,18,093,2012
"Madison County, Indiana",23020.0,18,095,2012
"Marion County, Indiana",28772.0,18,097,2012
"Marshall County, Indiana",22973.0,18,099,2012
"Martin County, Indiana",22217.0,18,101,2012
"Miami County, Indiana",19772.0,18,103,2012
"Monroe County, Indiana",24242.0,18,105,2012
"Montgomery County, Indiana",22817.0,18,107,2012
"Morgan County, Indiana",26006.0,18,109,2012
"Newton County, Indiana",24224.0,18,111,2012
"Noble County, Indiana",21017.0,18,113,2012
"Ohio County, Indiana",25293.0,18,115,2012
"Orange County, Indiana",18911.0,18,117,2012
"Owen County, Indiana",20721.0,18,119,2012
"Parke County, Indiana",21736.0,18,121,2012
"Perry County, Indiana",21694.0,18,123,2012
"Pike County, Indiana",21283.0,18,125,2012
"Porter County, Indiana",28859.0,18,127,2012
"Posey County, Indiana",28953.0,18,129,2012
"Pulaski County, Indiana",22022.0,18,131,2012
"Putnam County, Indiana",22218.0,18,133,2012
"Randolph County, Indiana",21748.0,18,135,2012
"Ripley County, Indiana",22078.0,18,137,2012
"Rush County, Indiana",23156.0,18,139,2012
"St. Joseph County, Indiana",25724.0,18,141,2012
"Scott County, Indiana",19942.0,18,143,2012
"Shelby County, Indiana",25529.0,18,145,2012
"Spencer County, Indiana",24563.0,18,147,2012
"Starke County, Indiana",18790.0,18,149,2012
"Steuben County, Indiana",24619.0,18,151,2012
"Sullivan County, Indiana",21772.0,18,153,2012
"Switzerland County, Indiana",20826.0,18,155,2012
"Tippecanoe County, Indiana",24473.0,18,157,2012
"Tipton County, Indiana",25296.0,18,159,2012
"Union County, Indiana",21173.0,18,161,2012
"Vanderburgh County, Indiana",26079.0,18,163,2012
"Vermillion County, Indiana",22818.0,18,165,2012
"Vigo County, Indiana",22319.0,18,167,2012
"Wabash County, Indiana",21169.0,18,169,2012
"Warren County, Indiana",26300.0,18,171,2012
"Warrick County, Indiana",29961.0,18,173,2012
"Washington County, Indiana",20440.0,18,175,2012
"Wayne County, Indiana",22614.0,18,177,2012
"Wells County, Indiana",24149.0,18,179,2012
"White County, Indiana",23415.0,18,181,2012
"Whitley County, Indiana",24343.0,18,183,2012
"Adair County, Iowa",25437.0,19,001,2012
"Adams County, Iowa",26011.0,19,003,2012
"Allamakee County, Iowa",23897.0,19,005,2012
"Appanoose County, Iowa",20656.0,19,007,2012
"Audubon County, Iowa",27186.0,19,009,2012
"Benton County, Iowa",27207.0,19,011,2012
"Black Hawk County, Iowa",25671.0,19,013,2012
"Boone County, Iowa",27284.0,19,015,2012
"Bremer County, Iowa",28729.0,19,017,2012
"Buchanan County, Iowa",26383.0,19,019,2012
"Buena Vista County, Iowa",24990.0,19,021,2012
"Butler County, Iowa",24582.0,19,023,2012
"Calhoun County, Iowa",25702.0,19,025,2012
"Carroll County, Iowa",25842.0,19,027,2012
"Cass County, Iowa",24285.0,19,029,2012
"Cedar County, Iowa",26911.0,19,031,2012
"Cerro Gordo County, Iowa",27229.0,19,033,2012
"Cherokee County, Iowa",26331.0,19,035,2012
"Chickasaw County, Iowa",24707.0,19,037,2012
"Clarke County, Iowa",23710.0,19,039,2012
"Clay County, Iowa",27524.0,19,041,2012
"Clayton County, Iowa",24685.0,19,043,2012
"Clinton County, Iowa",25584.0,19,045,2012
"Crawford County, Iowa",22689.0,19,047,2012
"Dallas County, Iowa",35922.0,19,049,2012
"Davis County, Iowa",22327.0,19,051,2012
"Decatur County, Iowa",19480.0,19,053,2012
"Delaware County, Iowa",25247.0,19,055,2012
"Des Moines County, Iowa",23967.0,19,057,2012
"Dickinson County, Iowa",31710.0,19,059,2012
"Dubuque County, Iowa",26890.0,19,061,2012
"Emmet County, Iowa",27508.0,19,063,2012
"Fayette County, Iowa",22908.0,19,065,2012
"Floyd County, Iowa",24018.0,19,067,2012
"Franklin County, Iowa",26137.0,19,069,2012
"Fremont County, Iowa",25842.0,19,071,2012
"Greene County, Iowa",26760.0,19,073,2012
"Grundy County, Iowa",29332.0,19,075,2012
"Guthrie County, Iowa",26364.0,19,077,2012
"Hamilton County, Iowa",25610.0,19,079,2012
"Hancock County, Iowa",25150.0,19,081,2012
"Hardin County, Iowa",24912.0,19,083,2012
"Harrison County, Iowa",25619.0,19,085,2012
"Henry County, Iowa",24199.0,19,087,2012
"Howard County, Iowa",23828.0,19,089,2012
"Humboldt County, Iowa",27197.0,19,091,2012
"Ida County, Iowa",25579.0,19,093,2012
"Iowa County, Iowa",29364.0,19,095,2012
"Jackson County, Iowa",25161.0,19,097,2012
"Jasper County, Iowa",24582.0,19,099,2012
"Jefferson County, Iowa",26606.0,19,101,2012
"Johnson County, Iowa",31102.0,19,103,2012
"Jones County, Iowa",25584.0,19,105,2012
"Keokuk County, Iowa",22146.0,19,107,2012
"Kossuth County, Iowa",29633.0,19,109,2012
"Lee County, Iowa",22728.0,19,111,2012
"Linn County, Iowa",31013.0,19,113,2012
"Louisa County, Iowa",23924.0,19,115,2012
"Lucas County, Iowa",21385.0,19,117,2012
"Lyon County, Iowa",22898.0,19,119,2012
"Madison County, Iowa",27944.0,19,121,2012
"Mahaska County, Iowa",23481.0,19,123,2012
"Marion County, Iowa",25187.0,19,125,2012
"Marshall County, Iowa",24757.0,19,127,2012
"Mills County, Iowa",27867.0,19,129,2012
"Mitchell County, Iowa",24418.0,19,131,2012
"Monona County, Iowa",24218.0,19,133,2012
"Monroe County, Iowa",23540.0,19,135,2012
"Montgomery County, Iowa",23138.0,19,137,2012
"Muscatine County, Iowa",25018.0,19,139,2012
"O'Brien County, Iowa",26941.0,19,141,2012
"Osceola County, Iowa",24640.0,19,143,2012
"Page County, Iowa",23570.0,19,145,2012
"Palo Alto County, Iowa",23737.0,19,147,2012
"Plymouth County, Iowa",29650.0,19,149,2012
"Pocahontas County, Iowa",24383.0,19,151,2012
"Polk County, Iowa",32269.0,19,153,2012
"Pottawattamie County, Iowa",26033.0,19,155,2012
"Poweshiek County, Iowa",26343.0,19,157,2012
"Ringgold County, Iowa",22552.0,19,159,2012
"Sac County, Iowa",25998.0,19,161,2012
"Scott County, Iowa",30752.0,19,163,2012
"Shelby County, Iowa",25408.0,19,165,2012
"Sioux County, Iowa",24592.0,19,167,2012
"Story County, Iowa",26890.0,19,169,2012
"Tama County, Iowa",25646.0,19,171,2012
"Taylor County, Iowa",23421.0,19,173,2012
"Union County, Iowa",22405.0,19,175,2012
"Van Buren County, Iowa",20810.0,19,177,2012
"Wapello County, Iowa",23499.0,19,179,2012
"Warren County, Iowa",29673.0,19,181,2012
"Washington County, Iowa",26023.0,19,183,2012
"Wayne County, Iowa",21120.0,19,185,2012
"Webster County, Iowa",25134.0,19,187,2012
"Winnebago County, Iowa",24439.0,19,189,2012
"Winneshiek County, Iowa",24990.0,19,191,2012
"Woodbury County, Iowa",24893.0,19,193,2012
"Worth County, Iowa",28971.0,19,195,2012
"Wright County, Iowa",25257.0,19,197,2012
"Allen County, Kansas",21195.0,20,001,2012
"Anderson County, Kansas",22223.0,20,003,2012
"Atchison County, Kansas",22905.0,20,005,2012
"Barber County, Kansas",25493.0,20,007,2012
"Barton County, Kansas",26243.0,20,009,2012
"Bourbon County, Kansas",19795.0,20,011,2012
"Brown County, Kansas",21400.0,20,013,2012
"Butler County, Kansas",27703.0,20,015,2012
"Chase County, Kansas",21957.0,20,017,2012
"Chautauqua County, Kansas",22365.0,20,019,2012
"Cherokee County, Kansas",20052.0,20,021,2012
"Cheyenne County, Kansas",23224.0,20,023,2012
"Clark County, Kansas",27273.0,20,025,2012
"Clay County, Kansas",24702.0,20,027,2012
"Cloud County, Kansas",20330.0,20,029,2012
"Coffey County, Kansas",26157.0,20,031,2012
"Comanche County, Kansas",22304.0,20,033,2012
"Cowley County, Kansas",22509.0,20,035,2012
"Crawford County, Kansas",21049.0,20,037,2012
"Decatur County, Kansas",23049.0,20,039,2012
"Dickinson County, Kansas",24586.0,20,041,2012
"Doniphan County, Kansas",23520.0,20,043,2012
"Douglas County, Kansas",27440.0,20,045,2012
"Edwards County, Kansas",24015.0,20,047,2012
"Elk County, Kansas",19831.0,20,049,2012
"Ellis County, Kansas",25560.0,20,051,2012
"Ellsworth County, Kansas",24998.0,20,053,2012
"Finney County, Kansas",22197.0,20,055,2012
"Ford County, Kansas",20933.0,20,057,2012
"Franklin County, Kansas",23895.0,20,059,2012
"Geary County, Kansas",23585.0,20,061,2012
"Gove County, Kansas",25071.0,20,063,2012
"Graham County, Kansas",27421.0,20,065,2012
"Grant County, Kansas",26138.0,20,067,2012
"Gray County, Kansas",24953.0,20,069,2012
"Greeley County, Kansas",29459.0,20,071,2012
"Greenwood County, Kansas",23460.0,20,073,2012
"Hamilton County, Kansas",23935.0,20,075,2012
"Harper County, Kansas",23269.0,20,077,2012
"Harvey County, Kansas",23903.0,20,079,2012
"Haskell County, Kansas",25472.0,20,081,2012
"Hodgeman County, Kansas",28587.0,20,083,2012
"Jackson County, Kansas",25828.0,20,085,2012
"Jefferson County, Kansas",26899.0,20,087,2012
"Jewell County, Kansas",22769.0,20,089,2012
"Johnson County, Kansas",40706.0,20,091,2012
"Kearny County, Kansas",22154.0,20,093,2012
"Kingman County, Kansas",24287.0,20,095,2012
"Kiowa County, Kansas",23550.0,20,097,2012
"Labette County, Kansas",22481.0,20,099,2012
"Lane County, Kansas",28566.0,20,101,2012
"Leavenworth County, Kansas",28310.0,20,103,2012
"Lincoln County, Kansas",24400.0,20,105,2012
"Linn County, Kansas",26903.0,20,107,2012
"Logan County, Kansas",26247.0,20,109,2012
"Lyon County, Kansas",20195.0,20,111,2012
"McPherson County, Kansas",27646.0,20,113,2012
"Marion County, Kansas",22245.0,20,115,2012
"Marshall County, Kansas",22886.0,20,117,2012
"Meade County, Kansas",23906.0,20,119,2012
"Miami County, Kansas",28456.0,20,121,2012
"Mitchell County, Kansas",25975.0,20,123,2012
"Montgomery County, Kansas",22873.0,20,125,2012
"Morris County, Kansas",24770.0,20,127,2012
"Morton County, Kansas",21312.0,20,129,2012
"Nemaha County, Kansas",24110.0,20,131,2012
"Neosho County, Kansas",20393.0,20,133,2012
"Ness County, Kansas",31270.0,20,135,2012
"Norton County, Kansas",23047.0,20,137,2012
"Osage County, Kansas",24845.0,20,139,2012
"Osborne County, Kansas",26719.0,20,141,2012
"Ottawa County, Kansas",24869.0,20,143,2012
"Pawnee County, Kansas",23050.0,20,145,2012
"Phillips County, Kansas",24266.0,20,147,2012
"Pottawatomie County, Kansas",25137.0,20,149,2012
"Pratt County, Kansas",26419.0,20,151,2012
"Rawlins County, Kansas",26849.0,20,153,2012
"Reno County, Kansas",24242.0,20,155,2012
"Republic County, Kansas",26214.0,20,157,2012
"Rice County, Kansas",23446.0,20,159,2012
"Riley County, Kansas",23196.0,20,161,2012
"Rooks County, Kansas",23289.0,20,163,2012
"Rush County, Kansas",25951.0,20,165,2012
"Russell County, Kansas",27543.0,20,167,2012
"Saline County, Kansas",25952.0,20,169,2012
"Scott County, Kansas",27713.0,20,171,2012
"Sedgwick County, Kansas",28329.0,20,173,2012
"Seward County, Kansas",20982.0,20,175,2012
"Shawnee County, Kansas",28631.0,20,177,2012
"Sheridan County, Kansas",27026.0,20,179,2012
"Sherman County, Kansas",20727.0,20,181,2012
"Smith County, Kansas",27266.0,20,183,2012
"Stafford County, Kansas",23815.0,20,185,2012
"Stanton County, Kansas",24561.0,20,187,2012
"Stevens County, Kansas",29259.0,20,189,2012
"Sumner County, Kansas",23713.0,20,191,2012
"Thomas County, Kansas",26486.0,20,193,2012
"Trego County, Kansas",23043.0,20,195,2012
"Wabaunsee County, Kansas",23758.0,20,197,2012
"Wallace County, Kansas",23831.0,20,199,2012
"Washington County, Kansas",22138.0,20,201,2012
"Wichita County, Kansas",24586.0,20,203,2012
"Wilson County, Kansas",19784.0,20,205,2012
"Woodson County, Kansas",21848.0,20,207,2012
"Wyandotte County, Kansas",21575.0,20,209,2012
"Adair County, Kentucky",17173.0,21,001,2012
"Allen County, Kentucky",18004.0,21,003,2012
"Anderson County, Kentucky",25144.0,21,005,2012
"Ballard County, Kentucky",24889.0,21,007,2012
"Barren County, Kentucky",20156.0,21,009,2012
"Bath County, Kentucky",16181.0,21,011,2012
"Bell County, Kentucky",15345.0,21,013,2012
"Boone County, Kentucky",29067.0,21,015,2012
"Bourbon County, Kentucky",23813.0,21,017,2012
"Boyd County, Kentucky",23642.0,21,019,2012
"Boyle County, Kentucky",24042.0,21,021,2012
"Bracken County, Kentucky",20705.0,21,023,2012
"Breathitt County, Kentucky",15548.0,21,025,2012
"Breckinridge County, Kentucky",17916.0,21,027,2012
"Bullitt County, Kentucky",24151.0,21,029,2012
"Butler County, Kentucky",17716.0,21,031,2012
"Caldwell County, Kentucky",20708.0,21,033,2012
"Calloway County, Kentucky",22025.0,21,035,2012
"Campbell County, Kentucky",27942.0,21,037,2012
"Carlisle County, Kentucky",21078.0,21,039,2012
"Carroll County, Kentucky",21016.0,21,041,2012
"Carter County, Kentucky",19216.0,21,043,2012
"Casey County, Kentucky",15841.0,21,045,2012
"Christian County, Kentucky",20351.0,21,047,2012
"Gallatin County, Montana",29334.0,30,031,2012
"Garfield County, Montana",24431.0,30,033,2012
"Glacier County, Montana",28044.0,30,035,2012
"Golden Valley County, Montana",20625.0,30,037,2012
"Granite County, Montana",26019.0,30,039,2012
"Hill County, Montana",24832.0,30,041,2012
"Jefferson County, Montana",30456.0,30,043,2012
"Judith Basin County, Montana",24578.0,30,045,2012
"Lake County, Montana",23498.0,30,047,2012
"Lewis and Clark County, Montana",28615.0,30,049,2012
"Liberty County, Montana",20098.0,30,051,2012
"Lincoln County, Montana",21546.0,30,053,2012
"McCone County, Montana",26004.0,30,055,2012
"Madison County, Montana",33166.0,30,057,2012
"Meagher County, Montana",19181.0,30,059,2012
"Mineral County, Montana",18367.0,30,061,2012
"Missoula County, Montana",26373.0,30,063,2012
"Musselshell County, Montana",23461.0,30,065,2012
"Park County, Montana",24473.0,30,067,2012
"Petroleum County, Montana",22951.0,30,069,2012
"Phillips County, Montana",24411.0,30,071,2012
"Pondera County, Montana",24669.0,30,073,2012
"Powder River County, Montana",26506.0,30,075,2012
"Powell County, Montana",20048.0,30,077,2012
"Prairie County, Montana",20357.0,30,079,2012
"Ravalli County, Montana",23946.0,30,081,2012
"Richland County, Montana",31120.0,30,083,2012
"Roosevelt County, Montana",27362.0,30,085,2012
"Rosebud County, Montana",26311.0,30,087,2012
"Sanders County, Montana",18868.0,30,089,2012
"Sheridan County, Montana",30120.0,30,091,2012
"Silver Bow County, Montana",23340.0,30,093,2012
"Stillwater County, Montana",28445.0,30,095,2012
"Sweet Grass County, Montana",21240.0,30,097,2012
"Teton County, Montana",22807.0,30,099,2012
"Toole County, Montana",23870.0,30,101,2012
"Treasure County, Montana",27044.0,30,103,2012
"Valley County, Montana",26207.0,30,105,2012
"Wheatland County, Montana",17505.0,30,107,2012
"Wibaux County, Montana",26753.0,30,109,2012
"Yellowstone County, Montana",28895.0,30,111,2012
"Adams County, Nebraska",25257.0,31,001,2012
"Antelope County, Nebraska",22428.0,31,003,2012
"Arthur County, Nebraska",20289.0,31,005,2012
"Banner County, Nebraska",19892.0,31,007,2012
"Blaine County, Nebraska",18504.0,31,009,2012
"Boone County, Nebraska",26182.0,31,011,2012
"Box Butte County, Nebraska",25826.0,31,013,2012
"Boyd County, Nebraska",22802.0,31,015,2012
"Brown County, Nebraska",20638.0,31,017,2012
"Buffalo County, Nebraska",24954.0,31,019,2012
"Burt County, Nebraska",26288.0,31,021,2012
"Butler County, Nebraska",28261.0,31,023,2012
"Cass County, Nebraska",29526.0,31,025,2012
"Cedar County, Nebraska",24038.0,31,027,2012
"Chase County, Nebraska",23905.0,31,029,2012
"Cherry County, Nebraska",25812.0,31,031,2012
"Cheyenne County, Nebraska",27164.0,31,033,2012
"Clay County, Nebraska",23423.0,31,035,2012
"Colfax County, Nebraska",21826.0,31,037,2012
"Cuming County, Nebraska",24414.0,31,039,2012
"Custer County, Nebraska",23139.0,31,041,2012
"Dakota County, Nebraska",23312.0,31,043,2012
"Dawes County, Nebraska",21546.0,31,045,2012
"Dawson County, Nebraska",22153.0,31,047,2012
"Deuel County, Nebraska",24975.0,31,049,2012
"Dixon County, Nebraska",22848.0,31,051,2012
"Dodge County, Nebraska",24244.0,31,053,2012
"Douglas County, Nebraska",32910.0,31,055,2012
"Dundy County, Nebraska",26692.0,31,057,2012
"Fillmore County, Nebraska",24877.0,31,059,2012
"Franklin County, Nebraska",24455.0,31,061,2012
"Frontier County, Nebraska",24182.0,31,063,2012
"Furnas County, Nebraska",22336.0,31,065,2012
"Gage County, Nebraska",24278.0,31,067,2012
"Garden County, Nebraska",25404.0,31,069,2012
"Garfield County, Nebraska",20594.0,31,071,2012
"Gosper County, Nebraska",23752.0,31,073,2012
"Grant County, Nebraska",19833.0,31,075,2012
"Greeley County, Nebraska",23167.0,31,077,2012
"Hall County, Nebraska",24143.0,31,079,2012
"Hamilton County, Nebraska",27002.0,31,081,2012
"Harlan County, Nebraska",26235.0,31,083,2012
"Hayes County, Nebraska",22919.0,31,085,2012
"Hitchcock County, Nebraska",23510.0,31,087,2012
"Holt County, Nebraska",24736.0,31,089,2012
"Hooker County, Nebraska",21427.0,31,091,2012
"Howard County, Nebraska",25980.0,31,093,2012
"Jefferson County, Nebraska",24624.0,31,095,2012
"Johnson County, Nebraska",20483.0,31,097,2012
"Kearney County, Nebraska",28530.0,31,099,2012
"Keith County, Nebraska",25890.0,31,101,2012
"Keya Paha County, Nebraska",23599.0,31,103,2012
"Kimball County, Nebraska",25666.0,31,105,2012
"Knox County, Nebraska",24736.0,31,107,2012
"Lancaster County, Nebraska",28565.0,31,109,2012
"Lincoln County, Nebraska",26702.0,31,111,2012
"Logan County, Nebraska",21696.0,31,113,2012
"Loup County, Nebraska",24215.0,31,115,2012
"McPherson County, Nebraska",26000.0,31,117,2012
"Madison County, Nebraska",24560.0,31,119,2012
"Merrick County, Nebraska",24138.0,31,121,2012
"Morrill County, Nebraska",21731.0,31,123,2012
"Nance County, Nebraska",22233.0,31,125,2012
"Nemaha County, Nebraska",24819.0,31,127,2012
"Nuckolls County, Nebraska",22555.0,31,129,2012
"Otoe County, Nebraska",25901.0,31,131,2012
"Pawnee County, Nebraska",25618.0,31,133,2012
"Perkins County, Nebraska",25779.0,31,135,2012
"Phelps County, Nebraska",26149.0,31,137,2012
"Pierce County, Nebraska",24142.0,31,139,2012
"Platte County, Nebraska",24738.0,31,141,2012
"Polk County, Nebraska",25363.0,31,143,2012
"Red Willow County, Nebraska",23728.0,31,145,2012
"Richardson County, Nebraska",23694.0,31,147,2012
"Rock County, Nebraska",23484.0,31,149,2012
"Saline County, Nebraska",22408.0,31,151,2012
"Sarpy County, Nebraska",31122.0,31,153,2012
"Saunders County, Nebraska",29167.0,31,155,2012
"Scotts Bluff County, Nebraska",23269.0,31,157,2012
"Seward County, Nebraska",28755.0,31,159,2012
"Sheridan County, Nebraska",24306.0,31,161,2012
"Sherman County, Nebraska",23686.0,31,163,2012
"Sioux County, Nebraska",31908.0,31,165,2012
"Stanton County, Nebraska",23211.0,31,167,2012
"Thayer County, Nebraska",23690.0,31,169,2012
"Thomas County, Nebraska",25110.0,31,171,2012
"Thurston County, Nebraska",27855.0,31,173,2012
"Valley County, Nebraska",23602.0,31,175,2012
"Washington County, Nebraska",29463.0,31,177,2012
"Wayne County, Nebraska",21800.0,31,179,2012
"Webster County, Nebraska",21709.0,31,181,2012
"Wheeler County, Nebraska",27083.0,31,183,2012
"York County, Nebraska",28518.0,31,185,2012
"Churchill County, Nevada",27660.0,32,001,2012
"Clark County, Nevada",29431.0,32,003,2012
"Douglas County, Nevada",35948.0,32,005,2012
"Elko County, Nevada",28426.0,32,007,2012
"Esmeralda County, Nevada",28022.0,32,009,2012
"Eureka County, Nevada",25508.0,32,011,2012
"Humboldt County, Nevada",28337.0,32,013,2012
"Lander County, Nevada",30994.0,32,015,2012
"Lincoln County, Nevada",19844.0,32,017,2012
"Lyon County, Nevada",22056.0,32,019,2012
"Mineral County, Nevada",24592.0,32,021,2012
"Nye County, Nevada",22389.0,32,023,2012
"Pershing County, Nevada",18603.0,32,027,2012
"Storey County, Nevada",33347.0,32,029,2012
"Washoe County, Nevada",31146.0,32,031,2012
"White Pine County, Nevada",24461.0,32,033,2012
"Carson City, Nevada",28246.0,32,510,2012
"Belknap County, New Hampshire",30579.0,33,001,2012
"Carroll County, New Hampshire",29418.0,33,003,2012
"Cheshire County, New Hampshire",27903.0,33,005,2012
"Coos County, New Hampshire",24280.0,33,007,2012
"Grafton County, New Hampshire",30337.0,33,009,2012
"Hillsborough County, New Hampshire",35152.0,33,011,2012
"Merrimack County, New Hampshire",31831.0,33,013,2012
"Rockingham County, New Hampshire",38333.0,33,015,2012
"Strafford County, New Hampshire",29775.0,33,017,2012
"Sullivan County, New Hampshire",28225.0,33,019,2012
"Atlantic County, New Jersey",31532.0,34,001,2012
"Bergen County, New Jersey",46483.0,34,003,2012
"Burlington County, New Jersey",39221.0,34,005,2012
"Camden County, New Jersey",35829.0,34,007,2012
"Cape May County, New Jersey",35137.0,34,009,2012
"Cumberland County, New Jersey",26524.0,34,011,2012
"Essex County, New Jersey",45529.0,34,013,2012
"Gloucester County, New Jersey",33977.0,34,015,2012
"Hudson County, New Jersey",36512.0,34,017,2012
"Hunterdon County, New Jersey",51786.0,34,019,2012
"Mercer County, New Jersey",42751.0,34,021,2012
"Middlesex County, New Jersey",35601.0,34,023,2012
"Monmouth County, New Jersey",45170.0,34,025,2012
"Morris County, New Jersey",50556.0,34,027,2012
"Ocean County, New Jersey",31124.0,34,029,2012
"Passaic County, New Jersey",32056.0,34,031,2012
"Salem County, New Jersey",30840.0,34,033,2012
"Somerset County, New Jersey",51947.0,34,035,2012
"Sussex County, New Jersey",37639.0,34,037,2012
"Union County, New Jersey",42181.0,34,039,2012
"Warren County, New Jersey",34516.0,34,041,2012
"Bernalillo County, New Mexico",30477.0,35,001,2012
"Catron County, New Mexico",19895.0,35,003,2012
"Chaves County, New Mexico",20936.0,35,005,2012
"Cibola County, New Mexico",19644.0,35,006,2012
"Colfax County, New Mexico",23152.0,35,007,2012
"Curry County, New Mexico",23822.0,35,009,2012
"De Baca County, New Mexico",21082.0,35,011,2012
"Do?a Ana County, New Mexico",19662.0,35,013,2012
"Eddy County, New Mexico",28108.0,35,015,2012
"Grant County, New Mexico",24892.0,35,017,2012
"Guadalupe County, New Mexico",15377.0,35,019,2012
"Harding County, New Mexico",19195.0,35,021,2012
"Hidalgo County, New Mexico",20035.0,35,023,2012
"Lea County, New Mexico",22400.0,35,025,2012
"Lincoln County, New Mexico",26926.0,35,027,2012
"Los Alamos County, New Mexico",52322.0,35,028,2012
"Luna County, New Mexico",16680.0,35,029,2012
"McKinley County, New Mexico",25824.0,35,031,2012
"Mora County, New Mexico",23512.0,35,033,2012
"Otero County, New Mexico",21516.0,35,035,2012
"Quay County, New Mexico",19131.0,35,037,2012
"Rio Arriba County, New Mexico",20994.0,35,039,2012
"Roosevelt County, New Mexico",19224.0,35,041,2012
"Sandoval County, New Mexico",30349.0,35,043,2012
"San Juan County, New Mexico",27752.0,35,045,2012
"San Miguel County, New Mexico",19803.0,35,047,2012
"Santa Fe County, New Mexico",34560.0,35,049,2012
"Sierra County, New Mexico",17835.0,35,051,2012
"Socorro County, New Mexico",19506.0,35,053,2012
"Taos County, New Mexico",25507.0,35,055,2012
"Torrance County, New Mexico",18513.0,35,057,2012
"Union County, New Mexico",23127.0,35,059,2012
"Valencia County, New Mexico",23334.0,35,061,2012
"Albany County, New York",35276.0,36,001,2012
"Allegany County, New York",21062.0,36,003,2012
"Bronx County, New York",24822.0,36,005,2012
"Broome County, New York",26269.0,36,007,2012
"Cattaraugus County, New York",22280.0,36,009,2012
"Cayuga County, New York",25495.0,36,011,2012
"Chautauqua County, New York",22500.0,36,013,2012
"Chemung County, New York",25780.0,36,015,2012
"Chenango County, New York",23154.0,36,017,2012
"Clinton County, New York",25681.0,36,019,2012
"Columbia County, New York",34456.0,36,021,2012
"Cortland County, New York",23285.0,36,023,2012
"Delaware County, New York",23117.0,36,025,2012
"Dutchess County, New York",35684.0,36,027,2012
"Erie County, New York",30456.0,36,029,2012
"Essex County, New York",27195.0,36,031,2012
"Franklin County, New York",23431.0,36,033,2012
"Fulton County, New York",24020.0,36,035,2012
"Genesee County, New York",26118.0,36,037,2012
"Greene County, New York",25294.0,36,039,2012
"Hamilton County, New York",29045.0,36,041,2012
"Herkimer County, New York",23439.0,36,043,2012
"Jefferson County, New York",23915.0,36,045,2012
"Kings County, New York",30601.0,36,047,2012
"Lewis County, New York",22418.0,36,049,2012
"Livingston County, New York",24873.0,36,051,2012
"Lucas County, Ohio",26860.0,39,095,2012
"Madison County, Ohio",25700.0,39,097,2012
"Mahoning County, Ohio",26351.0,39,099,2012
"Marion County, Ohio",21574.0,39,101,2012
"Medina County, Ohio",31116.0,39,103,2012
"Meigs County, Ohio",18594.0,39,105,2012
"Mercer County, Ohio",23477.0,39,107,2012
"Miami County, Ohio",26006.0,39,109,2012
"Monroe County, Ohio",21600.0,39,111,2012
"Montgomery County, Ohio",27437.0,39,113,2012
"Morgan County, Ohio",20561.0,39,115,2012
"Morrow County, Ohio",22528.0,39,117,2012
"Muskingum County, Ohio",21026.0,39,119,2012
"Noble County, Ohio",19685.0,39,121,2012
"Ottawa County, Ohio",29017.0,39,123,2012
"Paulding County, Ohio",22209.0,39,125,2012
"Perry County, Ohio",19602.0,39,127,2012
"Pickaway County, Ohio",23647.0,39,129,2012
"Pike County, Ohio",19414.0,39,131,2012
"Portage County, Ohio",25817.0,39,133,2012
"Preble County, Ohio",23790.0,39,135,2012
"Putnam County, Ohio",25543.0,39,137,2012
"Richland County, Ohio",23316.0,39,139,2012
"Ross County, Ohio",22470.0,39,141,2012
"Sandusky County, Ohio",23843.0,39,143,2012
"Scioto County, Ohio",19320.0,39,145,2012
"Seneca County, Ohio",22026.0,39,147,2012
"Shelby County, Ohio",23040.0,39,149,2012
"Stark County, Ohio",25421.0,39,151,2012
"Summit County, Ohio",29969.0,39,153,2012
"Trumbull County, Ohio",22996.0,39,155,2012
"Tuscarawas County, Ohio",21762.0,39,157,2012
"Union County, Ohio",28371.0,39,159,2012
"Van Wert County, Ohio",22040.0,39,161,2012
"Vinton County, Ohio",17348.0,39,163,2012
"Warren County, Ohio",32968.0,39,165,2012
"Washington County, Ohio",23224.0,39,167,2012
"Wayne County, Ohio",23066.0,39,169,2012
"Williams County, Ohio",21592.0,39,171,2012
"Wood County, Ohio",27582.0,39,173,2012
"Wyandot County, Ohio",22871.0,39,175,2012
"Adair County, Oklahoma",18223.0,40,001,2012
"Alfalfa County, Oklahoma",25193.0,40,003,2012
"Atoka County, Oklahoma",19270.0,40,005,2012
"Beaver County, Oklahoma",25015.0,40,007,2012
"Beckham County, Oklahoma",26486.0,40,009,2012
"Blaine County, Oklahoma",23297.0,40,011,2012
"Bryan County, Oklahoma",21418.0,40,013,2012
"Caddo County, Oklahoma",20986.0,40,015,2012
"Canadian County, Oklahoma",29405.0,40,017,2012
"Carter County, Oklahoma",22678.0,40,019,2012
"Cherokee County, Oklahoma",20179.0,40,021,2012
"Choctaw County, Oklahoma",19327.0,40,023,2012
"Cimarron County, Oklahoma",22328.0,40,025,2012
"Cleveland County, Oklahoma",29161.0,40,027,2012
"Coal County, Oklahoma",21564.0,40,029,2012
"Comanche County, Oklahoma",25190.0,40,031,2012
"Cotton County, Oklahoma",23370.0,40,033,2012
"Craig County, Oklahoma",22439.0,40,035,2012
"Creek County, Oklahoma",24616.0,40,037,2012
"Custer County, Oklahoma",25157.0,40,039,2012
