NAME,B19202I_001E,state,county,year
"Mingo County, West Virginia",-666666666.0,54,059,2010
"Monongalia County, West Virginia",19881.0,54,061,2010
"Monroe County, West Virginia",-666666666.0,54,063,2010
"Morgan County, West Virginia",-666666666.0,54,065,2010
"Nicholas County, West Virginia",-666666666.0,54,067,2010
"Ohio County, West Virginia",11490.0,54,069,2010
"Pendleton County, West Virginia",-666666666.0,54,071,2010
"Pleasants County, West Virginia",-666666666.0,54,073,2010
"Pocahontas County, West Virginia",-666666666.0,54,075,2010
"Preston County, West Virginia",-666666666.0,54,077,2010
"Putnam County, West Virginia",14464.0,54,079,2010
"Raleigh County, West Virginia",29007.0,54,081,2010
"Randolph County, West Virginia",-666666666.0,54,083,2010
"Ritchie County, West Virginia",-666666666.0,54,085,2010
"Roane County, West Virginia",13281.0,54,087,2010
"Summers County, West Virginia",-666666666.0,54,089,2010
"Taylor County, West Virginia",-666666666.0,54,091,2010
"Tucker County, West Virginia",-666666666.0,54,093,2010
"Tyler County, West Virginia",-666666666.0,54,095,2010
"Upshur County, West Virginia",-666666666.0,54,097,2010
"Wayne County, West Virginia",14792.0,54,099,2010
"Webster County, West Virginia",-666666666.0,54,101,2010
"Wetzel County, West Virginia",-666666666.0,54,103,2010
"Wirt County, West Virginia",-666666666.0,54,105,2010
"Wood County, West Virginia",8750.0,54,107,2010
"Wyoming County, West Virginia",-666666666.0,54,109,2010
"Adams County, Wisconsin",18813.0,55,001,2010
"Ashland County, Wisconsin",11599.0,55,003,2010
"Barron County, Wisconsin",24118.0,55,005,2010
"Bayfield County, Wisconsin",-666666666.0,55,007,2010
"Brown County, Wisconsin",29512.0,55,009,2010
"Buffalo County, Wisconsin",40833.0,55,011,2010
"Burnett County, Wisconsin",21023.0,55,013,2010
"Calumet County, Wisconsin",18438.0,55,015,2010
"Chippewa County, Wisconsin",19961.0,55,017,2010
"Clark County, Wisconsin",29737.0,55,019,2010
"Columbia County, Wisconsin",35893.0,55,021,2010
"Crawford County, Wisconsin",-666666666.0,55,023,2010
"Dane County, Wisconsin",32619.0,55,025,2010
"Dodge County, Wisconsin",26029.0,55,027,2010
"Door County, Wisconsin",-666666666.0,55,029,2010
"Douglas County, Wisconsin",14769.0,55,031,2010
"Dunn County, Wisconsin",33438.0,55,033,2010
"Eau Claire County, Wisconsin",25519.0,55,035,2010
"Florence County, Wisconsin",-666666666.0,55,037,2010
"Fond du Lac County, Wisconsin",16371.0,55,039,2010
"Forest County, Wisconsin",-666666666.0,55,041,2010
"Grant County, Wisconsin",18750.0,55,043,2010
"Green County, Wisconsin",32000.0,55,045,2010
"Green Lake County, Wisconsin",28750.0,55,047,2010
"Iowa County, Wisconsin",32083.0,55,049,2010
"Iron County, Wisconsin",-666666666.0,55,051,2010
"Jackson County, Wisconsin",35341.0,55,053,2010
"Jefferson County, Wisconsin",13772.0,55,055,2010
"Juneau County, Wisconsin",17750.0,55,057,2010
"Kenosha County, Wisconsin",27832.0,55,059,2010
"Kewaunee County, Wisconsin",17000.0,55,061,2010
"La Crosse County, Wisconsin",14561.0,55,063,2010
"Lafayette County, Wisconsin",20000.0,55,065,2010
"Langlade County, Wisconsin",8750.0,55,067,2010
"Lincoln County, Wisconsin",16250.0,55,069,2010
"Manitowoc County, Wisconsin",26700.0,55,071,2010
"Marathon County, Wisconsin",26231.0,55,073,2010
"Marinette County, Wisconsin",11419.0,55,075,2010
"Marquette County, Wisconsin",10500.0,55,077,2010
"Menominee County, Wisconsin",-666666666.0,55,078,2010
"Milwaukee County, Wisconsin",25563.0,55,079,2010
"Monroe County, Wisconsin",25692.0,55,081,2010
"Oconto County, Wisconsin",81190.0,55,083,2010
"Oneida County, Wisconsin",11972.0,55,085,2010
"Outagamie County, Wisconsin",27731.0,55,087,2010
"Ozaukee County, Wisconsin",36359.0,55,089,2010
"Pepin County, Wisconsin",16944.0,55,091,2010
"Pierce County, Wisconsin",63810.0,55,093,2010
"Polk County, Wisconsin",36591.0,55,095,2010
"Portage County, Wisconsin",17074.0,55,097,2010
"Price County, Wisconsin",9167.0,55,099,2010
"Racine County, Wisconsin",31021.0,55,101,2010
"Richland County, Wisconsin",17222.0,55,103,2010
"Rock County, Wisconsin",30156.0,55,105,2010
"Rusk County, Wisconsin",8333.0,55,107,2010
"St. Croix County, Wisconsin",41250.0,55,109,2010
"Sauk County, Wisconsin",16806.0,55,111,2010
"Sawyer County, Wisconsin",-666666666.0,55,113,2010
"Shawano County, Wisconsin",41944.0,55,115,2010
"Sheboygan County, Wisconsin",26316.0,55,117,2010
"Taylor County, Wisconsin",36875.0,55,119,2010
"Trempealeau County, Wisconsin",24167.0,55,121,2010
"Vernon County, Wisconsin",11875.0,55,123,2010
"Vilas County, Wisconsin",44432.0,55,125,2010
"Walworth County, Wisconsin",33601.0,55,127,2010
"Washburn County, Wisconsin",45000.0,55,129,2010
"Washington County, Wisconsin",60200.0,55,131,2010
"Waukesha County, Wisconsin",32594.0,55,133,2010
"Waupaca County, Wisconsin",15250.0,55,135,2010
"Waushara County, Wisconsin",28864.0,55,137,2010
"Winnebago County, Wisconsin",29703.0,55,139,2010
"Wood County, Wisconsin",9773.0,55,141,2010
"Albany County, Wyoming",15561.0,56,001,2010
"Big Horn County, Wyoming",29250.0,56,003,2010
"Campbell County, Wyoming",42778.0,56,005,2010
"Carbon County, Wyoming",25417.0,56,007,2010
"Converse County, Wyoming",18083.0,56,009,2010
"Crook County, Wyoming",-666666666.0,56,011,2010
"Fremont County, Wyoming",35500.0,56,013,2010
"Goshen County, Wyoming",16328.0,56,015,2010
"Hot Springs County, Wyoming",-666666666.0,56,017,2010
"Johnson County, Wyoming",2499.0,56,019,2010
"Laramie County, Wyoming",22156.0,56,021,2010
"Lincoln County, Wyoming",29167.0,56,023,2010
"Natrona County, Wyoming",19626.0,56,025,2010
"Niobrara County, Wyoming",-666666666.0,56,027,2010
"Park County, Wyoming",14313.0,56,029,2010
"Platte County, Wyoming",13125.0,56,031,2010
"Sheridan County, Wyoming",20000.0,56,033,2010
"Sublette County, Wyoming",19286.0,56,035,2010
"Sweetwater County, Wyoming",46556.0,56,037,2010
"Teton County, Wyoming",30363.0,56,039,2010
"Uinta County, Wyoming",40156.0,56,041,2010
"Washakie County, Wyoming",43165.0,56,043,2010
"Weston County, Wyoming",-666666666.0,56,045,2010
"Adjuntas Municipio, Puerto Rico",5586.0,72,001,2010
"Aguada Municipio, Puerto Rico",7194.0,72,003,2010
"Aguadilla Municipio, Puerto Rico",6963.0,72,005,2010
"Aguas Buenas Municipio, Puerto Rico",6745.0,72,007,2010
"Aibonito Municipio, Puerto Rico",7343.0,72,009,2010
"Arecibo Municipio, Puerto Rico",8591.0,72,013,2010
"Arroyo Municipio, Puerto Rico",7326.0,72,015,2010
"Barceloneta Municipio, Puerto Rico",9049.0,72,017,2010
"Barranquitas Municipio, Puerto Rico",7132.0,72,019,2010
"Cabo Rojo Municipio, Puerto Rico",8512.0,72,023,2010
"Caguas Municipio, Puerto Rico",11828.0,72,025,2010
"Camuy Municipio, Puerto Rico",7344.0,72,027,2010
"Carolina Municipio, Puerto Rico",17332.0,72,031,2010
"Cayey Municipio, Puerto Rico",10003.0,72,035,2010
"Ceiba Municipio, Puerto Rico",10975.0,72,037,2010
"Ciales Municipio, Puerto Rico",7125.0,72,039,2010
"Cidra Municipio, Puerto Rico",10197.0,72,041,2010
"Coamo Municipio, Puerto Rico",7614.0,72,043,2010
"Corozal Municipio, Puerto Rico",7398.0,72,047,2010
"Culebra Municipio, Puerto Rico",14338.0,72,049,2010
"Dorado Municipio, Puerto Rico",12582.0,72,051,2010
"Fajardo Municipio, Puerto Rico",12995.0,72,053,2010
"Florida Municipio, Puerto Rico",10413.0,72,054,2010
"Guayama Municipio, Puerto Rico",7998.0,72,057,2010
"Guayanilla Municipio, Puerto Rico",8458.0,72,059,2010
"Guaynabo Municipio, Puerto Rico",18793.0,72,061,2010
"Gurabo Municipio, Puerto Rico",15025.0,72,063,2010
"Hatillo Municipio, Puerto Rico",10942.0,72,065,2010
"Hormigueros Municipio, Puerto Rico",10570.0,72,067,2010
"Humacao Municipio, Puerto Rico",10042.0,72,069,2010
"Isabela Municipio, Puerto Rico",7236.0,72,071,2010
"Jayuya Municipio, Puerto Rico",5994.0,72,073,2010
"Juncos Municipio, Puerto Rico",8787.0,72,077,2010
"Lajas Municipio, Puerto Rico",8755.0,72,079,2010
"Lares Municipio, Puerto Rico",5810.0,72,081,2010
"Las Piedras Municipio, Puerto Rico",9580.0,72,085,2010
"Luquillo Municipio, Puerto Rico",10968.0,72,089,2010
"Maricao Municipio, Puerto Rico",5793.0,72,093,2010
"Maunabo Municipio, Puerto Rico",10293.0,72,095,2010
"Moca Municipio, Puerto Rico",6709.0,72,099,2010
"Morovis Municipio, Puerto Rico",7917.0,72,101,2010
"Naguabo Municipio, Puerto Rico",8543.0,72,103,2010
"Naranjito Municipio, Puerto Rico",8201.0,72,105,2010
"Orocovis Municipio, Puerto Rico",7250.0,72,107,2010
"Patillas Municipio, Puerto Rico",7907.0,72,109,2010
"Ponce Municipio, Puerto Rico",9709.0,72,113,2010
"Quebradillas Municipio, Puerto Rico",7407.0,72,115,2010
"Sabana Grande Municipio, Puerto Rico",9218.0,72,121,2010
"Salinas Municipio, Puerto Rico",8274.0,72,123,2010
"San Juan Municipio, Puerto Rico",14966.0,72,127,2010
"San Lorenzo Municipio, Puerto Rico",9243.0,72,129,2010
"Santa Isabel Municipio, Puerto Rico",10908.0,72,133,2010
"Toa Alta Municipio, Puerto Rico",11662.0,72,135,2010
"Toa Baja Municipio, Puerto Rico",12830.0,72,137,2010
"Trujillo Alto Municipio, Puerto Rico",15361.0,72,139,2010
"Utuado Municipio, Puerto Rico",7775.0,72,141,2010
"Vega Alta Municipio, Puerto Rico",7859.0,72,143,2010
"Vega Baja Municipio, Puerto Rico",8602.0,72,145,2010
"Vieques Municipio, Puerto Rico",11384.0,72,147,2010
"Villalba Municipio, Puerto Rico",7294.0,72,149,2010
"Yabucoa Municipio, Puerto Rico",8941.0,72,151,2010
"Yauco Municipio, Puerto Rico",7768.0,72,153,2010
"Monroe County, Tennessee",30208.0,47,123,2010
"Montgomery County, Tennessee",26776.0,47,125,2010
"Moore County, Tennessee",-666666666.0,47,127,2010
"Morgan County, Tennessee",-666666666.0,47,129,2010
"Obion County, Tennessee",27450.0,47,131,2010
"Overton County, Tennessee",-666666666.0,47,133,2010
"Perry County, Tennessee",-666666666.0,47,135,2010
"Pickett County, Tennessee",-666666666.0,47,137,2010
"Polk County, Tennessee",34293.0,47,139,2010
"Putnam County, Tennessee",19234.0,47,141,2010
"Rhea County, Tennessee",23438.0,47,143,2010
"Roane County, Tennessee",26958.0,47,145,2010
"Robertson County, Tennessee",37450.0,47,147,2010
"Rutherford County, Tennessee",31727.0,47,149,2010
"Scott County, Tennessee",2499.0,47,151,2010
"Sequatchie County, Tennessee",32917.0,47,153,2010
"Sevier County, Tennessee",31140.0,47,155,2010
"Shelby County, Tennessee",24440.0,47,157,2010
"Smith County, Tennessee",6075.0,47,159,2010
"Stewart County, Tennessee",-666666666.0,47,161,2010
"Sullivan County, Tennessee",36406.0,47,163,2010
"Sumner County, Tennessee",27472.0,47,165,2010
"Tipton County, Tennessee",-666666666.0,47,167,2010
"Trousdale County, Tennessee",-666666666.0,47,169,2010
"Unicoi County, Tennessee",-666666666.0,47,171,2010
"Union County, Tennessee",-666666666.0,47,173,2010
"Van Buren County, Tennessee",-666666666.0,47,175,2010
"Warren County, Tennessee",15125.0,47,177,2010
"Washington County, Tennessee",28125.0,47,179,2010
"Wayne County, Tennessee",-666666666.0,47,181,2010
"Weakley County, Tennessee",-666666666.0,47,183,2010
"White County, Tennessee",35938.0,47,185,2010
"Williamson County, Tennessee",58929.0,47,187,2010
"Wilson County, Tennessee",28920.0,47,189,2010
"Anderson County, Texas",18906.0,48,001,2010
"Andrews County, Texas",25865.0,48,003,2010
"Angelina County, Texas",25451.0,48,005,2010
"Aransas County, Texas",13961.0,48,007,2010
"Archer County, Texas",26500.0,48,009,2010
"Armstrong County, Texas",-666666666.0,48,011,2010
"Atascosa County, Texas",17221.0,48,013,2010
"Austin County, Texas",17500.0,48,015,2010
"Bailey County, Texas",14167.0,48,017,2010
"Bandera County, Texas",20833.0,48,019,2010
"Bastrop County, Texas",17619.0,48,021,2010
"Baylor County, Texas",5915.0,48,023,2010
"Bee County, Texas",13174.0,48,025,2010
"Bell County, Texas",29214.0,48,027,2010
"Bexar County, Texas",24162.0,48,029,2010
"Blanco County, Texas",22279.0,48,031,2010
"Borden County, Texas",-666666666.0,48,033,2010
"Bosque County, Texas",13929.0,48,035,2010
"Bowie County, Texas",62533.0,48,037,2010
"Brazoria County, Texas",34272.0,48,039,2010
"Brazos County, Texas",17262.0,48,041,2010
"Brewster County, Texas",22083.0,48,043,2010
"Briscoe County, Texas",11786.0,48,045,2010
"Brooks County, Texas",11262.0,48,047,2010
"Brown County, Texas",13819.0,48,049,2010
"Burleson County, Texas",19706.0,48,051,2010
"Burnet County, Texas",26719.0,48,053,2010
"Caldwell County, Texas",22539.0,48,055,2010
"Calhoun County, Texas",21045.0,48,057,2010
"Callahan County, Texas",19886.0,48,059,2010
"Cameron County, Texas",14375.0,48,061,2010
"Camp County, Texas",-666666666.0,48,063,2010
"Carson County, Texas",9313.0,48,065,2010
"Cass County, Texas",23529.0,48,067,2010
"Castro County, Texas",12179.0,48,069,2010
"Chambers County, Texas",28047.0,48,071,2010
"Cherokee County, Texas",26958.0,48,073,2010
"Childress County, Texas",9375.0,48,075,2010
"Clay County, Texas",11442.0,48,077,2010
"Cochran County, Texas",11875.0,48,079,2010
"Coke County, Texas",16042.0,48,081,2010
"Coleman County, Texas",9314.0,48,083,2010
"Collin County, Texas",39587.0,48,085,2010
"Collingsworth County, Texas",55833.0,48,087,2010
"Colorado County, Texas",34531.0,48,089,2010
"Comal County, Texas",31557.0,48,091,2010
"Comanche County, Texas",9779.0,48,093,2010
"Concho County, Texas",10795.0,48,095,2010
"Cooke County, Texas",18229.0,48,097,2010
"Coryell County, Texas",37813.0,48,099,2010
"Cottle County, Texas",14500.0,48,101,2010
"Crane County, Texas",9038.0,48,103,2010
"Crockett County, Texas",13107.0,48,105,2010
"Crosby County, Texas",22813.0,48,107,2010
"Culberson County, Texas",10063.0,48,109,2010
"Dallam County, Texas",30313.0,48,111,2010
"Dallas County, Texas",30670.0,48,113,2010
"Dawson County, Texas",18578.0,48,115,2010
"Deaf Smith County, Texas",21597.0,48,117,2010
"Delta County, Texas",-666666666.0,48,119,2010
"Denton County, Texas",35897.0,48,121,2010
"DeWitt County, Texas",18220.0,48,123,2010
"Dickens County, Texas",8571.0,48,125,2010
"Dimmit County, Texas",11233.0,48,127,2010
"Donley County, Texas",26250.0,48,129,2010
"Duval County, Texas",13203.0,48,131,2010
"Eastland County, Texas",16389.0,48,133,2010
"Ector County, Texas",25945.0,48,135,2010
"Edwards County, Texas",13929.0,48,137,2010
"Ellis County, Texas",33401.0,48,139,2010
"El Paso County, Texas",17699.0,48,141,2010
"Erath County, Texas",29177.0,48,143,2010
"Falls County, Texas",11458.0,48,145,2010
"Fannin County, Texas",6583.0,48,147,2010
"Fayette County, Texas",24592.0,48,149,2010
"Fisher County, Texas",21071.0,48,151,2010
"Floyd County, Texas",10865.0,48,153,2010
"Foard County, Texas",18214.0,48,155,2010
"Fort Bend County, Texas",36518.0,48,157,2010
"Franklin County, Texas",-666666666.0,48,159,2010
"Freestone County, Texas",33250.0,48,161,2010
"Frio County, Texas",14621.0,48,163,2010
"Gaines County, Texas",12394.0,48,165,2010
"Galveston County, Texas",31314.0,48,167,2010
"Garza County, Texas",9970.0,48,169,2010
"Gillespie County, Texas",25735.0,48,171,2010
"Glasscock County, Texas",14643.0,48,173,2010
"Goliad County, Texas",22206.0,48,175,2010
"Gonzales County, Texas",15978.0,48,177,2010
"Gray County, Texas",35543.0,48,179,2010
"Grayson County, Texas",23977.0,48,181,2010
"Gregg County, Texas",31770.0,48,183,2010
"Grimes County, Texas",11898.0,48,185,2010
"Guadalupe County, Texas",28885.0,48,187,2010
"Hale County, Texas",14915.0,48,189,2010
"Hall County, Texas",14250.0,48,191,2010
"Las Marías Municipio, Puerto Rico",6082.0,72,083,2010
"San Germán Municipio, Puerto Rico",8100.0,72,125,2010
"Comerío Municipio, Puerto Rico",6739.0,72,045,2010
"Canóvanas Municipio, Puerto Rico",9486.0,72,029,2010
"Rincón Municipio, Puerto Rico",10508.0,72,117,2010
"Guánica Municipio, Puerto Rico",7787.0,72,055,2010
"Añasco Municipio, Puerto Rico",8530.0,72,011,2010
"San Sebastián Municipio, Puerto Rico",6376.0,72,131,2010
"Cataño Municipio, Puerto Rico",9109.0,72,033,2010
"Loíza Municipio, Puerto Rico",11727.0,72,087,2010
"Juana Díaz Municipio, Puerto Rico",8965.0,72,075,2010
"Río Grande Municipio, Puerto Rico",10442.0,72,119,2010
"Bayamón Municipio, Puerto Rico",12878.0,72,021,2010
"Peñuelas Municipio, Puerto Rico",7518.0,72,111,2010
"Mayagüez Municipio, Puerto Rico",7478.0,72,097,2010
"Aleutians East Borough, Alaska",,02,013,2009
"Aleutians West Census Area, Alaska",76250.0,02,016,2009
"Anchorage Municipality, Alaska",52432.0,02,020,2009
"Bethel Census Area, Alaska",,02,050,2009
"Bristol Bay Borough, Alaska",,02,060,2009
"Denali Borough, Alaska",,02,068,2009
"Dillingham Census Area, Alaska",52083.0,02,070,2009
"Fairbanks North Star Borough, Alaska",47604.0,02,090,2009
"Haines Borough, Alaska",10833.0,02,100,2009
"Hoonah-Angoon Census Area, Alaska",38214.0,02,105,2009
"Juneau City and Borough, Alaska",15917.0,02,110,2009
"Kenai Peninsula Borough, Alaska",26875.0,02,122,2009
"Ketchikan Gateway Borough, Alaska",21705.0,02,130,2009
"Kodiak Island Borough, Alaska",31882.0,02,150,2009
"Lake and Peninsula Borough, Alaska",,02,164,2009
"Matanuska-Susitna Borough, Alaska",60461.0,02,170,2009
"Nome Census Area, Alaska",,02,180,2009
"North Slope Borough, Alaska",,02,185,2009
"Northwest Arctic Borough, Alaska",,02,188,2009
"Petersburg Census Area, Alaska",,02,195,2009
"Prince of Wales-Hyder Census Area, Alaska",,02,198,2009
"Sitka City and Borough, Alaska",,02,220,2009
"Skagway Municipality, Alaska",,02,230,2009
"Southeast Fairbanks Census Area, Alaska",66131.0,02,240,2009
"Valdez-Cordova Census Area, Alaska",33819.0,02,261,2009
"Wade Hampton Census Area, Alaska",,02,270,2009
"Wrangell City and Borough, Alaska",,02,275,2009
"Yakutat City and Borough, Alaska",,02,282,2009
"Yukon-Koyukuk Census Area, Alaska",,02,290,2009
"Autauga County, Alabama",40577.0,01,001,2009
"Baldwin County, Alabama",45368.0,01,003,2009
"Barbour County, Alabama",22500.0,01,005,2009
"Bibb County, Alabama",,01,007,2009
"Blount County, Alabama",21681.0,01,009,2009
"Bullock County, Alabama",,01,011,2009
"Butler County, Alabama",,01,013,2009
"Calhoun County, Alabama",25833.0,01,015,2009
"Chambers County, Alabama",26438.0,01,017,2009
"Cherokee County, Alabama",9219.0,01,019,2009
"Chilton County, Alabama",24732.0,01,021,2009
"Choctaw County, Alabama",,01,023,2009
"Clarke County, Alabama",,01,025,2009
"Clay County, Alabama",7679.0,01,027,2009
"Cleburne County, Alabama",,01,029,2009
"Coffee County, Alabama",50625.0,01,031,2009
"Colbert County, Alabama",16250.0,01,033,2009
"Conecuh County, Alabama",,01,035,2009
"Coosa County, Alabama",,01,037,2009
"Covington County, Alabama",18173.0,01,039,2009
"Crenshaw County, Alabama",108500.0,01,041,2009
"Cullman County, Alabama",18250.0,01,043,2009
"Dale County, Alabama",60227.0,01,045,2009
"Dallas County, Alabama",,01,047,2009
"DeKalb County, Alabama",13194.0,01,049,2009
"Elmore County, Alabama",19821.0,01,051,2009
"Escambia County, Alabama",16524.0,01,053,2009
"Etowah County, Alabama",21063.0,01,055,2009
"Fayette County, Alabama",2499.0,01,057,2009
"Franklin County, Alabama",51282.0,01,059,2009
"Geneva County, Alabama",48438.0,01,061,2009
"Greene County, Alabama",,01,063,2009
"Hale County, Alabama",,01,065,2009
"Henry County, Alabama",23990.0,01,067,2009
"Houston County, Alabama",25625.0,01,069,2009
"Jackson County, Alabama",16042.0,01,071,2009
"Jefferson County, Alabama",32070.0,01,073,2009
"Lamar County, Alabama",,01,075,2009
"Lauderdale County, Alabama",32857.0,01,077,2009
"Lawrence County, Alabama",,01,079,2009
"Lee County, Alabama",36875.0,01,081,2009
"Limestone County, Alabama",58800.0,01,083,2009
"Lowndes County, Alabama",,01,085,2009
"Macon County, Alabama",21016.0,01,087,2009
"Madison County, Alabama",41638.0,01,089,2009
"Marengo County, Alabama",2499.0,01,091,2009
"Marion County, Alabama",35313.0,01,093,2009
"Marshall County, Alabama",29085.0,01,095,2009
"Mobile County, Alabama",30000.0,01,097,2009
"Monroe County, Alabama",,01,099,2009
"Montgomery County, Alabama",36875.0,01,101,2009
"Morgan County, Alabama",31089.0,01,103,2009
"Perry County, Alabama",,01,105,2009
"Pickens County, Alabama",,01,107,2009
"Pike County, Alabama",26842.0,01,109,2009
"Randolph County, Alabama",9583.0,01,111,2009
"Russell County, Alabama",22944.0,01,113,2009
"St. Clair County, Alabama",46250.0,01,115,2009
"Shelby County, Alabama",53320.0,01,117,2009
"Sumter County, Alabama",,01,119,2009
"Talladega County, Alabama",34844.0,01,121,2009
"Tallapoosa County, Alabama",28438.0,01,123,2009
"Tuscaloosa County, Alabama",22024.0,01,125,2009
"Walker County, Alabama",14375.0,01,127,2009
"Washington County, Alabama",,01,129,2009
"Wilcox County, Alabama",,01,131,2009
"Winston County, Alabama",10250.0,01,133,2009
"Arkansas County, Arkansas",37255.0,05,001,2009
"Ashley County, Arkansas",52708.0,05,003,2009
"Baxter County, Arkansas",,05,005,2009
"Benton County, Arkansas",21144.0,05,007,2009
"Boone County, Arkansas",46250.0,05,009,2009
"Bradley County, Arkansas",18750.0,05,011,2009
"Calhoun County, Arkansas",,05,013,2009
"Carroll County, Arkansas",23673.0,05,015,2009
"Chicot County, Arkansas",22879.0,05,017,2009
"Clark County, Arkansas",25595.0,05,019,2009
"Clay County, Arkansas",20903.0,05,021,2009
"Cleburne County, Arkansas",,05,023,2009
"Cleveland County, Arkansas",9361.0,05,025,2009
"Columbia County, Arkansas",,05,027,2009
"Conway County, Arkansas",14167.0,05,029,2009
"Craighead County, Arkansas",32083.0,05,031,2009
"Crawford County, Arkansas",26169.0,05,033,2009
"Crittenden County, Arkansas",25972.0,05,035,2009
"Cross County, Arkansas",,05,037,2009
"Dallas County, Arkansas",,05,039,2009
"Desha County, Arkansas",,05,041,2009
"Drew County, Arkansas",27607.0,05,043,2009
"Faulkner County, Arkansas",50685.0,05,045,2009
"Franklin County, Arkansas",7316.0,05,047,2009
"Fulton County, Arkansas",,05,049,2009
"Garland County, Arkansas",14405.0,05,051,2009
"Grant County, Arkansas",13125.0,05,053,2009
"Greene County, Arkansas",26635.0,05,055,2009
"Hempstead County, Arkansas",17981.0,05,057,2009
"Hot Spring County, Arkansas",,05,059,2009
"Howard County, Arkansas",24524.0,05,061,2009
"Independence County, Arkansas",30484.0,05,063,2009
"Izard County, Arkansas",,05,065,2009
"Jackson County, Arkansas",19844.0,05,067,2009
"Jefferson County, Arkansas",26442.0,05,069,2009
"Johnson County, Arkansas",17950.0,05,071,2009
"Lafayette County, Arkansas",12361.0,05,073,2009
"Lawrence County, Arkansas",9044.0,05,075,2009
"Lee County, Arkansas",,05,077,2009
"Lincoln County, Arkansas",,05,079,2009
"Little River County, Arkansas",9091.0,05,081,2009
"Logan County, Arkansas",12679.0,05,083,2009
"Lonoke County, Arkansas",36625.0,05,085,2009
"Madison County, Arkansas",18333.0,05,087,2009
"Marion County, Arkansas",40625.0,05,089,2009
"Miller County, Arkansas",,05,091,2009
"Mississippi County, Arkansas",40156.0,05,093,2009
"Monroe County, Arkansas",,05,095,2009
"Montgomery County, Arkansas",,05,097,2009
"Nevada County, Arkansas",,05,099,2009
"Newton County, Arkansas",,05,101,2009
"Ouachita County, Arkansas",23295.0,05,103,2009
"Perry County, Arkansas",26389.0,05,105,2009
"Phillips County, Arkansas",4279.0,05,107,2009
"Pike County, Arkansas",,05,109,2009
"Poinsett County, Arkansas",,05,111,2009
"Polk County, Arkansas",21875.0,05,113,2009
"Pope County, Arkansas",37130.0,05,115,2009
"Prairie County, Arkansas",,05,117,2009
"Pulaski County, Arkansas",28443.0,05,119,2009
"Randolph County, Arkansas",2499.0,05,121,2009
"St. Francis County, Arkansas",,05,123,2009
"Saline County, Arkansas",39276.0,05,125,2009
"Scott County, Arkansas",,05,127,2009
"Searcy County, Arkansas",,05,129,2009
"Sebastian County, Arkansas",22336.0,05,131,2009
"Sevier County, Arkansas",9357.0,05,133,2009
"Sharp County, Arkansas",,05,135,2009
"Stone County, Arkansas",,05,137,2009
"Union County, Arkansas",49306.0,05,139,2009
"Van Buren County, Arkansas",,05,141,2009
"Washington County, Arkansas",21817.0,05,143,2009
"White County, Arkansas",45500.0,05,145,2009
"Woodruff County, Arkansas",,05,147,2009
"Yell County, Arkansas",20000.0,05,149,2009
"Apache County, Arizona",19091.0,04,001,2009
"Cochise County, Arizona",18262.0,04,003,2009
"Coconino County, Arizona",27500.0,04,005,2009
"Gila County, Arizona",18438.0,04,007,2009
"Graham County, Arizona",38798.0,04,009,2009
"Greenlee County, Arizona",22250.0,04,011,2009
"La Paz County, Arizona",15735.0,04,012,2009
"Maricopa County, Arizona",31851.0,04,013,2009
"Mohave County, Arizona",27243.0,04,015,2009
"Navajo County, Arizona",29351.0,04,017,2009
"Pima County, Arizona",23532.0,04,019,2009
"Pinal County, Arizona",26519.0,04,021,2009
"Santa Cruz County, Arizona",18714.0,04,023,2009
"Yavapai County, Arizona",24884.0,04,025,2009
"Yuma County, Arizona",19314.0,04,027,2009
"Alameda County, California",39518.0,06,001,2009
"Alpine County, California",,06,003,2009
"Amador County, California",22212.0,06,005,2009
"Butte County, California",21265.0,06,007,2009
"Calaveras County, California",41128.0,06,009,2009
"Colusa County, California",24448.0,06,011,2009
"Contra Costa County, California",43941.0,06,013,2009
"Del Norte County, California",12209.0,06,015,2009
"El Dorado County, California",34111.0,06,017,2009
"Fresno County, California",21839.0,06,019,2009
"Glenn County, California",20938.0,06,021,2009
"Humboldt County, California",21395.0,06,023,2009
"Imperial County, California",13728.0,06,025,2009
"Inyo County, California",24688.0,06,027,2009
"Kern County, California",22422.0,06,029,2009
"Kings County, California",25836.0,06,031,2009
"Lake County, California",25625.0,06,033,2009
"Lassen County, California",36250.0,06,035,2009
"Los Angeles County, California",29985.0,06,037,2009
"Madera County, California",22933.0,06,039,2009
"Marin County, California",45355.0,06,041,2009
"Mariposa County, California",,06,043,2009
"Mendocino County, California",23478.0,06,045,2009
"Merced County, California",22317.0,06,047,2009
"Modoc County, California",33807.0,06,049,2009
"Mono County, California",23413.0,06,051,2009
"Monterey County, California",32201.0,06,053,2009
"Napa County, California",43879.0,06,055,2009
"Nevada County, California",38304.0,06,057,2009
"Orange County, California",43335.0,06,059,2009
"Placer County, California",32151.0,06,061,2009
"Plumas County, California",20714.0,06,063,2009
"Riverside County, California",29206.0,06,065,2009
"Sacramento County, California",37150.0,06,067,2009
"San Benito County, California",22212.0,06,069,2009
"San Bernardino County, California",33744.0,06,071,2009
"San Diego County, California",32172.0,06,073,2009
"San Francisco County, California",46755.0,06,075,2009
"San Joaquin County, California",26696.0,06,077,2009
"San Luis Obispo County, California",27107.0,06,079,2009
"San Mateo County, California",45020.0,06,081,2009
"Santa Barbara County, California",30706.0,06,083,2009
