NAME,B19202H_001E,state,county,year
"Catahoula Parish, Louisiana",18459.0,22,025,2012
"Claiborne Parish, Louisiana",28125.0,22,027,2012
"Concordia Parish, Louisiana",18010.0,22,029,2012
"De Soto Parish, Louisiana",24816.0,22,031,2012
"East Baton Rouge Parish, Louisiana",35546.0,22,033,2012
"East Carroll Parish, Louisiana",23958.0,22,035,2012
"East Feliciana Parish, Louisiana",26272.0,22,037,2012
"Evangeline Parish, Louisiana",18222.0,22,039,2012
"Franklin Parish, Louisiana",22309.0,22,041,2012
"Grant Parish, Louisiana",21510.0,22,043,2012
"Iberia Parish, Louisiana",28462.0,22,045,2012
"Iberville Parish, Louisiana",26225.0,22,047,2012
"Jackson Parish, Louisiana",20226.0,22,049,2012
"Jefferson Parish, Louisiana",32219.0,22,051,2012
"Jefferson Davis Parish, Louisiana",18761.0,22,053,2012
"Lafayette Parish, Louisiana",34494.0,22,055,2012
"Lafourche Parish, Louisiana",28353.0,22,057,2012
"LaSalle Parish, Louisiana",20315.0,22,059,2012
"Lincoln Parish, Louisiana",29189.0,22,061,2012
"Livingston Parish, Louisiana",29075.0,22,063,2012
"Madison Parish, Louisiana",19702.0,22,065,2012
"Morehouse Parish, Louisiana",19938.0,22,067,2012
"Natchitoches Parish, Louisiana",22530.0,22,069,2012
"Orleans Parish, Louisiana",42553.0,22,071,2012
"Ouachita Parish, Louisiana",28699.0,22,073,2012
"Plaquemines Parish, Louisiana",28662.0,22,075,2012
"Pointe Coupee Parish, Louisiana",27124.0,22,077,2012
"Rapides Parish, Louisiana",26988.0,22,079,2012
"Red River Parish, Louisiana",21630.0,22,081,2012
"Richland Parish, Louisiana",24866.0,22,083,2012
"Sabine Parish, Louisiana",19410.0,22,085,2012
"St. Bernard Parish, Louisiana",29440.0,22,087,2012
"St. Charles Parish, Louisiana",38701.0,22,089,2012
"St. Helena Parish, Louisiana",25039.0,22,091,2012
"St. James Parish, Louisiana",28094.0,22,093,2012
"St. John the Baptist Parish, Louisiana",30833.0,22,095,2012
"St. Landry Parish, Louisiana",19540.0,22,097,2012
"St. Martin Parish, Louisiana",24236.0,22,099,2012
"St. Mary Parish, Louisiana",29607.0,22,101,2012
"St. Tammany Parish, Louisiana",34086.0,22,103,2012
"Tangipahoa Parish, Louisiana",24608.0,22,105,2012
"Tensas Parish, Louisiana",23688.0,22,107,2012
"Terrebonne Parish, Louisiana",28023.0,22,109,2012
"Union Parish, Louisiana",20230.0,22,111,2012
"Vermilion Parish, Louisiana",21473.0,22,113,2012
"Vernon Parish, Louisiana",28000.0,22,115,2012
"Washington Parish, Louisiana",16612.0,22,117,2012
"Webster Parish, Louisiana",24586.0,22,119,2012
"West Baton Rouge Parish, Louisiana",31007.0,22,121,2012
"West Carroll Parish, Louisiana",15938.0,22,123,2012
"West Feliciana Parish, Louisiana",34375.0,22,125,2012
"Winn Parish, Louisiana",23542.0,22,127,2012
"Androscoggin County, Maine",26055.0,23,001,2012
"Aroostook County, Maine",20124.0,23,003,2012
"Cumberland County, Maine",35562.0,23,005,2012
"Franklin County, Maine",22052.0,23,007,2012
"Hancock County, Maine",26588.0,23,009,2012
"Kennebec County, Maine",28371.0,23,011,2012
"Knox County, Maine",28091.0,23,013,2012
"Lincoln County, Maine",34494.0,23,015,2012
"Oxford County, Maine",23534.0,23,017,2012
"Penobscot County, Maine",26163.0,23,019,2012
"Piscataquis County, Maine",19814.0,23,021,2012
"Sagadahoc County, Maine",29993.0,23,023,2012
"Somerset County, Maine",22142.0,23,025,2012
"Waldo County, Maine",23798.0,23,027,2012
"Washington County, Maine",20541.0,23,029,2012
"York County, Maine",31683.0,23,031,2012
"Allegany County, Maryland",23290.0,24,001,2012
"Anne Arundel County, Maryland",56511.0,24,003,2012
"Baltimore County, Maryland",41384.0,24,005,2012
"Calvert County, Maryland",57691.0,24,009,2012
"Caroline County, Maryland",33011.0,24,011,2012
"Carroll County, Maryland",40950.0,24,013,2012
"Cecil County, Maryland",35832.0,24,015,2012
"Charles County, Maryland",54306.0,24,017,2012
"Dorchester County, Maryland",31460.0,24,019,2012
"Frederick County, Maryland",47307.0,24,021,2012
"Garrett County, Maryland",22606.0,24,023,2012
"Harford County, Maryland",44228.0,24,025,2012
"Howard County, Maryland",65789.0,24,027,2012
"Kent County, Maryland",30864.0,24,029,2012
"Montgomery County, Maryland",68138.0,24,031,2012
"Prince George's County, Maryland",51290.0,24,033,2012
"Queen Anne's County, Maryland",50792.0,24,035,2012
"St. Mary's County, Maryland",58202.0,24,037,2012
"Somerset County, Maryland",29977.0,24,039,2012
"Talbot County, Maryland",39627.0,24,041,2012
"Washington County, Maryland",31214.0,24,043,2012
"Wicomico County, Maryland",34977.0,24,045,2012
"Worcester County, Maryland",38064.0,24,047,2012
"Baltimore city, Maryland",44959.0,24,510,2012
"Barnstable County, Massachusetts",36203.0,25,001,2012
"Berkshire County, Massachusetts",27637.0,25,003,2012
"Bristol County, Massachusetts",30100.0,25,005,2012
"Dukes County, Massachusetts",42614.0,25,007,2012
"Essex County, Massachusetts",38294.0,25,009,2012
"Franklin County, Massachusetts",35115.0,25,011,2012
"Hampden County, Massachusetts",32186.0,25,013,2012
"Hampshire County, Massachusetts",36309.0,25,015,2012
"Middlesex County, Massachusetts",50306.0,25,017,2012
"Nantucket County, Massachusetts",54192.0,25,019,2012
"Norfolk County, Massachusetts",45319.0,25,021,2012
"Plymouth County, Massachusetts",40407.0,25,023,2012
"Suffolk County, Massachusetts",53524.0,25,025,2012
"Worcester County, Massachusetts",35904.0,25,027,2012
"Alcona County, Michigan",23224.0,26,001,2012
"Alger County, Michigan",22746.0,26,003,2012
"Allegan County, Michigan",29130.0,26,005,2012
"Alpena County, Michigan",21007.0,26,007,2012
"Antrim County, Michigan",26539.0,26,009,2012
"Arenac County, Michigan",21095.0,26,011,2012
"Baraga County, Michigan",22663.0,26,013,2012
"Barry County, Michigan",29457.0,26,015,2012
"Bay County, Michigan",26323.0,26,017,2012
"Benzie County, Michigan",30169.0,26,019,2012
"Berrien County, Michigan",27125.0,26,021,2012
"Branch County, Michigan",24894.0,26,023,2012
"Calhoun County, Michigan",26292.0,26,025,2012
"Cass County, Michigan",24611.0,26,027,2012
"Charlevoix County, Michigan",27905.0,26,029,2012
"Cheboygan County, Michigan",21461.0,26,031,2012
"Chippewa County, Michigan",23840.0,26,033,2012
"Clare County, Michigan",22200.0,26,035,2012
"Clinton County, Michigan",32575.0,26,037,2012
"Crawford County, Michigan",25257.0,26,039,2012
"Delta County, Michigan",20683.0,26,041,2012
"Dickinson County, Michigan",21370.0,26,043,2012
"Eaton County, Michigan",34571.0,26,045,2012
"Emmet County, Michigan",27292.0,26,047,2012
"Genesee County, Michigan",29716.0,26,049,2012
"Gladwin County, Michigan",22680.0,26,051,2012
"Gogebic County, Michigan",20230.0,26,053,2012
"Grand Traverse County, Michigan",29503.0,26,055,2012
"Gratiot County, Michigan",22415.0,26,057,2012
"Hillsdale County, Michigan",23999.0,26,059,2012
"Houghton County, Michigan",20912.0,26,061,2012
"Huron County, Michigan",22798.0,26,063,2012
"Ingham County, Michigan",30330.0,26,065,2012
"Ionia County, Michigan",27158.0,26,067,2012
"Iosco County, Michigan",23436.0,26,069,2012
"Iron County, Michigan",20277.0,26,071,2012
"Isabella County, Michigan",19807.0,26,073,2012
"Jackson County, Michigan",28021.0,26,075,2012
"Kalamazoo County, Michigan",28758.0,26,077,2012
"Kalkaska County, Michigan",23149.0,26,079,2012
"Kent County, Michigan",32169.0,26,081,2012
"Keweenaw County, Michigan",24079.0,26,083,2012
"Lake County, Michigan",19579.0,26,085,2012
"Lapeer County, Michigan",29321.0,26,087,2012
"Leelanau County, Michigan",30434.0,26,089,2012
"Lenawee County, Michigan",28192.0,26,091,2012
"Livingston County, Michigan",38052.0,26,093,2012
"Luce County, Michigan",25040.0,26,095,2012
"Mackinac County, Michigan",25262.0,26,097,2012
"Macomb County, Michigan",31838.0,26,099,2012
"Manistee County, Michigan",23449.0,26,101,2012
"Marquette County, Michigan",23663.0,26,103,2012
"Mason County, Michigan",24019.0,26,105,2012
"Mecosta County, Michigan",22576.0,26,107,2012
"Menominee County, Michigan",22495.0,26,109,2012
"Midland County, Michigan",28789.0,26,111,2012
"Missaukee County, Michigan",25605.0,26,113,2012
"Monroe County, Michigan",29286.0,26,115,2012
"Montcalm County, Michigan",24322.0,26,117,2012
"Montmorency County, Michigan",20169.0,26,119,2012
"Muskegon County, Michigan",24751.0,26,121,2012
"Newaygo County, Michigan",24519.0,26,123,2012
"Oakland County, Michigan",39482.0,26,125,2012
"Oceana County, Michigan",23145.0,26,127,2012
"Ogemaw County, Michigan",19909.0,26,129,2012
"Ontonagon County, Michigan",22039.0,26,131,2012
"Osceola County, Michigan",21441.0,26,133,2012
"Oscoda County, Michigan",23018.0,26,135,2012
"Otsego County, Michigan",26267.0,26,137,2012
"Ottawa County, Michigan",29814.0,26,139,2012
"Presque Isle County, Michigan",23941.0,26,141,2012
"Roscommon County, Michigan",21751.0,26,143,2012
"Saginaw County, Michigan",28321.0,26,145,2012
"St. Clair County, Michigan",27591.0,26,147,2012
"St. Joseph County, Michigan",24921.0,26,149,2012
"Sanilac County, Michigan",23002.0,26,151,2012
"Schoolcraft County, Michigan",17853.0,26,153,2012
"Shiawassee County, Michigan",25955.0,26,155,2012
"Tuscola County, Michigan",25617.0,26,157,2012
"Van Buren County, Michigan",26513.0,26,159,2012
"Washtenaw County, Michigan",36066.0,26,161,2012
"Wayne County, Michigan",31758.0,26,163,2012
"Wexford County, Michigan",22836.0,26,165,2012
"Aitkin County, Minnesota",25208.0,27,001,2012
"Anoka County, Minnesota",42188.0,27,003,2012
"Becker County, Minnesota",26563.0,27,005,2012
"Beltrami County, Minnesota",25085.0,27,007,2012
"Benton County, Minnesota",26027.0,27,009,2012
"Big Stone County, Minnesota",22759.0,27,011,2012
"Blue Earth County, Minnesota",29716.0,27,013,2012
"Brown County, Minnesota",29315.0,27,015,2012
"Carlton County, Minnesota",26146.0,27,017,2012
"Carver County, Minnesota",39728.0,27,019,2012
"Cass County, Minnesota",26568.0,27,021,2012
"Chippewa County, Minnesota",27431.0,27,023,2012
"Chisago County, Minnesota",36303.0,27,025,2012
"Clay County, Minnesota",26952.0,27,027,2012
"Clearwater County, Minnesota",23405.0,27,029,2012
"Cook County, Minnesota",28821.0,27,031,2012
"Cottonwood County, Minnesota",22177.0,27,033,2012
"Crow Wing County, Minnesota",25833.0,27,035,2012
"Dakota County, Minnesota",43502.0,27,037,2012
"Dodge County, Minnesota",32224.0,27,039,2012
"Douglas County, Minnesota",24532.0,27,041,2012
"Faribault County, Minnesota",21638.0,27,043,2012
"Fillmore County, Minnesota",25680.0,27,045,2012
"Freeborn County, Minnesota",23055.0,27,047,2012
"Goodhue County, Minnesota",28181.0,27,049,2012
"Grant County, Minnesota",29297.0,27,051,2012
"Hennepin County, Minnesota",44458.0,27,053,2012
"Houston County, Minnesota",25617.0,27,055,2012
"Hubbard County, Minnesota",24781.0,27,057,2012
"Isanti County, Minnesota",34502.0,27,059,2012
"Itasca County, Minnesota",24985.0,27,061,2012
"Jackson County, Minnesota",30574.0,27,063,2012
"Kanabec County, Minnesota",28972.0,27,065,2012
"Kandiyohi County, Minnesota",27109.0,27,067,2012
"Kittson County, Minnesota",27250.0,27,069,2012
"Koochiching County, Minnesota",22167.0,27,071,2012
"Lac qui Parle County, Minnesota",30093.0,27,073,2012
"Lake County, Minnesota",28776.0,27,075,2012
"Lake of the Woods County, Minnesota",28426.0,27,077,2012
"Le Sueur County, Minnesota",30061.0,27,079,2012
"Lincoln County, Minnesota",22788.0,27,081,2012
"Lyon County, Minnesota",25714.0,27,083,2012
"McLeod County, Minnesota",27601.0,27,085,2012
"Mahnomen County, Minnesota",26953.0,27,087,2012
"Marshall County, Minnesota",30478.0,27,089,2012
"Martin County, Minnesota",23484.0,27,091,2012
"Meeker County, Minnesota",29842.0,27,093,2012
"Mille Lacs County, Minnesota",24786.0,27,095,2012
"Morrison County, Minnesota",27002.0,27,097,2012
"Mower County, Minnesota",25852.0,27,099,2012
"Murray County, Minnesota",25849.0,27,101,2012
"Nicollet County, Minnesota",34705.0,27,103,2012
"Nobles County, Minnesota",22500.0,27,105,2012
"Norman County, Minnesota",25590.0,27,107,2012
"Olmsted County, Minnesota",37152.0,27,109,2012
"Otter Tail County, Minnesota",25531.0,27,111,2012
"Pennington County, Minnesota",26138.0,27,113,2012
"Pine County, Minnesota",26283.0,27,115,2012
"Pipestone County, Minnesota",24348.0,27,117,2012
"Polk County, Minnesota",24197.0,27,119,2012
"Towns County, Georgia",20148.0,13,281,2012
"Treutlen County, Georgia",16190.0,13,283,2012
"Troup County, Georgia",27846.0,13,285,2012
"Turner County, Georgia",15956.0,13,287,2012
"Twiggs County, Georgia",22024.0,13,289,2012
"Union County, Georgia",19857.0,13,291,2012
"Upson County, Georgia",22338.0,13,293,2012
"Walker County, Georgia",18901.0,13,295,2012
"Walton County, Georgia",29367.0,13,297,2012
"Ware County, Georgia",19878.0,13,299,2012
"Warren County, Georgia",27750.0,13,301,2012
"Washington County, Georgia",24575.0,13,303,2012
"Wayne County, Georgia",21194.0,13,305,2012
"Webster County, Georgia",14747.0,13,307,2012
"Wheeler County, Georgia",14878.0,13,309,2012
"White County, Georgia",22215.0,13,311,2012
"Whitfield County, Georgia",24525.0,13,313,2012
"Wilcox County, Georgia",18654.0,13,315,2012
"Wilkes County, Georgia",19699.0,13,317,2012
"Wilkinson County, Georgia",33958.0,13,319,2012
"Worth County, Georgia",26657.0,13,321,2012
"Hawaii County, Hawaii",28120.0,15,001,2012
"Honolulu County, Hawaii",53094.0,15,003,2012
"Kalawao County, Hawaii",81000.0,15,005,2012
"Kauai County, Hawaii",40393.0,15,007,2012
"Maui County, Hawaii",48305.0,15,009,2012
"Ada County, Idaho",32632.0,16,001,2012
"Adams County, Idaho",19875.0,16,003,2012
"Bannock County, Idaho",25608.0,16,005,2012
"Bear Lake County, Idaho",22448.0,16,007,2012
"Benewah County, Idaho",27355.0,16,009,2012
"Bingham County, Idaho",22460.0,16,011,2012
"Blaine County, Idaho",36131.0,16,013,2012
"Boise County, Idaho",27193.0,16,015,2012
"Bonner County, Idaho",25723.0,16,017,2012
"Bonneville County, Idaho",28883.0,16,019,2012
"Boundary County, Idaho",19363.0,16,021,2012
"Butte County, Idaho",19492.0,16,023,2012
"Camas County, Idaho",28333.0,16,025,2012
"Canyon County, Idaho",26128.0,16,027,2012
"Caribou County, Idaho",24659.0,16,029,2012
"Cassia County, Idaho",16977.0,16,031,2012
"Clark County, Idaho",26607.0,16,033,2012
"Clearwater County, Idaho",25087.0,16,035,2012
"Custer County, Idaho",24289.0,16,037,2012
"Elmore County, Idaho",30434.0,16,039,2012
"Franklin County, Idaho",21515.0,16,041,2012
"Fremont County, Idaho",25388.0,16,043,2012
"Gem County, Idaho",19178.0,16,045,2012
"Gooding County, Idaho",22148.0,16,047,2012
"Idaho County, Idaho",21276.0,16,049,2012
"Jefferson County, Idaho",22005.0,16,051,2012
"Jerome County, Idaho",26017.0,16,053,2012
"Kootenai County, Idaho",28898.0,16,055,2012
"Latah County, Idaho",23523.0,16,057,2012
"Lemhi County, Idaho",20833.0,16,059,2012
"Lewis County, Idaho",22461.0,16,061,2012
"Lincoln County, Idaho",25486.0,16,063,2012
"Madison County, Idaho",23826.0,16,065,2012
"Minidoka County, Idaho",21826.0,16,067,2012
"Nez Perce County, Idaho",25465.0,16,069,2012
"Oneida County, Idaho",21488.0,16,071,2012
"Owyhee County, Idaho",17410.0,16,073,2012
"Payette County, Idaho",23065.0,16,075,2012
"Power County, Idaho",26842.0,16,077,2012
"Shoshone County, Idaho",20382.0,16,079,2012
"Teton County, Idaho",26250.0,16,081,2012
"Twin Falls County, Idaho",27719.0,16,083,2012
"Valley County, Idaho",31528.0,16,085,2012
"Washington County, Idaho",19170.0,16,087,2012
"Adams County, Illinois",25715.0,17,001,2012
"Alexander County, Illinois",15288.0,17,003,2012
"Bond County, Illinois",22543.0,17,005,2012
"Boone County, Illinois",33469.0,17,007,2012
"Brown County, Illinois",25513.0,17,009,2012
"Bureau County, Illinois",26032.0,17,011,2012
"Calhoun County, Illinois",27222.0,17,013,2012
"Carroll County, Illinois",27632.0,17,015,2012
"Cass County, Illinois",26708.0,17,017,2012
"Champaign County, Illinois",28705.0,17,019,2012
"Christian County, Illinois",26563.0,17,021,2012
"Clark County, Illinois",22424.0,17,023,2012
"Clay County, Illinois",22490.0,17,025,2012
"Clinton County, Illinois",29594.0,17,027,2012
"Coles County, Illinois",22853.0,17,029,2012
"Cook County, Illinois",44986.0,17,031,2012
"Crawford County, Illinois",24803.0,17,033,2012
"Cumberland County, Illinois",25762.0,17,035,2012
"DeKalb County, Illinois",30120.0,17,037,2012
"De Witt County, Illinois",28292.0,17,039,2012
"Douglas County, Illinois",28750.0,17,041,2012
"DuPage County, Illinois",44831.0,17,043,2012
"Edgar County, Illinois",20635.0,17,045,2012
"Edwards County, Illinois",21984.0,17,047,2012
"Effingham County, Illinois",25007.0,17,049,2012
"Fayette County, Illinois",23814.0,17,051,2012
"Ford County, Illinois",25529.0,17,053,2012
"Franklin County, Illinois",22390.0,17,055,2012
"Fulton County, Illinois",26316.0,17,057,2012
"Gallatin County, Illinois",18421.0,17,059,2012
"Greene County, Illinois",25483.0,17,061,2012
"Grundy County, Illinois",36065.0,17,063,2012
"Hamilton County, Illinois",19821.0,17,065,2012
"Hancock County, Illinois",24790.0,17,067,2012
"Hardin County, Illinois",18311.0,17,069,2012
"Henderson County, Illinois",22321.0,17,071,2012
"Henry County, Illinois",29211.0,17,073,2012
"Iroquois County, Illinois",26698.0,17,075,2012
"Jackson County, Illinois",21157.0,17,077,2012
"Jasper County, Illinois",26770.0,17,079,2012
"Jefferson County, Illinois",22408.0,17,081,2012
"Jersey County, Illinois",27426.0,17,083,2012
"Jo Daviess County, Illinois",28154.0,17,085,2012
"Johnson County, Illinois",19556.0,17,087,2012
"Kane County, Illinois",43055.0,17,089,2012
"Kankakee County, Illinois",32943.0,17,091,2012
"Kendall County, Illinois",51528.0,17,093,2012
"Knox County, Illinois",22484.0,17,095,2012
"Lake County, Illinois",45377.0,17,097,2012
"LaSalle County, Illinois",26587.0,17,099,2012
"Lawrence County, Illinois",20981.0,17,101,2012
"Lee County, Illinois",30090.0,17,103,2012
"Livingston County, Illinois",29984.0,17,105,2012
"Logan County, Illinois",24254.0,17,107,2012
"McDonough County, Illinois",18834.0,17,109,2012
"McHenry County, Illinois",42807.0,17,111,2012
"McLean County, Illinois",33254.0,17,113,2012
"Macon County, Illinois",30428.0,17,115,2012
"Macoupin County, Illinois",26609.0,17,117,2012
"Madison County, Illinois",29764.0,17,119,2012
"Marion County, Illinois",19859.0,17,121,2012
"Marshall County, Illinois",28533.0,17,123,2012
"Mason County, Illinois",25661.0,17,125,2012
"Massac County, Illinois",25595.0,17,127,2012
"Menard County, Illinois",28940.0,17,129,2012
"Mercer County, Illinois",27342.0,17,131,2012
"Monroe County, Illinois",32020.0,17,133,2012
"Montgomery County, Illinois",23888.0,17,135,2012
"Morgan County, Illinois",27621.0,17,137,2012
"Moultrie County, Illinois",27854.0,17,139,2012
"Ogle County, Illinois",32877.0,17,141,2012
"Peoria County, Illinois",34038.0,17,143,2012
"Perry County, Illinois",22510.0,17,145,2012
"Piatt County, Illinois",31429.0,17,147,2012
"Pike County, Illinois",23197.0,17,149,2012
"Pope County, Illinois",22286.0,17,151,2012
"Pulaski County, Illinois",19668.0,17,153,2012
"Putnam County, Illinois",28050.0,17,155,2012
"Randolph County, Illinois",24454.0,17,157,2012
"Richland County, Illinois",20929.0,17,159,2012
"Rock Island County, Illinois",29796.0,17,161,2012
"St. Clair County, Illinois",34465.0,17,163,2012
"Saline County, Illinois",21263.0,17,165,2012
"Sangamon County, Illinois",35201.0,17,167,2012
"Schuyler County, Illinois",28761.0,17,169,2012
"Scott County, Illinois",29926.0,17,171,2012
"Shelby County, Illinois",26324.0,17,173,2012
"Stark County, Illinois",30260.0,17,175,2012
"Stephenson County, Illinois",24925.0,17,177,2012
"Tazewell County, Illinois",31881.0,17,179,2012
"Union County, Illinois",22211.0,17,181,2012
"Vermilion County, Illinois",26974.0,17,183,2012
"Wabash County, Illinois",22127.0,17,185,2012
"Warren County, Illinois",22045.0,17,187,2012
"Washington County, Illinois",32969.0,17,189,2012
"Wayne County, Illinois",21126.0,17,191,2012
"White County, Illinois",20927.0,17,193,2012
"Whiteside County, Illinois",27799.0,17,195,2012
"Will County, Illinois",41184.0,17,197,2012
"Williamson County, Illinois",23245.0,17,199,2012
"Winnebago County, Illinois",29984.0,17,201,2012
"Woodford County, Illinois",29414.0,17,203,2012
"Adams County, Indiana",26374.0,18,001,2012
"Allen County, Indiana",32329.0,18,003,2012
"Bartholomew County, Indiana",29809.0,18,005,2012
"Benton County, Indiana",31536.0,18,007,2012
"Blackford County, Indiana",24700.0,18,009,2012
"Boone County, Indiana",34031.0,18,011,2012
"Brown County, Indiana",24097.0,18,013,2012
"Carroll County, Indiana",28868.0,18,015,2012
"Cass County, Indiana",27326.0,18,017,2012
"Clark County, Indiana",29644.0,18,019,2012
"Clay County, Indiana",26133.0,18,021,2012
"Clinton County, Indiana",27303.0,18,023,2012
"Crawford County, Indiana",21602.0,18,025,2012
"Daviess County, Indiana",26689.0,18,027,2012
"Dearborn County, Indiana",30080.0,18,029,2012
"Decatur County, Indiana",27133.0,18,031,2012
"DeKalb County, Indiana",26020.0,18,033,2012
"Delaware County, Indiana",23297.0,18,035,2012
"Dubois County, Indiana",28408.0,18,037,2012
"Elkhart County, Indiana",28160.0,18,039,2012
"Fayette County, Indiana",17922.0,18,041,2012
"Floyd County, Indiana",29010.0,18,043,2012
"Fountain County, Indiana",27845.0,18,045,2012
"Franklin County, Indiana",27068.0,18,047,2012
"Fulton County, Indiana",22901.0,18,049,2012
"Gibson County, Indiana",26605.0,18,051,2012
"Grant County, Indiana",23770.0,18,053,2012
"Greene County, Indiana",23721.0,18,055,2012
"Hamilton County, Indiana",46223.0,18,057,2012
"Hancock County, Indiana",35581.0,18,059,2012
"Harrison County, Indiana",25087.0,18,061,2012
"Hendricks County, Indiana",38276.0,18,063,2012
"Henry County, Indiana",22937.0,18,065,2012
"Howard County, Indiana",27157.0,18,067,2012
"Huntington County, Indiana",26571.0,18,069,2012
"Jackson County, Indiana",26417.0,18,071,2012
"Jasper County, Indiana",31808.0,18,073,2012
"Jay County, Indiana",23799.0,18,075,2012
"Jefferson County, Indiana",26238.0,18,077,2012
"Jennings County, Indiana",26049.0,18,079,2012
"Johnson County, Indiana",34838.0,18,081,2012
"Knox County, Indiana",21694.0,18,083,2012
"Kosciusko County, Indiana",28428.0,18,085,2012
"LaGrange County, Indiana",23009.0,18,087,2012
"Lake County, Indiana",31425.0,18,089,2012
"LaPorte County, Indiana",28653.0,18,091,2012
"Lawrence County, Indiana",22563.0,18,093,2012
"Madison County, Indiana",28141.0,18,095,2012
"Marion County, Indiana",34722.0,18,097,2012
"Marshall County, Indiana",24234.0,18,099,2012
"Martin County, Indiana",28068.0,18,101,2012
"Miami County, Indiana",25572.0,18,103,2012
"Monroe County, Indiana",22476.0,18,105,2012
"Montgomery County, Indiana",29433.0,18,107,2012
"Morgan County, Indiana",28429.0,18,109,2012
"Newton County, Indiana",27283.0,18,111,2012
"Noble County, Indiana",27147.0,18,113,2012
"Ohio County, Indiana",22841.0,18,115,2012
"Orange County, Indiana",21605.0,18,117,2012
"Owen County, Indiana",25674.0,18,119,2012
"Parke County, Indiana",28674.0,18,121,2012
"Perry County, Indiana",22340.0,18,123,2012
"Pike County, Indiana",22816.0,18,125,2012
"Porter County, Indiana",35227.0,18,127,2012
"Posey County, Indiana",27867.0,18,129,2012
"Pulaski County, Indiana",24405.0,18,131,2012
"Putnam County, Indiana",30613.0,18,133,2012
"Randolph County, Indiana",23389.0,18,135,2012
"Ripley County, Indiana",25916.0,18,137,2012
"Rush County, Indiana",28562.0,18,139,2012
"St. Joseph County, Indiana",29456.0,18,141,2012
"Scott County, Indiana",24467.0,18,143,2012
"Shelby County, Indiana",29840.0,18,145,2012
"Spencer County, Indiana",26626.0,18,147,2012
"Starke County, Indiana",24674.0,18,149,2012
"Steuben County, Indiana",31476.0,18,151,2012
"Sullivan County, Indiana",24611.0,18,153,2012
"Switzerland County, Indiana",27324.0,18,155,2012
"Tippecanoe County, Indiana",26569.0,18,157,2012
"Tipton County, Indiana",26602.0,18,159,2012
"Union County, Indiana",22368.0,18,161,2012
"Vanderburgh County, Indiana",27936.0,18,163,2012
"Vermillion County, Indiana",22677.0,18,165,2012
"Vigo County, Indiana",24813.0,18,167,2012
"Wabash County, Indiana",20751.0,18,169,2012
"Warren County, Indiana",21554.0,18,171,2012
"Warrick County, Indiana",32091.0,18,173,2012
"Washington County, Indiana",26806.0,18,175,2012
"Wayne County, Indiana",25154.0,18,177,2012
"Wells County, Indiana",26844.0,18,179,2012
"White County, Indiana",24673.0,18,181,2012
"Whitley County, Indiana",29230.0,18,183,2012
"Adair County, Iowa",25512.0,19,001,2012
"Adams County, Iowa",22188.0,19,003,2012
"Allamakee County, Iowa",31045.0,19,005,2012
"Appanoose County, Iowa",22616.0,19,007,2012
"Audubon County, Iowa",24808.0,19,009,2012
"Benton County, Iowa",30483.0,19,011,2012
"Black Hawk County, Iowa",29694.0,19,013,2012
"Boone County, Iowa",27500.0,19,015,2012
"Bremer County, Iowa",28304.0,19,017,2012
"Buchanan County, Iowa",30966.0,19,019,2012
"Buena Vista County, Iowa",27670.0,19,021,2012
"Butler County, Iowa",25231.0,19,023,2012
"Calhoun County, Iowa",25609.0,19,025,2012
"Carroll County, Iowa",27879.0,19,027,2012
"Cass County, Iowa",24729.0,19,029,2012
"Cedar County, Iowa",35812.0,19,031,2012
"Cerro Gordo County, Iowa",26922.0,19,033,2012
"Cherokee County, Iowa",24820.0,19,035,2012
"Chickasaw County, Iowa",27169.0,19,037,2012
"Clarke County, Iowa",21953.0,19,039,2012
"Clay County, Iowa",25711.0,19,041,2012
"Clayton County, Iowa",27867.0,19,043,2012
"Clinton County, Iowa",26614.0,19,045,2012
"Crawford County, Iowa",29936.0,19,047,2012
"Dallas County, Iowa",36534.0,19,049,2012
"Davis County, Iowa",23112.0,19,051,2012
"Decatur County, Iowa",17771.0,19,053,2012
"Delaware County, Iowa",27964.0,19,055,2012
"Des Moines County, Iowa",24154.0,19,057,2012
"Dickinson County, Iowa",27578.0,19,059,2012
"Dubuque County, Iowa",30586.0,19,061,2012
"Emmet County, Iowa",23938.0,19,063,2012
"Fayette County, Iowa",23213.0,19,065,2012
"Floyd County, Iowa",21250.0,19,067,2012
"Franklin County, Iowa",21234.0,19,069,2012
"Fremont County, Iowa",23726.0,19,071,2012
"Greene County, Iowa",26440.0,19,073,2012
"Grundy County, Iowa",31358.0,19,075,2012
"Guthrie County, Iowa",26025.0,19,077,2012
"Hamilton County, Iowa",28310.0,19,079,2012
"Hancock County, Iowa",28178.0,19,081,2012
"Hardin County, Iowa",23793.0,19,083,2012
"Harrison County, Iowa",24531.0,19,085,2012
"Henry County, Iowa",25204.0,19,087,2012
"Howard County, Iowa",24856.0,19,089,2012
"Humboldt County, Iowa",26202.0,19,091,2012
"Ida County, Iowa",27425.0,19,093,2012
"Iowa County, Iowa",32089.0,19,095,2012
"Jackson County, Iowa",22568.0,19,097,2012
"Jasper County, Iowa",26954.0,19,099,2012
"Jefferson County, Iowa",23420.0,19,101,2012
"Johnson County, Iowa",31377.0,19,103,2012
"Jones County, Iowa",30525.0,19,105,2012
"Keokuk County, Iowa",26051.0,19,107,2012
"Kossuth County, Iowa",29262.0,19,109,2012
