state,county,year,population,White,Black,American_Indian,Asian,Native_Hawaian,Other,White-Black,White-AI,White-Asian,Black-AI,All-other-two,Three,Four,B19019_001E
Arkansas,Scott County,2010,"11,275",10270.0,0.0,100.0,476.0,0.0,86.0,0.0,294.0,0.0,0.0,0.0,0.0,0.0,36417.0
Arkansas,Searcy County,2010,"8,182",7910.0,0.0,125.0,33.0,0.0,0.0,6.0,108.0,13.0,0.0,30.0,2.0,0.0,28811.0
Arkansas,Sebastian County,2010,"125,737",102389.0,7551.0,1064.0,4740.0,42.0,2701.0,1154.0,2729.0,416.0,145.0,423.0,493.0,0.0,39482.0
Arkansas,Sevier County,2010,"17,151",11501.0,686.0,276.0,120.0,0.0,3720.0,60.0,182.0,0.0,6.0,40.0,45.0,0.0,34383.0
Arkansas,Sharp County,2010,"17,250",16773.0,77.0,133.0,0.0,0.0,17.0,113.0,251.0,10.0,0.0,58.0,0.0,0.0,31135.0
Arkansas,Stone County,2010,"12,389",12183.0,0.0,7.0,22.0,0.0,32.0,0.0,47.0,30.0,0.0,0.0,0.0,0.0,30380.0
Arkansas,Union County,2010,"41,573",27082.0,13823.0,115.0,270.0,0.0,393.0,161.0,212.0,12.0,34.0,22.0,56.0,0.0,36464.0
Arkansas,Van Buren County,2010,"17,310",16640.0,135.0,192.0,7.0,0.0,72.0,7.0,102.0,52.0,0.0,7.0,23.0,0.0,31960.0
Arkansas,Washington County,2010,"204,024",160221.0,6198.0,2553.0,4168.0,3601.0,16026.0,729.0,1899.0,749.0,29.0,870.0,125.0,24.0,42303.0
Arkansas,White County,2010,"77,356",68865.0,2959.0,286.0,421.0,12.0,1112.0,435.0,641.0,122.0,10.0,90.0,4.0,0.0,39178.0
Arkansas,Woodruff County,2010,"7,236",5203.0,2197.0,6.0,0.0,9.0,7.0,59.0,23.0,1.0,0.0,0.0,0.0,0.0,27186.0
Arkansas,Yell County,2010,"22,146",19540.0,259.0,37.0,283.0,0.0,1392.0,87.0,232.0,20.0,6.0,39.0,0.0,0.0,36606.0
California,California,2010,"37,319,502",,,,,,,,,,,,,,
California,Alameda County,2010,"1,512,986",677040.0,186492.0,7497.0,383891.0,12069.0,141571.0,8684.0,7139.0,19974.0,3661.0,22046.0,7234.0,682.0,69384.0
California,Alpine County,2010,"1,161",758.0,0.0,277.0,48.0,0.0,40.0,4.0,42.0,0.0,0.0,7.0,0.0,0.0,63478.0
California,Amador County,2010,"37,886",33641.0,714.0,574.0,428.0,119.0,1410.0,11.0,904.0,220.0,8.0,287.0,11.0,0.0,54758.0
California,Butte County,2010,"219,949",182022.0,3220.0,2869.0,8690.0,481.0,9838.0,1152.0,5136.0,1876.0,116.0,2646.0,529.0,60.0,43170.0
California,Calaveras County,2010,"45,468",42099.0,467.0,777.0,631.0,18.0,787.0,19.0,665.0,108.0,37.0,352.0,34.0,0.0,54971.0
California,Colusa County,2010,"21,437",14169.0,196.0,383.0,218.0,47.0,5131.0,112.0,427.0,123.0,0.0,254.0,105.0,0.0,48016.0
California,Contra Costa County,2010,"1,052,540",639036.0,92810.0,4382.0,144993.0,4682.0,92079.0,7175.0,6351.0,15267.0,811.0,13233.0,3687.0,303.0,78385.0
California,Del Norte County,2010,"28,566",21022.0,991.0,1519.0,892.0,63.0,2109.0,68.0,1185.0,76.0,51.0,380.0,115.0,0.0,36118.0
California,El Dorado County,2010,"181,136",157699.0,1140.0,1649.0,6058.0,250.0,6380.0,766.0,2088.0,1419.0,117.0,1119.0,348.0,20.0,70000.0
California,Fresno County,2010,"932,039",556526.0,45704.0,9276.0,85253.0,1156.0,175412.0,4476.0,8010.0,6329.0,1092.0,13470.0,2050.0,76.0,46430.0
California,Glenn County,2010,"28,127",21015.0,197.0,751.0,629.0,9.0,4392.0,130.0,149.0,213.0,0.0,439.0,11.0,0.0,43074.0
California,Humboldt County,2010,"135,009",110110.0,1477.0,7700.0,2878.0,417.0,4257.0,482.0,2646.0,808.0,123.0,1663.0,462.0,35.0,40089.0
California,Imperial County,2010,"174,716",116384.0,5824.0,2759.0,2698.0,179.0,35679.0,144.0,973.0,579.0,103.0,2570.0,160.0,0.0,38685.0
California,Inyo County,2010,"18,511",13893.0,178.0,1884.0,260.0,13.0,1802.0,35.0,201.0,33.0,0.0,85.0,50.0,0.0,44808.0
California,Kern County,2010,"840,996",537410.0,45273.0,8367.0,32097.0,947.0,159750.0,4084.0,7550.0,4737.0,617.0,12573.0,1984.0,304.0,47089.0
California,Kings County,2010,"152,370",107334.0,11483.0,1931.0,5810.0,142.0,19559.0,732.0,607.0,856.0,166.0,2142.0,322.0,38.0,48684.0
California,Lake County,2010,"64,735",55225.0,1378.0,1430.0,685.0,268.0,3069.0,266.0,1171.0,264.0,114.0,336.0,155.0,10.0,39491.0
California,Lassen County,2010,"34,831",24986.0,2989.0,1283.0,657.0,201.0,4138.0,60.0,245.0,141.0,46.0,299.0,36.0,0.0,50317.0
California,Los Angeles County,2010,"9,823,246",4961910.0,852780.0,47794.0,1340074.0,26808.0,2219377.0,37685.0,35936.0,70772.0,10994.0,131956.0,20491.0,1679.0,55476.0
California,Madera County,2010,"150,986",117587.0,5654.0,2385.0,2938.0,163.0,13521.0,372.0,2217.0,524.0,89.0,2158.0,130.0,0.0,46039.0
California,Marin County,2010,"252,904",200047.0,7470.0,684.0,13979.0,469.0,18506.0,769.0,1234.0,2648.0,81.0,2001.0,705.0,8.0,89268.0
California,Mariposa County,2010,"18,277",16510.0,99.0,375.0,208.0,59.0,275.0,124.0,417.0,48.0,88.0,87.0,0.0,0.0,49098.0
California,Mendocino County,2010,"87,799",73196.0,862.0,4197.0,1584.0,183.0,4809.0,193.0,1304.0,300.0,64.0,699.0,96.0,0.0,43759.0
California,Merced County,2010,"256,721",166042.0,9781.0,2533.0,18668.0,525.0,45440.0,937.0,1416.0,1099.0,157.0,3554.0,476.0,71.0,43844.0
California,Modoc County,2010,"9,694",8470.0,96.0,345.0,124.0,25.0,322.0,0.0,171.0,0.0,14.0,38.0,0.0,0.0,34588.0
California,Mono County,2010,"14,257",11368.0,118.0,674.0,37.0,115.0,1278.0,13.0,158.0,0.0,0.0,111.0,33.0,0.0,55087.0
California,Monterey County,2010,"416,373",284397.0,13091.0,3612.0,25553.0,1785.0,64238.0,986.0,2686.0,3179.0,299.0,5920.0,1603.0,86.0,59271.0
California,Napa County,2010,"136,759",108377.0,2943.0,1152.0,8761.0,453.0,8643.0,200.0,791.0,1141.0,11.0,1364.0,165.0,50.0,67389.0
California,Nevada County,2010,"98,790",90959.0,432.0,1461.0,1278.0,213.0,1532.0,125.0,1059.0,425.0,0.0,514.0,188.0,0.0,57121.0
California,Orange County,2010,"3,015,171",1839676.0,48361.0,13004.0,521268.0,9565.0,451464.0,7318.0,9919.0,31259.0,423.0,28113.0,4838.0,317.0,74344.0
California,Placer County,2010,"350,021",284169.0,4502.0,3087.0,19797.0,865.0,13013.0,1392.0,2408.0,3272.0,51.0,3089.0,771.0,61.0,74447.0
California,Plumas County,2010,"19,914",18706.0,225.0,592.0,191.0,9.0,192.0,46.0,222.0,15.0,0.0,97.0,97.0,0.0,44000.0
California,Riverside County,2010,"2,201,576",1365281.0,131258.0,20289.0,121846.0,6436.0,383974.0,11499.0,12276.0,14743.0,2318.0,34455.0,4933.0,156.0,57768.0
California,Sacramento County,2010,"1,421,383",839130.0,142676.0,13402.0,198604.0,13807.0,114358.0,13375.0,11273.0,18422.0,3151.0,21295.0,5034.0,617.0,56439.0
California,San Benito County,2010,"55,516",37593.0,665.0,755.0,1289.0,8.0,11256.0,27.0,280.0,682.0,19.0,1683.0,184.0,51.0,65771.0
California,San Bernardino County,2010,"2,040,848",1219774.0,178597.0,19575.0,123950.0,5793.0,372794.0,12428.0,14292.0,12403.0,2681.0,36728.0,5516.0,756.0,55845.0
California,San Diego County,2010,"3,103,212",2147740.0,152313.0,20427.0,326825.0,14670.0,235473.0,15238.0,20116.0,39560.0,2110.0,39949.0,7313.0,734.0,63069.0
California,San Francisco County,2010,"805,505",406874.0,49071.0,3994.0,264709.0,3266.0,33231.0,2913.0,2873.0,11875.0,1296.0,6740.0,2134.0,196.0,71304.0
California,San Joaquin County,2010,"687,127",398739.0,49261.0,7083.0,96579.0,3311.0,80892.0,5095.0,5644.0,8244.0,1425.0,13855.0,3064.0,421.0,54341.0
California,San Luis Obispo County,2010,"269,802",223464.0,5666.0,2539.0,8158.0,349.0,16823.0,829.0,2295.0,2424.0,98.0,2617.0,308.0,7.0,57365.0
California,San Mateo County,2010,"719,699",423328.0,20503.0,2776.0,171499.0,10440.0,47313.0,2009.0,2625.0,11958.0,282.0,8915.0,2405.0,274.0,85648.0
California,Santa Barbara County,2010,"424,231",317602.0,7976.0,4162.0,20663.0,804.0,50387.0,1939.0,2627.0,3848.0,341.0,4734.0,916.0,52.0,60078.0
California,Santa Clara County,2010,"1,786,040",879240.0,44431.0,9905.0,547207.0,6497.0,184384.0,5555.0,6370.0,27977.0,706.0,23064.0,3787.0,273.0,86850.0
California,Santa Cruz County,2010,"263,147",214289.0,2424.0,1134.0,10556.0,418.0,18244.0,1052.0,2348.0,2996.0,92.0,2091.0,1208.0,49.0,65253.0
California,Shasta County,2010,"177,274",156316.0,1470.0,3993.0,4414.0,280.0,3006.0,582.0,3846.0,945.0,17.0,1204.0,833.0,0.0,43944.0
California,Sierra County,2010,"3,220",3126.0,37.0,9.0,5.0,0.0,168.0,0.0,9.0,0.0,0.0,12.0,0.0,0.0,52950.0
California,Siskiyou County,2010,"44,938",38777.0,577.0,1351.0,564.0,100.0,645.0,217.0,1572.0,244.0,55.0,366.0,70.0,152.0,36981.0
California,Solano County,2010,"413,967",212062.0,60784.0,2578.0,59077.0,3463.0,45016.0,3802.0,2744.0,6531.0,815.0,9252.0,3613.0,305.0,68409.0
California,Sonoma County,2010,"484,755",384721.0,6997.0,5457.0,18764.0,1454.0,41427.0,1998.0,3611.0,3663.0,362.0,4238.0,1230.0,125.0,63274.0
California,Stanislaus County,2010,"515,145",385134.0,14241.0,4994.0,26682.0,3445.0,54988.0,2266.0,4698.0,4046.0,348.0,7738.0,1099.0,3.0,51094.0
California,Sutter County,2010,"94,751",61613.0,1505.0,1230.0,12533.0,295.0,10337.0,728.0,1567.0,1088.0,117.0,1901.0,331.0,175.0,50944.0
California,Tehama County,2010,"63,559",52513.0,374.0,1388.0,755.0,72.0,4997.0,193.0,1203.0,179.0,20.0,757.0,124.0,0.0,38137.0
California,Trinity County,2010,"13,755",12084.0,54.0,229.0,166.0,44.0,251.0,0.0,766.0,10.0,0.0,41.0,37.0,19.0,38725.0
California,Tulare County,2010,"442,969",332169.0,6294.0,5062.0,14669.0,354.0,58352.0,1512.0,2952.0,1828.0,119.0,5513.0,455.0,125.0,43851.0
California,Tuolumne County,2010,"55,190",48883.0,1275.0,838.0,558.0,113.0,2231.0,103.0,888.0,216.0,11.0,763.0,187.0,8.0,47462.0
California,Ventura County,2010,"825,097",559845.0,14532.0,9881.0,55733.0,1411.0,137640.0,3328.0,5711.0,7179.0,416.0,11860.0,1304.0,240.0,75348.0
California,Yolo County,2010,"201,073",131341.0,4610.0,2047.0,25297.0,1053.0,21762.0,1262.0,1784.0,2695.0,168.0,3614.0,759.0,26.0,57077.0
California,Yuba County,2010,"72,348",49292.0,1773.0,1327.0,4874.0,248.0,8647.0,640.0,1656.0,934.0,102.0,900.0,633.0,134.0,46807.0
Colorado,Colorado,2010,"5,047,349",,,,,,,,,,,,,,
Colorado,Adams County,2010,"443,691",328366.0,12925.0,4882.0,15348.0,487.0,49014.0,1741.0,3285.0,2168.0,220.0,6034.0,732.0,128.0,54666.0
Colorado,Alamosa County,2010,"15,515",12333.0,91.0,147.0,111.0,12.0,1345.0,13.0,832.0,114.0,32.0,263.0,0.0,0.0,35935.0
Colorado,Arapahoe County,2010,"574,747",418778.0,54109.0,4518.0,27079.0,982.0,28085.0,5375.0,3019.0,4365.0,419.0,4556.0,1558.0,17.0,58719.0
Colorado,Archuleta County,2010,"12,046",10929.0,71.0,22.0,57.0,10.0,557.0,53.0,81.0,0.0,0.0,325.0,3.0,28.0,56068.0
Colorado,Baca County,2010,"3,807",3528.0,33.0,25.0,31.0,0.0,72.0,26.0,38.0,0.0,0.0,80.0,0.0,0.0,36017.0
Colorado,Bent County,2010,"6,500",5012.0,356.0,204.0,97.0,0.0,350.0,0.0,29.0,34.0,0.0,43.0,0.0,0.0,36412.0
Colorado,Boulder County,2010,"295,037",253057.0,2321.0,1116.0,11856.0,79.0,14922.0,1144.0,1595.0,2282.0,0.0,1004.0,782.0,19.0,64839.0
Colorado,Broomfield County,2010,"56,226",46188.0,463.0,129.0,2997.0,45.0,1171.0,141.0,618.0,517.0,57.0,388.0,145.0,13.0,75590.0
Colorado,Chaffee County,2010,"17,808",16359.0,329.0,95.0,108.0,0.0,355.0,0.0,236.0,0.0,0.0,58.0,0.0,0.0,42941.0
Colorado,Cheyenne County,2010,"1,833",2157.0,0.0,3.0,20.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,47125.0
Colorado,Clear Creek County,2010,"9,083",8654.0,1.0,47.0,75.0,0.0,118.0,0.0,130.0,63.0,0.0,0.0,0.0,0.0,60426.0
Colorado,Conejos County,2010,"8,312",6529.0,36.0,77.0,24.0,0.0,611.0,0.0,730.0,0.0,7.0,61.0,126.0,19.0,33627.0
Colorado,Costilla County,2010,"3,529",2866.0,10.0,16.0,35.0,0.0,186.0,6.0,336.0,29.0,0.0,26.0,26.0,0.0,24388.0
Colorado,Crowley County,2010,"5,861",4580.0,553.0,117.0,38.0,0.0,538.0,2.0,31.0,2.0,0.0,36.0,0.0,0.0,38189.0
Colorado,Custer County,2010,"4,279",3724.0,5.0,52.0,61.0,14.0,14.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,39909.0
Colorado,Delta County,2010,"30,860",28518.0,231.0,247.0,172.0,21.0,936.0,12.0,280.0,0.0,32.0,71.0,6.0,7.0,40451.0
Colorado,Denver County,2010,"603,359",421523.0,59749.0,6506.0,19028.0,713.0,53849.0,4096.0,3571.0,3151.0,778.0,3955.0,1068.0,100.0,45501.0
Colorado,Dolores County,2010,"2,069",1924.0,0.0,51.0,4.0,0.0,16.0,0.0,15.0,10.0,7.0,0.0,0.0,0.0,43058.0
Colorado,Douglas County,2010,"286,977",248595.0,3228.0,727.0,10016.0,145.0,3765.0,1206.0,1481.0,2117.0,64.0,1475.0,621.0,0.0,99198.0
Colorado,Eagle County,2010,"52,099",46274.0,97.0,92.0,579.0,17.0,2854.0,135.0,453.0,153.0,0.0,57.0,82.0,0.0,71337.0
Colorado,Elbert County,2010,"23,142",21518.0,170.0,198.0,146.0,14.0,220.0,18.0,136.0,109.0,0.0,174.0,9.0,0.0,78958.0
Colorado,El Paso County,2010,"627,031",486171.0,35891.0,5297.0,15906.0,1442.0,25116.0,7593.0,5420.0,6153.0,589.0,7110.0,2944.0,356.0,56268.0
Colorado,Fremont County,2010,"46,837",37995.0,2659.0,863.0,1189.0,34.0,3307.0,29.0,460.0,63.0,25.0,307.0,10.0,0.0,37847.0
Colorado,Garfield County,2010,"56,072",49388.0,404.0,272.0,276.0,126.0,2921.0,80.0,772.0,136.0,0.0,374.0,12.0,0.0,64902.0
Colorado,Gilpin County,2010,"5,471",4835.0,99.0,41.0,22.0,0.0,29.0,7.0,59.0,9.0,0.0,25.0,0.0,0.0,58036.0
Colorado,Grand County,2010,"14,796",13977.0,43.0,14.0,119.0,0.0,193.0,16.0,118.0,38.0,8.0,0.0,0.0,0.0,60433.0
Colorado,Gunnison County,2010,"15,291",13897.0,52.0,647.0,50.0,0.0,217.0,0.0,160.0,0.0,0.0,0.0,66.0,47.0,49356.0
Colorado,Hinsdale County,2010,844,488.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74659.0
Colorado,Huerfano County,2010,"6,681",5185.0,145.0,44.0,53.0,0.0,672.0,0.0,790.0,14.0,0.0,33.0,12.0,0.0,30058.0
Colorado,Jackson County,2010,"1,389",1429.0,0.0,12.0,0.0,0.0,14.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,37222.0
Colorado,Jefferson County,2010,"535,548",470455.0,5798.0,3465.0,13896.0,377.0,22500.0,1650.0,3404.0,2587.0,157.0,3390.0,882.0,53.0,66075.0
Colorado,Kiowa County,2010,"1,404",1590.0,0.0,4.0,24.0,0.0,4.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,40089.0
Colorado,Kit Carson County,2010,"8,263",7352.0,229.0,33.0,129.0,1.0,289.0,4.0,35.0,1.0,0.0,0.0,83.0,0.0,41678.0
Colorado,Lake County,2010,"7,264",5381.0,91.0,112.0,56.0,41.0,1234.0,0.0,85.0,0.0,0.0,39.0,0.0,0.0,41103.0
Colorado,La Plata County,2010,"51,411",43598.0,291.0,2912.0,241.0,174.0,1665.0,122.0,523.0,256.0,0.0,282.0,81.0,4.0,56422.0
Colorado,Larimer County,2010,"300,441",265289.0,2192.0,1770.0,5383.0,232.0,8149.0,1379.0,2584.0,1574.0,62.0,2005.0,530.0,13.0,56447.0
Colorado,Las Animas County,2010,"15,422",13235.0,117.0,286.0,134.0,31.0,1374.0,35.0,239.0,30.0,17.0,157.0,20.0,0.0,38134.0
Colorado,Lincoln County,2010,"5,471",4851.0,326.0,72.0,40.0,10.0,135.0,21.0,15.0,0.0,0.0,6.0,0.0,0.0,41616.0
Colorado,Logan County,2010,"22,750",20696.0,401.0,131.0,57.0,3.0,744.0,65.0,56.0,32.0,14.0,49.0,30.0,0.0,40961.0
Colorado,Mesa County,2010,"146,259",127590.0,856.0,1643.0,862.0,159.0,7162.0,581.0,1439.0,621.0,14.0,1268.0,89.0,0.0,52067.0
Colorado,Mineral County,2010,704,977.0,0.0,3.0,16.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,53438.0
Colorado,Moffat County,2010,"13,794",12607.0,0.0,197.0,103.0,29.0,257.0,16.0,143.0,32.0,23.0,112.0,0.0,0.0,53587.0
Colorado,Montezuma County,2010,"25,576",20899.0,0.0,2955.0,146.0,0.0,631.0,5.0,476.0,27.0,3.0,113.0,13.0,11.0,44103.0
Colorado,Montrose County,2010,"41,186",36640.0,192.0,249.0,252.0,8.0,1632.0,30.0,752.0,78.0,41.0,383.0,0.0,9.0,46590.0
Colorado,Morgan County,2010,"28,241",24369.0,622.0,255.0,178.0,15.0,2053.0,23.0,152.0,26.0,0.0,218.0,0.0,0.0,43111.0
Colorado,Otero County,2010,"18,859",16434.0,205.0,372.0,175.0,17.0,1212.0,41.0,113.0,57.0,2.0,188.0,14.0,0.0,34142.0
Colorado,Ouray County,2010,"4,456",4150.0,0.0,20.0,35.0,50.0,0.0,0.0,29.0,0.0,0.0,0.0,35.0,0.0,58393.0
Colorado,Park County,2010,"16,279",15650.0,80.0,180.0,147.0,0.0,32.0,67.0,130.0,0.0,0.0,0.0,0.0,0.0,64098.0
Colorado,Phillips County,2010,"4,469",4087.0,34.0,35.0,7.0,14.0,112.0,0.0,5.0,14.0,0.0,86.0,0.0,0.0,44084.0
Colorado,Pitkin County,2010,"17,154",15654.0,12.0,32.0,248.0,0.0,201.0,36.0,119.0,71.0,0.0,16.0,0.0,0.0,64502.0
Colorado,Prowers County,2010,"12,545",11555.0,9.0,14.0,18.0,0.0,949.0,7.0,46.0,6.0,0.0,130.0,0.0,0.0,33969.0
Colorado,Pueblo County,2010,"159,390",127486.0,2847.0,2625.0,1196.0,185.0,16202.0,977.0,1749.0,525.0,138.0,2037.0,277.0,0.0,40699.0
Colorado,Rio Blanco County,2010,"6,623",6111.0,2.0,120.0,6.0,0.0,36.0,0.0,208.0,9.0,0.0,2.0,0.0,0.0,57992.0
Colorado,Rio Grande County,2010,"12,023",10068.0,22.0,170.0,44.0,0.0,1157.0,31.0,229.0,66.0,0.0,134.0,5.0,0.0,39871.0
Colorado,Routt County,2010,"23,434",21948.0,61.0,215.0,227.0,40.0,269.0,0.0,37.0,12.0,0.0,115.0,0.0,0.0,60876.0
Colorado,Saguache County,2010,"6,136",5065.0,20.0,106.0,56.0,4.0,538.0,0.0,307.0,21.0,10.0,22.0,0.0,12.0,30430.0
Colorado,San Juan County,2010,708,725.0,0.0,0.0,15.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,43783.0
Colorado,San Miguel County,2010,"7,357",6993.0,9.0,32.0,128.0,9.0,24.0,5.0,65.0,12.0,0.0,22.0,0.0,0.0,66399.0
Colorado,Sedgwick County,2010,"2,371",2285.0,0.0,11.0,14.0,18.0,33.0,8.0,15.0,8.0,0.0,13.0,7.0,0.0,37625.0
Colorado,Summit County,2010,"28,073",25308.0,108.0,0.0,308.0,31.0,900.0,123.0,248.0,28.0,0.0,51.0,0.0,0.0,68750.0
Colorado,Teller County,2010,"23,469",21769.0,75.0,135.0,287.0,18.0,174.0,0.0,232.0,106.0,0.0,19.0,6.0,0.0,58080.0
Colorado,Washington County,2010,"4,821",4577.0,0.0,54.0,20.0,21.0,21.0,7.0,24.0,21.0,0.0,28.0,0.0,0.0,39735.0
Colorado,Weld County,2010,"254,207",213114.0,1913.0,2247.0,3189.0,129.0,16030.0,1038.0,1875.0,790.0,178.0,2079.0,270.0,8.0,55596.0
Colorado,Yuma County,2010,"10,049",9280.0,15.0,106.0,0.0,0.0,348.0,42.0,90.0,8.0,0.0,7.0,0.0,0.0,42114.0
Connecticut,Connecticut,2010,"3,579,114",,,,,,,,,,,,,,
Connecticut,Fairfield County,2010,"919,355",698756.0,95224.0,1155.0,40408.0,158.0,55385.0,3796.0,1428.0,3206.0,698.0,4197.0,881.0,50.0,81268.0
Connecticut,Hartford County,2010,"895,236",653059.0,112211.0,2007.0,35711.0,357.0,63140.0,6576.0,1805.0,2633.0,1318.0,7183.0,1887.0,89.0,62590.0
Connecticut,Litchfield County,2010,"189,763",179114.0,2223.0,392.0,2982.0,42.0,2327.0,950.0,594.0,483.0,203.0,314.0,282.0,10.0,69639.0
Connecticut,Middlesex County,2010,"165,616",147370.0,7269.0,237.0,4320.0,78.0,2873.0,1095.0,575.0,473.0,44.0,357.0,83.0,0.0,74906.0
Connecticut,New Haven County,2010,"863,357",649991.0,104506.0,1876.0,29466.0,413.0,49181.0,6871.0,2456.0,2687.0,1882.0,5690.0,1601.0,68.0,61114.0
Connecticut,New London County,2010,"274,004",225399.0,15239.0,1662.0,11071.0,231.0,9361.0,2578.0,2341.0,995.0,594.0,1875.0,881.0,133.0,65419.0
Connecticut,Tolland County,2010,"153,239",135913.0,4029.0,302.0,4678.0,19.0,2058.0,1956.0,460.0,646.0,87.0,554.0,371.0,0.0,77175.0
Connecticut,Windham County,2010,"118,544",106324.0,2063.0,328.0,1268.0,34.0,4835.0,861.0,974.0,413.0,30.0,499.0,79.0,0.0,59370.0
Delaware,Delaware,2010,"899,593",,,,,,,,,,,,,,
Delaware,Kent County,2010,"162,956",109418.0,36160.0,781.0,3527.0,149.0,2418.0,1908.0,751.0,557.0,297.0,592.0,322.0,38.0,53183.0
Delaware,New Castle County,2010,"538,752",365830.0,124613.0,1477.0,22397.0,266.0,8786.0,3784.0,1116.0,1753.0,808.0,1814.0,838.0,32.0,62474.0
Delaware,Sussex County,2010,"197,885",151178.0,24480.0,818.0,1990.0,42.0,8711.0,1515.0,730.0,144.0,407.0,468.0,338.0,25.0,51046.0
District of Columbia,District of Columbia,2010,"605,226",222375.0,309048.0,1625.0,20323.0,362.0,20021.0,2724.0,813.0,2348.0,1286.0,2490.0,904.0,81.0,58526.0
District of Columbia,District of Columbia,2010,"605,226",222375.0,309048.0,1625.0,20323.0,362.0,20021.0,2724.0,813.0,2348.0,1286.0,2490.0,904.0,81.0,58526.0
Florida,Florida,2010,"18,845,537",,,,,,,,,,,,,,
Florida,Alachua County,2010,"247,614",173051.0,48755.0,470.0,12910.0,200.0,3192.0,1948.0,940.0,1087.0,217.0,913.0,553.0,11.0,40644.0
Florida,Baker County,2010,"27,066",22287.0,3515.0,30.0,93.0,8.0,127.0,173.0,230.0,12.0,15.0,58.0,0.0,0.0,47276.0
Florida,Bay County,2010,"169,206",137959.0,17354.0,923.0,3784.0,186.0,919.0,1558.0,1488.0,757.0,354.0,1222.0,278.0,16.0,47770.0
Florida,Bradford County,2010,"28,536",22011.0,5860.0,34.0,117.0,184.0,73.0,142.0,46.0,51.0,27.0,186.0,19.0,0.0,41126.0
Florida,Brevard County,2010,"543,965",453634.0,52758.0,1947.0,11035.0,319.0,8928.0,3351.0,2136.0,2640.0,166.0,2791.0,751.0,127.0,49523.0
Florida,Broward County,2010,"1,752,803",1111680.0,448777.0,3235.0,55794.0,574.0,70324.0,13549.0,3945.0,5622.0,1148.0,16955.0,2384.0,152.0,51694.0
Florida,Calhoun County,2010,"14,647",11668.0,2157.0,174.0,19.0,0.0,92.0,54.0,125.0,37.0,10.0,36.0,0.0,0.0,31699.0
Florida,Charlotte County,2010,"159,875",143923.0,8641.0,426.0,1708.0,0.0,2069.0,1001.0,519.0,629.0,0.0,283.0,186.0,0.0,45037.0
Florida,Citrus County,2010,"141,173",131271.0,3942.0,606.0,1851.0,33.0,1026.0,529.0,778.0,223.0,24.0,358.0,35.0,10.0,37933.0
Florida,Clay County,2010,"191,451",155042.0,17586.0,749.0,5348.0,119.0,2230.0,697.0,1216.0,1178.0,158.0,1351.0,402.0,0.0,61185.0
Florida,Collier County,2010,"322,581",271973.0,21020.0,881.0,3441.0,71.0,15979.0,840.0,671.0,548.0,49.0,1394.0,64.0,0.0,58106.0
Florida,Columbia County,2010,"67,553",52160.0,11754.0,391.0,449.0,0.0,952.0,408.0,393.0,58.0,73.0,306.0,0.0,20.0,38214.0
Florida,DeSoto County,2010,"34,934",26570.0,4583.0,86.0,99.0,15.0,2495.0,53.0,93.0,0.0,19.0,502.0,17.0,25.0,35979.0
Florida,Dixie County,2010,"16,400",14997.0,989.0,6.0,11.0,0.0,26.0,34.0,44.0,33.0,0.0,50.0,6.0,0.0,32312.0
Florida,Duval County,2010,"865,628",530593.0,250792.0,2532.0,34173.0,697.0,15633.0,6403.0,3425.0,4552.0,1021.0,3883.0,1079.0,65.0,49463.0
Florida,Escambia County,2010,"298,038",208376.0,66202.0,1742.0,8255.0,481.0,2205.0,2430.0,3142.0,1727.0,1486.0,1519.0,315.0,60.0,43573.0
Florida,Flagler County,2010,"96,066",76474.0,9919.0,241.0,1723.0,67.0,1533.0,620.0,257.0,369.0,77.0,422.0,104.0,0.0,48090.0
Florida,Franklin County,2010,"11,522",9773.0,1483.0,10.0,122.0,1.0,32.0,10.0,27.0,0.0,0.0,12.0,0.0,0.0,36490.0
Florida,Gadsden County,2010,"47,794",17127.0,25793.0,155.0,201.0,0.0,2155.0,215.0,74.0,50.0,15.0,234.0,12.0,0.0,35728.0
Florida,Gilchrist County,2010,"17,000",15274.0,714.0,71.0,53.0,0.0,173.0,126.0,120.0,19.0,31.0,13.0,89.0,0.0,37039.0
Florida,Glades County,2010,"12,869",10298.0,1182.0,332.0,309.0,0.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39429.0
Florida,Gulf County,2010,"15,825",12340.0,3115.0,92.0,9.0,0.0,130.0,59.0,86.0,24.0,0.0,2.0,22.0,0.0,39178.0
Florida,Hamilton County,2010,"14,683",8908.0,5324.0,26.0,45.0,6.0,217.0,42.0,46.0,0.0,0.0,82.0,0.0,0.0,37613.0
Florida,Hardee County,2010,"27,730",22901.0,2482.0,249.0,304.0,0.0,1359.0,108.0,39.0,4.0,0.0,75.0,0.0,0.0,37466.0
Florida,Hendry County,2010,"39,009",26524.0,5874.0,161.0,241.0,0.0,5647.0,203.0,51.0,21.0,0.0,308.0,0.0,0.0,37298.0
