NAME,B23025_001E,state,county,year,B23025_007E,B23025_005E,B23025_004E,B23025_003E,B23025_002E
"Morris County, Texas",9872.0,48,343,2018,4258.0,479.0,5135.0,5614.0,5614.0
"Stephens County, Texas",7488.0,48,429,2018,3573.0,268.0,3647.0,3915.0,3915.0
"Harris County, Texas",3493070.0,48,201,2018,1125015.0,143208.0,2223265.0,2366473.0,2368055.0
"Andrews County, Texas",12916.0,48,3,2018,4291.0,404.0,8221.0,8625.0,8625.0
"Gillespie County, Texas",21681.0,48,171,2018,9216.0,531.0,11911.0,12442.0,12465.0
"Gonzales County, Texas",15627.0,48,177,2018,6132.0,412.0,9083.0,9495.0,9495.0
"Lynn County, Texas",4431.0,48,305,2018,1872.0,215.0,2342.0,2557.0,2559.0
"Young County, Texas",14211.0,48,503,2018,5896.0,255.0,8045.0,8300.0,8315.0
"Zapata County, Texas",10012.0,48,505,2018,4355.0,621.0,5036.0,5657.0,5657.0
"Hood County, Texas",46172.0,48,221,2018,21471.0,718.0,23937.0,24655.0,24701.0
"Hopkins County, Texas",28157.0,48,223,2018,11456.0,765.0,15927.0,16692.0,16701.0
"Ochiltree County, Texas",7490.0,48,357,2018,2595.0,268.0,4627.0,4895.0,4895.0
"King County, Texas",171.0,48,269,2018,39.0,10.0,122.0,132.0,132.0
"Knox County, Texas",2838.0,48,275,2018,1300.0,84.0,1454.0,1538.0,1538.0
"McLennan County, Texas",193661.0,48,309,2018,74902.0,5282.0,113281.0,118563.0,118759.0
"Cherokee County, Texas",40159.0,48,73,2018,18629.0,1166.0,20364.0,21530.0,21530.0
"Concho County, Texas",3755.0,48,95,2018,2495.0,15.0,1245.0,1260.0,1260.0
"Delta County, Texas",4156.0,48,119,2018,1980.0,116.0,2060.0,2176.0,2176.0
"Edwards County, Texas",1740.0,48,137,2018,799.0,39.0,902.0,941.0,941.0
"Eastland County, Texas",14920.0,48,133,2018,8028.0,359.0,6531.0,6890.0,6892.0
"Jones County, Texas",16832.0,48,253,2018,11738.0,199.0,4877.0,5076.0,5094.0
"Reeves County, Texas",12108.0,48,389,2018,5983.0,444.0,5681.0,6125.0,6125.0
"Sabine County, Texas",8805.0,48,403,2018,5426.0,244.0,3135.0,3379.0,3379.0
"Sherman County, Texas",2442.0,48,421,2018,799.0,14.0,1629.0,1643.0,1643.0
"Swisher County, Texas",5854.0,48,437,2018,3011.0,186.0,2657.0,2843.0,2843.0
"Hunt County, Texas",72429.0,48,231,2018,30019.0,2334.0,40070.0,42404.0,42410.0
"Camp County, Texas",9802.0,48,63,2018,4216.0,347.0,5239.0,5586.0,5586.0
"Hansford County, Texas",4125.0,48,195,2018,1721.0,110.0,2286.0,2396.0,2404.0
"Guadalupe County, Texas",119740.0,48,187,2018,43411.0,2943.0,72170.0,75113.0,76329.0
"Clay County, Texas",8487.0,48,77,2018,3809.0,323.0,4355.0,4678.0,4678.0
"Hill County, Texas",28090.0,48,217,2018,11966.0,1225.0,14899.0,16124.0,16124.0
"Nacogdoches County, Texas",51646.0,48,347,2018,21111.0,2587.0,27948.0,30535.0,30535.0
"Parmer County, Texas",7306.0,48,369,2018,2765.0,61.0,4476.0,4537.0,4541.0
"Presidio County, Texas",5396.0,48,377,2018,2582.0,282.0,2532.0,2814.0,2814.0
"Val Verde County, Texas",36510.0,48,465,2018,14929.0,1142.0,18916.0,20058.0,21581.0
"Ector County, Texas",115517.0,48,135,2018,36586.0,5259.0,73658.0,78917.0,78931.0
"Glasscock County, Texas",1130.0,48,173,2018,436.0,0.0,694.0,694.0,694.0
"Grimes County, Texas",22062.0,48,185,2018,10955.0,524.0,10583.0,11107.0,11107.0
"Collin County, Texas",722702.0,48,85,2018,210081.0,19998.0,492047.0,512045.0,512621.0
"Angelina County, Texas",67561.0,48,5,2018,28648.0,3085.0,35779.0,38864.0,38913.0
"Cottle County, Texas",1144.0,48,101,2018,428.0,61.0,655.0,716.0,716.0
"Hays County, Texas",161718.0,48,209,2018,51863.0,5813.0,103747.0,109560.0,109855.0
"Rockwall County, Texas",70900.0,48,397,2018,22569.0,2074.0,46149.0,48223.0,48331.0
"Lipscomb County, Texas",2654.0,48,295,2018,918.0,106.0,1630.0,1736.0,1736.0
"Matagorda County, Texas",28441.0,48,321,2018,11527.0,1181.0,15709.0,16890.0,16914.0
"Pecos County, Texas",12308.0,48,371,2018,5973.0,222.0,6096.0,6318.0,6335.0
"Rusk County, Texas",42619.0,48,401,2018,20377.0,1385.0,20822.0,22207.0,22242.0
"Throckmorton County, Texas",1312.0,48,447,2018,569.0,40.0,703.0,743.0,743.0
"Walker County, Texas",61825.0,48,471,2018,35989.0,886.0,24925.0,25811.0,25836.0
"Wood County, Texas",36277.0,48,499,2018,19348.0,1051.0,15878.0,16929.0,16929.0
"Aransas County, Texas",20752.0,48,7,2018,9833.0,724.0,10195.0,10919.0,10919.0
"Childress County, Texas",6035.0,48,75,2018,2888.0,346.0,2801.0,3147.0,3147.0
"Coke County, Texas",2700.0,48,81,2018,1243.0,46.0,1411.0,1457.0,1457.0
"Coryell County, Texas",59308.0,48,99,2018,25628.0,2354.0,23340.0,25694.0,33680.0
"Hemphill County, Texas",2926.0,48,211,2018,902.0,102.0,1917.0,2019.0,2024.0
"Moore County, Texas",15656.0,48,341,2018,5022.0,522.0,10090.0,10612.0,10634.0
"Navarro County, Texas",37381.0,48,349,2018,14628.0,1812.0,20941.0,22753.0,22753.0
"San Augustine County, Texas",6865.0,48,405,2018,4004.0,270.0,2591.0,2861.0,2861.0
"Shackelford County, Texas",2617.0,48,417,2018,972.0,133.0,1512.0,1645.0,1645.0
"Starr County, Texas",45201.0,48,427,2018,19707.0,3652.0,21842.0,25494.0,25494.0
"Upton County, Texas",2679.0,48,461,2018,1215.0,27.0,1437.0,1464.0,1464.0
"Bastrop County, Texas",63738.0,48,21,2018,26182.0,2498.0,35049.0,37547.0,37556.0
"Hall County, Texas",2447.0,48,191,2018,1064.0,147.0,1236.0,1383.0,1383.0
"Franklin County, Texas",8455.0,48,159,2018,3426.0,375.0,4654.0,5029.0,5029.0
"Frio County, Texas",15437.0,48,163,2018,8209.0,471.0,6757.0,7228.0,7228.0
"Lampasas County, Texas",16560.0,48,281,2018,6911.0,679.0,8776.0,9455.0,9649.0
"Mason County, Texas",3507.0,48,319,2018,1265.0,127.0,2115.0,2242.0,2242.0
"Dickens County, Texas",1810.0,48,125,2018,931.0,136.0,743.0,879.0,879.0
"Tarrant County, Texas",1541466.0,48,439,2018,489453.0,52546.0,997459.0,1050005.0,1052013.0
"Anderson County, Texas",47868.0,48,1,2018,27991.0,659.0,19206.0,19865.0,19877.0
"Jackson County, Texas",11401.0,48,239,2018,4541.0,280.0,6580.0,6860.0,6860.0
"Milam County, Texas",19273.0,48,331,2018,8906.0,432.0,9931.0,10363.0,10367.0
"Comanche County, Texas",10783.0,48,93,2018,4971.0,174.0,5638.0,5812.0,5812.0
"Brooks County, Texas",5538.0,48,47,2018,2695.0,415.0,2428.0,2843.0,2843.0
"Cass County, Iowa",10670.0,19,29,2018,4056.0,159.0,6455.0,6614.0,6614.0
"Cherokee County, Iowa",9298.0,19,35,2018,3225.0,141.0,5930.0,6071.0,6073.0
"Crawford County, Iowa",13354.0,19,47,2018,4755.0,599.0,7993.0,8592.0,8599.0
"Des Moines County, Iowa",31589.0,19,57,2018,11424.0,1060.0,19087.0,20147.0,20165.0
"Fayette County, Iowa",16235.0,19,65,2018,5945.0,353.0,9937.0,10290.0,10290.0
"Harrison County, Iowa",11315.0,19,85,2018,3846.0,114.0,7347.0,7461.0,7469.0
"Kossuth County, Iowa",12140.0,19,109,2018,4406.0,238.0,7496.0,7734.0,7734.0
"Mills County, Iowa",11826.0,19,129,2018,4036.0,292.0,7475.0,7767.0,7790.0
"Monona County, Iowa",7188.0,19,133,2018,2781.0,135.0,4269.0,4404.0,4407.0
"Muscatine County, Iowa",33407.0,19,139,2018,11351.0,533.0,21523.0,22056.0,22056.0
"Osceola County, Iowa",4815.0,19,143,2018,1572.0,81.0,3162.0,3243.0,3243.0
"Polk County, Iowa",367768.0,19,153,2018,101965.0,11357.0,253971.0,265328.0,265803.0
"Webster County, Iowa",29910.0,19,187,2018,12074.0,796.0,17033.0,17829.0,17836.0
"Story County, Iowa",82546.0,19,169,2018,28275.0,2330.0,51875.0,54205.0,54271.0
"Woodbury County, Iowa",78528.0,19,193,2018,24317.0,2556.0,51572.0,54128.0,54211.0
"Black Hawk County, Iowa",107262.0,19,13,2018,34324.0,3262.0,69573.0,72835.0,72938.0
"Grundy County, Iowa",9809.0,19,75,2018,3429.0,136.0,6244.0,6380.0,6380.0
"Jackson County, Iowa",15697.0,19,97,2018,5733.0,433.0,9531.0,9964.0,9964.0
"Jones County, Iowa",16646.0,19,105,2018,6428.0,393.0,9825.0,10218.0,10218.0
"Lee County, Iowa",27909.0,19,111,2018,10722.0,1230.0,15928.0,17158.0,17187.0
"Mitchell County, Iowa",8431.0,19,131,2018,3039.0,167.0,5225.0,5392.0,5392.0
"Warren County, Iowa",38453.0,19,181,2018,11507.0,887.0,25999.0,26886.0,26946.0
"Sac County, Iowa",7908.0,19,161,2018,2726.0,155.0,5027.0,5182.0,5182.0
"Plymouth County, Iowa",19540.0,19,149,2018,5911.0,307.0,13314.0,13621.0,13629.0
"Clay County, Iowa",13003.0,19,41,2018,4434.0,307.0,8262.0,8569.0,8569.0
"Clinton County, Iowa",37636.0,19,45,2018,13921.0,1052.0,22653.0,23705.0,23715.0
"Smith County, Kansas",3030.0,20,183,2018,1285.0,48.0,1697.0,1745.0,1745.0
"Grant County, Kansas",5456.0,20,67,2018,1608.0,203.0,3611.0,3814.0,3848.0
"Kingman County, Kansas",6009.0,20,95,2018,2231.0,199.0,3579.0,3778.0,3778.0
"Butler County, Kansas",51404.0,20,15,2018,18772.0,1378.0,31098.0,32476.0,32632.0
"Nemaha County, Kansas",7766.0,20,131,2018,2533.0,101.0,5132.0,5233.0,5233.0
"Pottawatomie County, Kansas",17510.0,20,149,2018,5844.0,455.0,10868.0,11323.0,11666.0
"Cherokee County, Kansas",16135.0,20,21,2018,6993.0,427.0,8699.0,9126.0,9142.0
"Lincoln County, Kansas",2474.0,20,105,2018,936.0,74.0,1464.0,1538.0,1538.0
"Sumner County, Kansas",18163.0,20,191,2018,7019.0,417.0,10727.0,11144.0,11144.0
"Trego County, Kansas",2379.0,20,195,2018,713.0,27.0,1634.0,1661.0,1666.0
"Wilson County, Kansas",6955.0,20,205,2018,2692.0,218.0,4045.0,4263.0,4263.0
"Woodson County, Kansas",2557.0,20,207,2018,1026.0,131.0,1400.0,1531.0,1531.0
"Ness County, Kansas",2371.0,20,135,2018,945.0,39.0,1387.0,1426.0,1426.0
"Osborne County, Kansas",2916.0,20,141,2018,1099.0,46.0,1771.0,1817.0,1817.0
"Bourbon County, Kansas",11287.0,20,11,2018,4753.0,161.0,6334.0,6495.0,6534.0
"Hamilton County, Kansas",1896.0,20,75,2018,678.0,26.0,1192.0,1218.0,1218.0
"Kiowa County, Kansas",2023.0,20,97,2018,741.0,33.0,1249.0,1282.0,1282.0
"Shawnee County, Kansas",140395.0,20,177,2018,51707.0,3992.0,84391.0,88383.0,88688.0
"Sherman County, Kansas",4690.0,20,181,2018,1646.0,128.0,2905.0,3033.0,3044.0
"Thomas County, Kansas",6206.0,20,193,2018,1797.0,82.0,4327.0,4409.0,4409.0
"Montgomery County, Kansas",25940.0,20,125,2018,10569.0,844.0,14519.0,15363.0,15371.0
"Morris County, Kansas",4480.0,20,127,2018,1787.0,85.0,2602.0,2687.0,2693.0
"Rawlins County, Kansas",2052.0,20,153,2018,807.0,19.0,1226.0,1245.0,1245.0
"Rooks County, Kansas",4091.0,20,163,2018,1573.0,100.0,2414.0,2514.0,2518.0
"Clark County, Kansas",1593.0,20,25,2018,561.0,12.0,1020.0,1032.0,1032.0
"Ellsworth County, Kansas",5269.0,20,53,2018,2480.0,100.0,2678.0,2778.0,2789.0
"Harper County, Kansas",4444.0,20,77,2018,1828.0,80.0,2536.0,2616.0,2616.0
"Russell County, Kansas",5706.0,20,167,2018,2268.0,215.0,3221.0,3436.0,3438.0
"Lyon County, Kansas",26649.0,20,111,2018,8196.0,1045.0,17377.0,18422.0,18453.0
"Pawnee County, Kansas",5728.0,20,145,2018,3075.0,58.0,2595.0,2653.0,2653.0
"Allen County, Kansas",10111.0,20,1,2018,3941.0,281.0,5887.0,6168.0,6170.0
"Comanche County, Kansas",1442.0,20,33,2018,461.0,23.0,958.0,981.0,981.0
"Elk County, Kansas",2089.0,20,49,2018,1029.0,67.0,993.0,1060.0,1060.0
"Gove County, Kansas",2113.0,20,63,2018,799.0,24.0,1290.0,1314.0,1314.0
"Harvey County, Kansas",27030.0,20,79,2018,9582.0,522.0,16922.0,17444.0,17448.0
"Hodgeman County, Kansas",1502.0,20,83,2018,526.0,30.0,946.0,976.0,976.0
"Kearny County, Kansas",2879.0,20,93,2018,1124.0,62.0,1693.0,1755.0,1755.0
"Stafford County, Kansas",3329.0,20,185,2018,1198.0,91.0,2040.0,2131.0,2131.0
"McPherson County, Kansas",22916.0,20,113,2018,7596.0,358.0,14932.0,15290.0,15320.0
"Osage County, Kansas",12605.0,20,139,2018,4745.0,416.0,7419.0,7835.0,7860.0
"Greeley County, Kansas",921.0,20,71,2018,351.0,5.0,565.0,570.0,570.0
"Coffey County, Kansas",6720.0,20,31,2018,2405.0,188.0,4126.0,4314.0,4315.0
"Crawford County, Kansas",31526.0,20,37,2018,11778.0,892.0,18831.0,19723.0,19748.0
"Ellis County, Kansas",23250.0,20,51,2018,6604.0,403.0,16239.0,16642.0,16646.0
"Greenwood County, Kansas",5025.0,20,73,2018,2043.0,93.0,2866.0,2959.0,2982.0
"Labette County, Kansas",15989.0,20,99,2018,6049.0,395.0,9545.0,9940.0,9940.0
"Linn County, Kansas",7731.0,20,107,2018,3326.0,260.0,4145.0,4405.0,4405.0
"Sedgwick County, Kansas",392826.0,20,173,2018,130437.0,13610.0,246997.0,260607.0,262389.0
"Seward County, Kansas",16088.0,20,175,2018,4760.0,595.0,10733.0,11328.0,11328.0
"Republic County, Kansas",3902.0,20,157,2018,1510.0,59.0,2332.0,2391.0,2392.0
"Graham County, Kansas",2082.0,20,65,2018,891.0,42.0,1149.0,1191.0,1191.0
"Johnson County, Kansas",456249.0,20,91,2018,128465.0,10199.0,317390.0,327589.0,327784.0
"Douglas County, Kansas",99472.0,20,45,2018,29967.0,3085.0,66273.0,69358.0,69505.0
"Sheridan County, Kansas",1941.0,20,179,2018,651.0,29.0,1261.0,1290.0,1290.0
"Miami County, Kansas",25863.0,20,121,2018,8860.0,537.0,16404.0,16941.0,17003.0
"Gray County, Kansas",4485.0,20,69,2018,1225.0,94.0,3166.0,3260.0,3260.0
"Wallace County, Kansas",1223.0,20,199,2018,422.0,20.0,781.0,801.0,801.0
"Stevens County, Kansas",4160.0,20,189,2018,1476.0,120.0,2549.0,2669.0,2684.0
"Washington County, Kansas",4429.0,20,201,2018,1657.0,80.0,2692.0,2772.0,2772.0
"Chautauqua County, Kansas",2744.0,20,19,2018,1229.0,112.0,1403.0,1515.0,1515.0
"Morton County, Kansas",2216.0,20,129,2018,893.0,47.0,1276.0,1323.0,1323.0
"Reno County, Kansas",50388.0,20,155,2018,19084.0,1408.0,29866.0,31274.0,31304.0
"Cloud County, Kansas",7235.0,20,29,2018,2519.0,220.0,4496.0,4716.0,4716.0
"Scott County, Kansas",3789.0,20,171,2018,1083.0,103.0,2589.0,2692.0,2706.0
"Doniphan County, Kansas",6437.0,20,43,2018,2559.0,146.0,3712.0,3858.0,3878.0
"Haskell County, Kansas",3001.0,20,81,2018,996.0,51.0,1938.0,1989.0,2005.0
"Lane County, Kansas",1311.0,20,101,2018,405.0,21.0,885.0,906.0,906.0
"Neosho County, Kansas",12534.0,20,133,2018,4888.0,287.0,7359.0,7646.0,7646.0
"Brown County, Kansas",7424.0,20,13,2018,2752.0,168.0,4500.0,4668.0,4672.0
"Phillips County, Kansas",4320.0,20,147,2018,1562.0,68.0,2690.0,2758.0,2758.0
"Riley County, Kansas",63798.0,20,161,2018,18636.0,2138.0,36646.0,38784.0,45162.0
"Decatur County, Kansas",2386.0,20,39,2018,968.0,32.0,1386.0,1418.0,1418.0
"Jefferson County, Kansas",15112.0,20,87,2018,5273.0,540.0,9287.0,9827.0,9839.0
"Butler County, Kentucky",10212.0,21,31,2018,4808.0,326.0,5078.0,5404.0,5404.0
"Edmonson County, Kentucky",10132.0,21,61,2018,5049.0,441.0,4642.0,5083.0,5083.0
"Harrison County, Kentucky",14893.0,21,97,2018,6455.0,430.0,8008.0,8438.0,8438.0
"Bracken County, Kentucky",6457.0,21,23,2018,2624.0,211.0,3622.0,3833.0,3833.0
"Lyon County, Kentucky",7101.0,21,143,2018,4165.0,79.0,2857.0,2936.0,2936.0
"Elliott County, Kentucky",6323.0,21,63,2018,4443.0,88.0,1792.0,1880.0,1880.0
"Jefferson County, Kentucky",613949.0,21,111,2018,209169.0,23660.0,380718.0,404378.0,404780.0
"Larue County, Kentucky",11398.0,21,123,2018,4711.0,387.0,6287.0,6674.0,6687.0
"Mason County, Kentucky",13636.0,21,161,2018,6148.0,405.0,7067.0,7472.0,7488.0
"Mercer County, Kentucky",17277.0,21,167,2018,6820.0,956.0,9480.0,10436.0,10457.0
"Robertson County, Kentucky",1807.0,21,201,2018,848.0,43.0,916.0,959.0,959.0
"Russell County, Kentucky",14198.0,21,207,2018,7326.0,574.0,6298.0,6872.0,6872.0
"Washington County, Kentucky",9468.0,21,229,2018,3421.0,296.0,5751.0,6047.0,6047.0
"Ballard County, Kentucky",6487.0,21,7,2018,2950.0,196.0,3341.0,3537.0,3537.0
"Barren County, Kentucky",34610.0,21,9,2018,14536.0,1441.0,18622.0,20063.0,20074.0
"Green County, Kentucky",8967.0,21,87,2018,4200.0,205.0,4562.0,4767.0,4767.0
"Hancock County, Kentucky",6721.0,21,91,2018,2869.0,224.0,3628.0,3852.0,3852.0
"Martin County, Kentucky",9758.0,21,159,2018,6167.0,492.0,3099.0,3591.0,3591.0
"Hardin County, Kentucky",84498.0,21,93,2018,30260.0,2987.0,47969.0,50956.0,54238.0
"McLean County, Kentucky",7269.0,21,149,2018,3204.0,284.0,3771.0,4055.0,4065.0
"Ohio County, Kentucky",18794.0,21,183,2018,8157.0,966.0,9628.0,10594.0,10637.0
"Powell County, Kentucky",9677.0,21,197,2018,4682.0,351.0,4644.0,4995.0,4995.0
"Webster County, Kentucky",10469.0,21,233,2018,5061.0,265.0,5143.0,5408.0,5408.0
"Caldwell County, Kentucky",10217.0,21,33,2018,4571.0,281.0,5365.0,5646.0,5646.0
"Casey County, Kentucky",12620.0,21,45,2018,6551.0,506.0,5563.0,6069.0,6069.0
"Christian County, Kentucky",54190.0,21,47,2018,20612.0,2140.0,23711.0,25851.0,33578.0
"Grayson County, Kentucky",20682.0,21,85,2018,9635.0,484.0,10556.0,11040.0,11047.0
"Henry County, Kentucky",12560.0,21,103,2018,5109.0,393.0,7058.0,7451.0,7451.0
"Hopkins County, Kentucky",36390.0,21,107,2018,16526.0,1122.0,18721.0,19843.0,19864.0
"Jackson County, Kentucky",10734.0,21,109,2018,5965.0,479.0,4290.0,4769.0,4769.0
"Laurel County, Kentucky",47877.0,21,125,2018,22532.0,2042.0,23236.0,25278.0,25345.0
"Marshall County, Kentucky",25633.0,21,157,2018,11928.0,754.0,12950.0,13704.0,13705.0
"Meade County, Kentucky",22496.0,21,163,2018,8705.0,932.0,12105.0,13037.0,13791.0
"Montgomery County, Kentucky",21861.0,21,173,2018,9718.0,790.0,11353.0,12143.0,12143.0
"Nicholas County, Kentucky",5613.0,21,181,2018,2593.0,215.0,2805.0,3020.0,3020.0
"Oldham County, Kentucky",50706.0,21,185,2018,18015.0,995.0,31579.0,32574.0,32691.0
"Owen County, Kentucky",8494.0,21,187,2018,4174.0,222.0,4098.0,4320.0,4320.0
"Rockcastle County, Kentucky",13618.0,21,203,2018,6556.0,585.0,6477.0,7062.0,7062.0
"Scott County, Kentucky",41378.0,21,209,2018,12636.0,1160.0,27517.0,28677.0,28742.0
"Warren County, Kentucky",100801.0,21,227,2018,35230.0,3328.0,62113.0,65441.0,65571.0
"Allen County, Kentucky",16327.0,21,3,2018,7201.0,504.0,8616.0,9120.0,9126.0
"Bourbon County, Kentucky",16059.0,21,17,2018,6015.0,642.0,9402.0,10044.0,10044.0
"Boyd County, Kentucky",38929.0,21,19,2018,18734.0,1820.0,18353.0,20173.0,20195.0
"Bullitt County, Kentucky",63802.0,21,29,2018,22472.0,1993.0,39278.0,41271.0,41330.0
"Crittenden County, Kentucky",7334.0,21,55,2018,3539.0,152.0,3643.0,3795.0,3795.0
"Fayette County, Kentucky",258326.0,21,67,2018,82265.0,9565.0,166264.0,175829.0,176061.0
"Fulton County, Kentucky",5015.0,21,75,2018,2615.0,158.0,2223.0,2381.0,2400.0
"Johnson County, Kentucky",18369.0,21,115,2018,10788.0,727.0,6854.0,7581.0,7581.0
"Menifee County, Kentucky",5214.0,21,165,2018,2768.0,153.0,2293.0,2446.0,2446.0
"Clay County, Kentucky",16644.0,21,51,2018,10510.0,642.0,5492.0,6134.0,6134.0
"Morgan County, Kentucky",11147.0,21,175,2018,7245.0,231.0,3671.0,3902.0,3902.0
"Perry County, Kentucky",21621.0,21,193,2018,11317.0,1434.0,8870.0,10304.0,10304.0
"Wolfe County, Kentucky",5719.0,21,237,2018,3537.0,382.0,1788.0,2170.0,2182.0
"Bell County, Kentucky",22027.0,21,13,2018,13727.0,743.0,7543.0,8286.0,8300.0
"Breathitt County, Kentucky",10771.0,21,25,2018,6301.0,520.0,3950.0,4470.0,4470.0
"Graves County, Kentucky",29278.0,21,83,2018,12326.0,1313.0,15639.0,16952.0,16952.0
"Hart County, Kentucky",14482.0,21,99,2018,6860.0,526.0,7096.0,7622.0,7622.0
"Wayne County, Kentucky",16790.0,21,231,2018,9087.0,479.0,7224.0,7703.0,7703.0
"Marion County, Kentucky",15069.0,21,155,2018,6543.0,775.0,7751.0,8526.0,8526.0
"Trigg County, Kentucky",11622.0,21,221,2018,5185.0,623.0,5750.0,6373.0,6437.0
"Boone County, Kentucky",98981.0,21,15,2018,29684.0,3009.0,66174.0,69183.0,69297.0
"Leslie County, Kentucky",8405.0,21,131,2018,5195.0,330.0,2880.0,3210.0,3210.0
"Knox County, Kentucky",24906.0,21,121,2018,13922.0,793.0,10191.0,10984.0,10984.0
"Lawrence County, Kentucky",12449.0,21,127,2018,7304.0,466.0,4679.0,5145.0,5145.0
"Livingston County, Kentucky",7546.0,21,139,2018,3368.0,223.0,3955.0,4178.0,4178.0
"Pike County, Kentucky",49356.0,21,195,2018,26852.0,2003.0,20501.0,22504.0,22504.0
"Shelby County, Kentucky",36884.0,21,211,2018,12941.0,1132.0,22729.0,23861.0,23943.0
"Anderson County, Kentucky",17474.0,21,5,2018,6232.0,861.0,10381.0,11242.0,11242.0
"Breckinridge County, Kentucky",15994.0,21,27,2018,7499.0,707.0,7785.0,8492.0,8495.0
"Franklin County, Kentucky",41074.0,21,73,2018,15230.0,1475.0,24329.0,25804.0,25844.0
"Kenton County, Kentucky",129244.0,21,117,2018,41352.0,4246.0,83543.0,87789.0,87892.0
"Madison County, Kentucky",72741.0,21,151,2018,27655.0,2957.0,42056.0,45013.0,45086.0
"Magoffin County, Kentucky",10133.0,21,153,2018,5989.0,490.0,3654.0,4144.0,4144.0
"Owsley County, Kentucky",3726.0,21,189,2018,2331.0,150.0,1245.0,1395.0,1395.0
"Simpson County, Kentucky",14112.0,21,213,2018,5597.0,273.0,8242.0,8515.0,8515.0
"Taylor County, Kentucky",20297.0,21,217,2018,9425.0,623.0,10231.0,10854.0,10872.0
"Todd County, Kentucky",9396.0,21,219,2018,4282.0,358.0,4716.0,5074.0,5114.0
"Carlisle County, Kentucky",3897.0,21,39,2018,1918.0,117.0,1862.0,1979.0,1979.0
"Clinton County, Kentucky",8191.0,21,53,2018,4342.0,276.0,3573.0,3849.0,3849.0
"Gallatin County, Kentucky",6840.0,21,77,2018,2786.0,238.0,3808.0,4046.0,4054.0
"Garrard County, Kentucky",13826.0,21,79,2018,5879.0,476.0,7471.0,7947.0,7947.0
"Fleming County, Kentucky",11255.0,21,69,2018,4654.0,456.0,6145.0,6601.0,6601.0
"Campbell County, Kentucky",75215.0,21,37,2018,26304.0,2222.0,46679.0,48901.0,48911.0
"Vermilion Parish, Louisiana",46196.0,22,113,2018,19571.0,2128.0,24497.0,26625.0,26625.0
"St. Charles Parish, Louisiana",41201.0,22,89,2018,15183.0,1475.0,24444.0,25919.0,26018.0
"Concordia Parish, Louisiana",15758.0,22,29,2018,8349.0,470.0,6939.0,7409.0,7409.0
"Tensas Parish, Louisiana",3679.0,22,107,2018,2086.0,266.0,1327.0,1593.0,1593.0
"St. James Parish, Louisiana",17030.0,22,93,2018,7396.0,622.0,9012.0,9634.0,9634.0
"Grant Parish, Louisiana",18206.0,22,43,2018,10448.0,436.0,7320.0,7756.0,7758.0
"Jefferson Parish, Louisiana",349859.0,22,51,2018,126556.0,12731.0,209898.0,222629.0,223303.0
"Bienville Parish, Louisiana",10860.0,22,13,2018,5873.0,269.0,4710.0,4979.0,4987.0
"Bossier Parish, Louisiana",98052.0,22,15,2018,35560.0,3329.0,54532.0,57861.0,62492.0
