NAME,B17015_038E,state,county,year
"Cumberland County, North Carolina",3003.0,37,51,2018
"Gaston County, North Carolina",2235.0,37,71,2018
"Guilford County, North Carolina",5672.0,37,81,2018
"Jackson County, North Carolina",419.0,37,99,2018
"Moore County, North Carolina",733.0,37,125,2018
"Robeson County, North Carolina",1418.0,37,155,2018
"Stanly County, North Carolina",693.0,37,167,2018
"Wake County, North Carolina",10966.0,37,183,2018
"Yancey County, North Carolina",176.0,37,199,2018
"Chatham County, North Carolina",670.0,37,37,2018
"McDowell County, North Carolina",627.0,37,111,2018
"Johnston County, North Carolina",1924.0,37,101,2018
"Jones County, North Carolina",78.0,37,103,2018
"Person County, North Carolina",444.0,37,145,2018
"Brunswick County, North Carolina",780.0,37,19,2018
"Ashe County, North Carolina",260.0,37,9,2018
"Beaufort County, North Carolina",451.0,37,13,2018
"Lenoir County, North Carolina",603.0,37,107,2018
"Rutherford County, North Carolina",761.0,37,161,2018
"Lincoln County, North Carolina",861.0,37,109,2018
"Onslow County, North Carolina",1673.0,37,133,2018
"Orange County, North Carolina",1495.0,37,135,2018
"Sampson County, North Carolina",642.0,37,163,2018
"Yadkin County, North Carolina",348.0,37,197,2018
"Avery County, North Carolina",240.0,37,11,2018
"Burke County, North Carolina",1131.0,37,23,2018
"Caswell County, North Carolina",177.0,37,33,2018
"Davie County, North Carolina",466.0,37,59,2018
"Duplin County, North Carolina",726.0,37,61,2018
"Durham County, North Carolina",3355.0,37,63,2018
"Lee County, North Carolina",884.0,37,105,2018
"New Hanover County, North Carolina",2225.0,37,129,2018
"Wayne County, North Carolina",1286.0,37,191,2018
"Scotland County, North Carolina",203.0,37,165,2018
"Halifax County, North Carolina",553.0,37,83,2018
"Alamance County, North Carolina",1878.0,37,1,2018
"Burke County, North Dakota",20.0,38,13,2018
"Mountrail County, North Dakota",157.0,38,61,2018
"Williams County, North Dakota",705.0,38,105,2018
"Billings County, North Dakota",0.0,38,7,2018
"Kidder County, North Dakota",25.0,38,43,2018
"Cavalier County, North Dakota",41.0,38,19,2018
"Grant County, North Dakota",10.0,38,37,2018
"Pembina County, North Dakota",75.0,38,67,2018
"Steele County, North Dakota",18.0,38,91,2018
"Hettinger County, North Dakota",38.0,38,41,2018
"LaMoure County, North Dakota",18.0,38,45,2018
"Morton County, North Dakota",285.0,38,59,2018
"Cass County, North Dakota",2239.0,38,17,2018
"Dunn County, North Dakota",62.0,38,25,2018
"Emmons County, North Dakota",29.0,38,29,2018
"McIntosh County, North Dakota",38.0,38,51,2018
"Nelson County, North Dakota",23.0,38,63,2018
"Richland County, North Dakota",202.0,38,77,2018
"Rolette County, North Dakota",263.0,38,79,2018
"Walsh County, North Dakota",258.0,38,99,2018
"Adams County, North Dakota",24.0,38,1,2018
"Bottineau County, North Dakota",67.0,38,9,2018
"Barnes County, North Dakota",95.0,38,3,2018
"Eddy County, North Dakota",19.0,38,27,2018
"Grand Forks County, North Dakota",960.0,38,35,2018
"McKenzie County, North Dakota",196.0,38,53,2018
"Mercer County, North Dakota",82.0,38,57,2018
"McLean County, North Dakota",141.0,38,55,2018
"Pierce County, North Dakota",15.0,38,69,2018
"Ransom County, North Dakota",77.0,38,73,2018
"Sioux County, North Dakota",56.0,38,85,2018
"Bowman County, North Dakota",13.0,38,11,2018
"Golden Valley County, North Dakota",20.0,38,33,2018
"Logan County, North Dakota",20.0,38,47,2018
"Towner County, North Dakota",20.0,38,95,2018
"Stutsman County, North Dakota",262.0,38,93,2018
"Divide County, North Dakota",0.0,38,23,2018
"Foster County, North Dakota",35.0,38,31,2018
"Sargent County, North Dakota",78.0,38,81,2018
"Slope County, North Dakota",9.0,38,87,2018
"Stark County, North Dakota",400.0,38,89,2018
"Gallia County, Ohio",144.0,39,53,2018
"Huron County, Ohio",679.0,39,77,2018
"Athens County, Ohio",498.0,39,9,2018
"Adams County, Ohio",450.0,39,1,2018
"Medina County, Ohio",2014.0,39,103,2018
"Union County, Ohio",975.0,39,159,2018
"Champaign County, Ohio",347.0,39,21,2018
"Paulding County, Ohio",287.0,39,125,2018
"Greene County, Ohio",1879.0,39,57,2018
"Franklin County, Ohio",17736.0,39,49,2018
"Marion County, Ohio",547.0,39,101,2018
"Morgan County, Ohio",236.0,39,115,2018
"Wayne County, Ohio",1175.0,39,169,2018
"Wyandot County, Ohio",394.0,39,175,2018
"Butler County, Ohio",4619.0,39,17,2018
"Harrison County, Ohio",204.0,39,67,2018
"Knox County, Ohio",636.0,39,83,2018
"Richland County, Ohio",1228.0,39,139,2018
"Vinton County, Ohio",229.0,39,163,2018
"Hancock County, Ohio",1128.0,39,63,2018
"Fairfield County, Ohio",1896.0,39,45,2018
"Defiance County, Ohio",630.0,39,39,2018
"Henry County, Ohio",371.0,39,69,2018
"Jefferson County, Ohio",874.0,39,81,2018
"Putnam County, Ohio",331.0,39,137,2018
"Clinton County, Ohio",609.0,39,27,2018
"Fayette County, Ohio",449.0,39,47,2018
