NAME,B19113A_001E,state,county,year,B19113B_001E,B19113C_001E,B19113D_001E,B19113E_001E,B19113F_001E,B19113G_001E,B19113H_001E
"West Carroll Parish, Louisiana",50417.0,22,123,2016,21227.0,,,,,40536.0,50569.0
"Livingston County, Missouri",58500.0,29,117,2016,,,,,,,58636.0
"McDonald County, Missouri",43718.0,29,119,2016,24583.0,30345.0,38958.0,24292.0,29063.0,36587.0,45601.0
"Macon County, Missouri",49929.0,29,121,2016,,,91750.0,,,,49929.0
"Madison County, Missouri",46230.0,29,123,2016,,,,,,,45948.0
"Maries County, Missouri",52680.0,29,125,2016,,75625.0,,,,,53041.0
"Marion County, Missouri",56669.0,29,127,2016,29428.0,,112083.0,,,24615.0,56463.0
"Mercer County, Missouri",52071.0,29,129,2016,,,,,,,52143.0
"Miller County, Missouri",48610.0,29,131,2016,,23750.0,,,,31250.0,48571.0
"Mississippi County, Missouri",43771.0,29,133,2016,12444.0,,,,,,43783.0
"Moniteau County, Missouri",61995.0,29,135,2016,,,,,,49702.0,62454.0
"Monroe County, Missouri",50436.0,29,137,2016,,,,,,,51004.0
"Montgomery County, Missouri",51826.0,29,139,2016,,,,,,,52185.0
"Morgan County, Missouri",43594.0,29,141,2016,,,,,,25750.0,43438.0
"New Madrid County, Missouri",43125.0,29,143,2016,21557.0,,,,,,42992.0
"Newton County, Missouri",53123.0,29,145,2016,36667.0,36818.0,47188.0,,,46029.0,54043.0
"Nodaway County, Missouri",56190.0,29,147,2016,,,,,,,56120.0
"Oregon County, Missouri",41446.0,29,149,2016,,,,,,,41446.0
"Osage County, Missouri",66520.0,29,151,2016,,,,,,,66435.0
"Ozark County, Missouri",37652.0,29,153,2016,,,,,,,38143.0
"Pemiscot County, Missouri",46829.0,29,155,2016,22353.0,,,,50987.0,39022.0,47006.0
"Perry County, Missouri",62948.0,29,157,2016,,,,,,,63796.0
"Pettis County, Missouri",50795.0,29,159,2016,39375.0,,,,28069.0,47237.0,51310.0
"Phelps County, Missouri",57102.0,29,161,2016,,59278.0,44199.0,,,,56799.0
"Pike County, Missouri",55833.0,29,163,2016,45833.0,,,,28426.0,29318.0,55869.0
"Platte County, Missouri",89870.0,29,165,2016,62336.0,88472.0,69732.0,,,84643.0,90138.0
"Polk County, Missouri",50669.0,29,167,2016,,,,,,21384.0,51043.0
"Pulaski County, Missouri",57085.0,29,169,2016,52697.0,,115377.0,,52594.0,78750.0,56333.0
"Putnam County, Missouri",45641.0,29,171,2016,,,,,,,45417.0
"Ralls County, Missouri",59235.0,29,173,2016,53750.0,,,,,,59235.0
"Randolph County, Missouri",54806.0,29,175,2016,,,,,,35938.0,55218.0
"Ray County, Missouri",64646.0,29,177,2016,,79375.0,250001.0,,,,64587.0
"Reynolds County, Missouri",47766.0,29,179,2016,,,,,,53250.0,47869.0
"Ripley County, Missouri",39324.0,29,181,2016,,,,,,,39351.0
"St. Charles County, Missouri",89269.0,29,183,2016,65469.0,60208.0,98365.0,88333.0,66458.0,91169.0,89888.0
"St. Clair County, Missouri",43442.0,29,185,2016,,,,,,,43253.0
"Ste. Genevieve County, Missouri",62131.0,29,186,2016,,,,,,,62178.0
"St. Francois County, Missouri",51298.0,29,187,2016,26667.0,,,,,45804.0,51260.0
"St. Louis County, Missouri",92925.0,29,189,2016,46280.0,65917.0,99592.0,154167.0,34444.0,55292.0,93327.0
"Saline County, Missouri",52053.0,29,195,2016,25139.0,,,,35380.0,38239.0,52377.0
"Schuyler County, Missouri",44323.0,29,197,2016,,,,,,,44323.0
"Scotland County, Missouri",55000.0,29,199,2016,,,,,,,53750.0
"Scott County, Missouri",52103.0,29,201,2016,31801.0,,,,,36389.0,52524.0
"Shannon County, Missouri",47714.0,29,203,2016,,,,,,23438.0,47661.0
"Shelby County, Missouri",54856.0,29,205,2016,,,,,,,55256.0
"Stoddard County, Missouri",49636.0,29,207,2016,,,,,,26786.0,49201.0
"Stone County, Missouri",51828.0,29,209,2016,,,,,43967.0,,51922.0
"Sullivan County, Missouri",50996.0,29,211,2016,34063.0,36250.0,75417.0,,,,50898.0
"Taney County, Missouri",47727.0,29,213,2016,51369.0,36316.0,,,36786.0,27461.0,48005.0
"Texas County, Missouri",46163.0,29,215,2016,,,,,,28750.0,45982.0
"Vernon County, Missouri",47388.0,29,217,2016,,,,,,51757.0,47906.0
"Warren County, Missouri",62282.0,29,219,2016,,74911.0,,,38693.0,,62384.0
"Washington County, Missouri",41657.0,29,221,2016,,,,,,93333.0,41614.0
"Wayne County, Missouri",39481.0,29,223,2016,,,,,,31538.0,39558.0
"Webster County, Missouri",52061.0,29,225,2016,63281.0,61136.0,108438.0,,45959.0,45735.0,52001.0
"Worth County, Missouri",52057.0,29,227,2016,,,,,,,52188.0
"Wright County, Missouri",38750.0,29,229,2016,,,,,,69219.0,39464.0
"St. Louis city, Missouri",73311.0,29,510,2016,30304.0,47917.0,46908.0,,40114.0,42955.0,75290.0
"Beaverhead County, Montana",61154.0,30,1,2016,,26087.0,,,,,62212.0
"Big Horn County, Montana",69426.0,30,3,2016,,35221.0,,,,40313.0,70909.0
"Blaine County, Montana",53542.0,30,5,2016,,35174.0,,,,33938.0,53792.0
"Broadwater County, Montana",59500.0,30,7,2016,,,,,,,60168.0
"Carbon County, Montana",67917.0,30,9,2016,,,,,,,69757.0
"West Feliciana Parish, Louisiana",94444.0,22,125,2016,34769.0,,,,,78472.0,94560.0
"Winn Parish, Louisiana",57648.0,22,127,2016,20186.0,,,,,,57648.0
"Androscoggin County, Maine",62923.0,23,1,2016,25952.0,,59000.0,,,38333.0,63063.0
"Aroostook County, Maine",51732.0,23,3,2016,99107.0,24188.0,89808.0,,,37250.0,51747.0
"Cumberland County, Maine",82534.0,23,5,2016,27557.0,,58993.0,,53462.0,41604.0,82727.0
"Franklin County, Maine",55851.0,23,7,2016,,,,,,47788.0,55756.0
"Hancock County, Maine",64379.0,23,9,2016,,,92344.0,,,51450.0,64642.0
"Kennebec County, Maine",62664.0,23,11,2016,,56420.0,45114.0,,,63692.0,62484.0
"Knox County, Maine",61579.0,23,13,2016,82115.0,113529.0,,,,42300.0,61820.0
"Lincoln County, Maine",64833.0,23,15,2016,,16563.0,68520.0,,,,64767.0
"Oxford County, Maine",53542.0,23,17,2016,,,,,,40909.0,53481.0
"Penobscot County, Maine",59028.0,23,19,2016,48214.0,41429.0,,,46458.0,48869.0,59143.0
"Piscataquis County, Maine",49042.0,23,21,2016,,,,,,,48984.0
"Sagadahoc County, Maine",70422.0,23,23,2016,,,,,,60142.0,70895.0
"Somerset County, Maine",53101.0,23,25,2016,,28167.0,,,,26750.0,53203.0
"Waldo County, Maine",56304.0,23,27,2016,,31406.0,,,,59375.0,56311.0
"Washington County, Maine",48930.0,23,29,2016,73917.0,30104.0,,,,39750.0,48819.0
"York County, Maine",72968.0,23,31,2016,70052.0,19896.0,61516.0,,81094.0,62857.0,73012.0
"Allegany County, Maryland",56708.0,24,1,2016,42292.0,,,,,36000.0,56965.0
"Anne Arundel County, Maryland",112824.0,24,3,2016,81286.0,80938.0,107321.0,,62450.0,86690.0,114354.0
"Baltimore County, Maryland",91882.0,24,5,2016,71735.0,66118.0,84793.0,85313.0,48831.0,73750.0,93000.0
"Calvert County, Maryland",114237.0,24,9,2016,71405.0,,107188.0,,,130417.0,114063.0
"Caroline County, Maryland",60756.0,24,11,2016,40405.0,,48750.0,,,30042.0,61434.0
"Carroll County, Maryland",103097.0,24,13,2016,106714.0,82708.0,114000.0,,120679.0,104150.0,103473.0
"Cecil County, Maryland",85262.0,24,15,2016,52390.0,,60078.0,,49250.0,50530.0,85217.0
"Charles County, Maryland",108160.0,24,17,2016,96450.0,82386.0,121723.0,76964.0,94917.0,98560.0,108698.0
"Dorchester County, Maryland",70918.0,24,19,2016,36726.0,,46731.0,,,40945.0,71563.0
"Frederick County, Maryland",104301.0,24,21,2016,74107.0,,92822.0,,56792.0,87727.0,105716.0
"Garrett County, Maryland",56898.0,24,23,2016,,2499.0,,,,,56705.0
"Harford County, Maryland",99565.0,24,25,2016,70836.0,,97500.0,,85227.0,67917.0,99611.0
"Howard County, Maryland",142747.0,24,27,2016,101100.0,76801.0,127132.0,,74708.0,116332.0,145551.0
"Kent County, Maryland",75194.0,24,29,2016,40978.0,,,,,135893.0,76356.0
"Montgomery County, Maryland",144187.0,24,31,2016,78368.0,74659.0,117086.0,,54133.0,100637.0,156139.0
"Prince George's County, Maryland",96065.0,24,33,2016,89626.0,65833.0,89931.0,,54639.0,95286.0,107983.0
"Queen Anne's County, Maryland",105503.0,24,35,2016,54265.0,140417.0,130673.0,,,,105810.0
"St. Mary's County, Maryland",104839.0,24,37,2016,56105.0,96750.0,115461.0,,85917.0,73523.0,106898.0
"Somerset County, Maryland",53614.0,24,39,2016,40380.0,,28750.0,,,,54568.0
"Talbot County, Maryland",81593.0,24,41,2016,41927.0,,,,112885.0,72660.0,84568.0
"Washington County, Maryland",70108.0,24,43,2016,42431.0,96667.0,80625.0,,46157.0,68750.0,70374.0
"Wicomico County, Maryland",72403.0,24,45,2016,48271.0,,74076.0,,38125.0,54886.0,72803.0
"Worcester County, Maryland",73820.0,24,47,2016,37014.0,110500.0,110100.0,,85179.0,65333.0,74278.0
"Baltimore city, Maryland",91443.0,24,510,2016,43473.0,,73264.0,93558.0,37169.0,47736.0,94039.0
"Barnstable County, Massachusetts",84709.0,25,1,2016,46587.0,145398.0,46799.0,,65174.0,61926.0,84886.0
"Berkshire County, Massachusetts",71380.0,25,3,2016,17902.0,,66768.0,,25179.0,55475.0,71639.0
"Bristol County, Massachusetts",80314.0,25,5,2016,46838.0,,91597.0,,31215.0,44688.0,81356.0
"Dukes County, Massachusetts",94588.0,25,7,2016,60000.0,,53750.0,,,111250.0,94276.0
"Essex County, Massachusetts",98204.0,25,9,2016,55601.0,49850.0,92751.0,,39277.0,58469.0,102685.0
"Franklin County, Massachusetts",75246.0,25,11,2016,,,63250.0,,31750.0,56250.0,75469.0
"Hampden County, Massachusetts",71155.0,25,13,2016,44102.0,21023.0,55164.0,54821.0,23230.0,38633.0,79551.0
"Hampshire County, Massachusetts",85861.0,25,15,2016,34821.0,,90391.0,,,91570.0,86971.0
"Middlesex County, Massachusetts",117714.0,25,17,2016,59718.0,71786.0,112551.0,56111.0,51402.0,64182.0,120247.0
"Nantucket County, Massachusetts",111071.0,25,19,2016,,,,,,,111964.0
"Norfolk County, Massachusetts",120387.0,25,21,2016,80929.0,68563.0,99449.0,,44293.0,103150.0,120879.0
"Plymouth County, Massachusetts",101237.0,25,23,2016,53854.0,72344.0,102404.0,,52193.0,58902.0,101683.0
"Suffolk County, Massachusetts",90362.0,25,25,2016,48646.0,39899.0,51817.0,,32484.0,48435.0,103419.0
"Worcester County, Massachusetts",89010.0,25,27,2016,50208.0,58304.0,104078.0,33523.0,36932.0,51882.0,91517.0
"Alcona County, Michigan",47883.0,26,1,2016,,,,,,27679.0,47850.0
"Alger County, Michigan",53041.0,26,3,2016,,50625.0,,,,76477.0,53063.0
"Allegan County, Michigan",65057.0,26,5,2016,41453.0,43750.0,60458.0,,51354.0,47214.0,65967.0
"Alpena County, Michigan",50815.0,26,7,2016,43906.0,,100568.0,,,,50798.0
"Antrim County, Michigan",57927.0,26,9,2016,,57500.0,,,40417.0,66875.0,57864.0
"Arenac County, Michigan",48435.0,26,11,2016,,,,,,62708.0,48336.0
"Baraga County, Michigan",53255.0,26,13,2016,,36250.0,53125.0,,,47500.0,53255.0
"Barry County, Michigan",67527.0,26,15,2016,,28438.0,,,45063.0,71250.0,67660.0
"Bay County, Michigan",58988.0,26,17,2016,28011.0,48750.0,102813.0,,,47793.0,59734.0
"Benzie County, Michigan",60230.0,26,19,2016,,42500.0,,,,59417.0,60095.0
"Berrien County, Michigan",64481.0,26,21,2016,28306.0,49550.0,95000.0,,26129.0,41016.0,65095.0
"Branch County, Michigan",56350.0,26,23,2016,50625.0,,39213.0,,62250.0,51852.0,56555.0
"Calhoun County, Michigan",58543.0,26,25,2016,31919.0,52585.0,45169.0,,41705.0,42660.0,59347.0
"Cass County, Michigan",60582.0,26,27,2016,41536.0,85046.0,83333.0,,30391.0,40417.0,60772.0
"Charlevoix County, Michigan",61953.0,26,29,2016,,45750.0,,,,44375.0,61989.0
"Cheboygan County, Michigan",48810.0,26,31,2016,70278.0,52857.0,,,,,48650.0
"Chippewa County, Michigan",55715.0,26,33,2016,28875.0,38566.0,72500.0,,,36302.0,55818.0
"Clare County, Michigan",43950.0,26,35,2016,,32115.0,,,63929.0,29821.0,44110.0
"Clinton County, Michigan",77283.0,26,37,2016,79671.0,,114046.0,,95938.0,55972.0,77477.0
"Crawford County, Michigan",51743.0,26,39,2016,,61250.0,10714.0,,,43750.0,51711.0
"Delta County, Michigan",55502.0,26,41,2016,,28750.0,,,,32000.0,55524.0
"Dickinson County, Michigan",55203.0,26,43,2016,,,,,,31875.0,55096.0
"Eaton County, Michigan",69697.0,26,45,2016,57708.0,75093.0,83828.0,,42539.0,52697.0,70069.0
"Emmet County, Michigan",65226.0,26,47,2016,107656.0,58750.0,78750.0,2499.0,,43375.0,65360.0
"Genesee County, Michigan",59631.0,26,49,2016,30601.0,64375.0,92069.0,,52273.0,38400.0,60028.0
"Gladwin County, Michigan",48870.0,26,51,2016,,31875.0,,,,65833.0,48961.0
"Gogebic County, Michigan",50824.0,26,53,2016,,40938.0,,,,43750.0,50862.0
"Grand Traverse County, Michigan",69537.0,26,55,2016,,50154.0,73839.0,,49500.0,,69955.0
"Gratiot County, Michigan",52280.0,26,57,2016,,,,,,25962.0,53120.0
"Hillsdale County, Michigan",53948.0,26,59,2016,,,,,,48036.0,54040.0
"Houghton County, Michigan",56676.0,26,61,2016,,,21429.0,,,27262.0,56485.0
"Huron County, Michigan",54163.0,26,63,2016,,,96111.0,,,40000.0,54548.0
"Ingham County, Michigan",68857.0,26,65,2016,37970.0,40819.0,64821.0,,31682.0,31250.0,69869.0
"Ionia County, Michigan",59159.0,26,67,2016,,67422.0,61071.0,,56397.0,30833.0,59620.0
"Iosco County, Michigan",47207.0,26,69,2016,,,,,,57344.0,47314.0
"Iron County, Michigan",47449.0,26,71,2016,,80759.0,,,,71250.0,47449.0
"Isabella County, Michigan",58601.0,26,73,2016,60809.0,59554.0,61875.0,,71250.0,34152.0,58527.0
"Jackson County, Michigan",61073.0,26,75,2016,23083.0,75089.0,88750.0,,45781.0,63836.0,61327.0
"Kalamazoo County, Michigan",71051.0,26,77,2016,31981.0,,85795.0,,46181.0,42857.0,71340.0
"Kalkaska County, Michigan",50884.0,26,79,2016,45000.0,85385.0,,,,56250.0,50654.0
"Kent County, Michigan",72023.0,26,81,2016,36467.0,33466.0,62338.0,,34485.0,36669.0,74249.0
"Keweenaw County, Michigan",48851.0,26,83,2016,,,,,,,48953.0
"Lake County, Michigan",41392.0,26,85,2016,23611.0,24219.0,,,,28409.0,41605.0
"Lapeer County, Michigan",63249.0,26,87,2016,,61579.0,,,70926.0,77232.0,64317.0
"Leelanau County, Michigan",71670.0,26,89,2016,,40000.0,73750.0,,75795.0,27321.0,71754.0
"Lenawee County, Michigan",61696.0,26,91,2016,,51833.0,,,45833.0,43333.0,62211.0
"Livingston County, Michigan",89521.0,26,93,2016,83125.0,80250.0,107328.0,53750.0,155547.0,92708.0,89519.0
"Luce County, Michigan",47277.0,26,95,2016,,41000.0,,,,62750.0,47232.0
"Mackinac County, Michigan",52128.0,26,97,2016,,39118.0,34875.0,,,34732.0,52154.0
"Macomb County, Michigan",73194.0,26,99,2016,41911.0,38152.0,69562.0,,36979.0,54965.0,73411.0
"Manistee County, Michigan",52953.0,26,101,2016,,39760.0,51250.0,,,88523.0,53016.0
"Marquette County, Michigan",62537.0,26,103,2016,51027.0,47750.0,83158.0,,32500.0,38269.0,62721.0
"Mason County, Michigan",52588.0,26,105,2016,59000.0,46964.0,36875.0,,,27500.0,52710.0
"Mecosta County, Michigan",54017.0,26,107,2016,,,80707.0,,,57500.0,54050.0
"Menominee County, Michigan",52313.0,26,109,2016,,35707.0,51875.0,,,37292.0,52369.0
"Midland County, Michigan",68654.0,26,111,2016,,41341.0,110795.0,,,54583.0,68710.0
"Missaukee County, Michigan",49384.0,26,113,2016,,38542.0,79615.0,,,50714.0,49412.0
"Monroe County, Michigan",70803.0,26,115,2016,41159.0,58125.0,83618.0,,30573.0,84605.0,71269.0
"Montcalm County, Michigan",50962.0,26,117,2016,,62500.0,76042.0,,25536.0,64740.0,51164.0
"Montmorency County, Michigan",42714.0,26,119,2016,,86875.0,,,,,42782.0
"Muskegon County, Michigan",57974.0,26,121,2016,26141.0,28958.0,41287.0,,40417.0,38395.0,58643.0
"Newaygo County, Michigan",53157.0,26,123,2016,35000.0,54191.0,33036.0,,36484.0,36250.0,53386.0
"Oakland County, Michigan",94766.0,26,125,2016,60147.0,68478.0,115138.0,,47615.0,61425.0,95661.0
"Oceana County, Michigan",48739.0,26,127,2016,,49375.0,,,36161.0,43250.0,50670.0
"Ogemaw County, Michigan",44822.0,26,129,2016,,,,,,68750.0,44979.0
"Ontonagon County, Michigan",46859.0,26,131,2016,,31458.0,,,,,46923.0
"Osceola County, Michigan",47136.0,26,133,2016,2499.0,34000.0,,,,36667.0,47297.0
"Oscoda County, Michigan",45799.0,26,135,2016,,,,,,30978.0,46059.0
"Otsego County, Michigan",58310.0,26,137,2016,,,,,,35577.0,58487.0
"Ottawa County, Michigan",74540.0,26,139,2016,44866.0,32136.0,63632.0,,48692.0,50167.0,75577.0
"Presque Isle County, Michigan",50856.0,26,141,2016,,65833.0,90417.0,,,,50910.0
"Roscommon County, Michigan",42995.0,26,143,2016,,,,,,65089.0,43127.0
"Saginaw County, Michigan",63434.0,26,145,2016,29188.0,51528.0,81711.0,,35647.0,24318.0,64201.0
"St. Clair County, Michigan",64885.0,26,147,2016,37222.0,,,,47340.0,34661.0,65039.0
"St. Joseph County, Michigan",55232.0,26,149,2016,38355.0,26750.0,125813.0,,34161.0,39375.0,55985.0
"Sanilac County, Michigan",52149.0,26,151,2016,79375.0,,,,46912.0,37500.0,52453.0
"Schoolcraft County, Michigan",49448.0,26,153,2016,,33750.0,29196.0,,,,49448.0
"Shiawassee County, Michigan",57747.0,26,155,2016,,52083.0,,,55625.0,37125.0,58020.0
"Tuscola County, Michigan",53701.0,26,157,2016,33750.0,41354.0,94063.0,,70288.0,41818.0,53835.0
"Van Buren County, Michigan",58332.0,26,159,2016,32500.0,20341.0,141786.0,,34133.0,38750.0,59584.0
"Washtenaw County, Michigan",97547.0,26,161,2016,46730.0,60551.0,98714.0,,31622.0,71708.0,98290.0
"Wayne County, Michigan",70341.0,26,163,2016,33850.0,49250.0,84750.0,,36033.0,43005.0,71844.0
"Wexford County, Michigan",47515.0,26,165,2016,,57500.0,102813.0,,31250.0,58657.0,47454.0
"Aitkin County, Minnesota",54900.0,27,1,2016,,36328.0,,,,,54683.0
"Anoka County, Minnesota",89582.0,27,3,2016,42025.0,67500.0,83095.0,52292.0,42940.0,70167.0,90285.0
"Becker County, Minnesota",68538.0,27,5,2016,,32206.0,50833.0,,51136.0,46250.0,68917.0
"Beltrami County, Minnesota",62577.0,27,7,2016,26583.0,31744.0,,,51250.0,45885.0,62703.0
"Benton County, Minnesota",65666.0,27,9,2016,32330.0,21736.0,,,,51875.0,66379.0
"Big Stone County, Minnesota",62961.0,27,11,2016,,,,,,,63355.0
"Blue Earth County, Minnesota",76223.0,27,13,2016,19969.0,54750.0,67125.0,,85987.0,27000.0,76117.0
"Brown County, Minnesota",71196.0,27,15,2016,,,71333.0,,,2499.0,71444.0
"Carlton County, Minnesota",70251.0,27,17,2016,,41179.0,21293.0,,,56250.0,70192.0
"Carver County, Minnesota",106392.0,27,19,2016,73750.0,58781.0,111576.0,,80809.0,135521.0,107317.0
"Cass County, Minnesota",59545.0,27,21,2016,48750.0,21848.0,41875.0,,,47500.0,59799.0
"Chippewa County, Minnesota",71489.0,27,23,2016,,,24323.0,31750.0,24345.0,,73636.0
"Chisago County, Minnesota",82517.0,27,25,2016,61176.0,70938.0,89135.0,,,103750.0,82692.0
"Clay County, Minnesota",77199.0,27,27,2016,69717.0,,,,56989.0,56071.0,78398.0
"Clearwater County, Minnesota",57250.0,27,29,2016,,31944.0,125625.0,,,32708.0,57136.0
"Cook County, Minnesota",64694.0,27,31,2016,,52321.0,,,,,64694.0
"Cottonwood County, Minnesota",61474.0,27,33,2016,,,35000.0,,24226.0,,62500.0
"Crow Wing County, Minnesota",63383.0,27,35,2016,,65192.0,,,,59398.0,63543.0
"Dakota County, Minnesota",98380.0,27,37,2016,47930.0,55313.0,86541.0,,39469.0,59159.0,99674.0
"Dodge County, Minnesota",79140.0,27,39,2016,,90592.0,,,32750.0,91667.0,80036.0
"Douglas County, Minnesota",71957.0,27,41,2016,,31667.0,,,,,72265.0
"Faribault County, Minnesota",60460.0,27,43,2016,,,,,,43958.0,62170.0
"Fillmore County, Minnesota",69384.0,27,45,2016,,,,,,,69565.0
"Freeborn County, Minnesota",60946.0,27,47,2016,,112625.0,63000.0,,41000.0,49091.0,63039.0
"Goodhue County, Minnesota",77449.0,27,49,2016,,102500.0,107500.0,,,87989.0,80361.0
"Grant County, Minnesota",62602.0,27,51,2016,,,,,,74167.0,62704.0
"Hennepin County, Minnesota",102713.0,27,53,2016,35595.0,42639.0,83874.0,,40232.0,63261.0,104762.0
"Houston County, Minnesota",67389.0,27,55,2016,,,,,,17167.0,67773.0
"Hubbard County, Minnesota",61361.0,27,57,2016,,,,,,81250.0,61535.0
"Isanti County, Minnesota",74363.0,27,59,2016,97656.0,88750.0,117237.0,,,,74255.0
"Itasca County, Minnesota",58457.0,27,61,2016,,39375.0,,,,60000.0,58427.0
"Jackson County, Minnesota",70411.0,27,63,2016,,,18292.0,,,208068.0,70616.0
"Kanabec County, Minnesota",57637.0,27,65,2016,,46875.0,,,,59167.0,58125.0
"Kandiyohi County, Minnesota",70118.0,27,67,2016,11875.0,,38594.0,,46304.0,47050.0,71757.0
"Kittson County, Minnesota",67321.0,27,69,2016,,,,,,,67831.0
"Koochiching County, Minnesota",63512.0,27,71,2016,,33456.0,,,,,63512.0
"Lac qui Parle County, Minnesota",65536.0,27,73,2016,,,,,,,65230.0
"Lake County, Minnesota",66250.0,27,75,2016,,,,,,41406.0,66199.0
"Lake of the Woods County, Minnesota",62609.0,27,77,2016,,,,,,,62609.0
"Le Sueur County, Minnesota",76621.0,27,79,2016,13583.0,,59265.0,,43963.0,250001.0,78130.0
"Lincoln County, Minnesota",65179.0,27,81,2016,,,,,,,65107.0
"Lyon County, Minnesota",74543.0,27,83,2016,24500.0,28750.0,51384.0,,17649.0,,75700.0
"McLeod County, Minnesota",70970.0,27,85,2016,,,56563.0,,66063.0,27183.0,71566.0
"Mahnomen County, Minnesota",64079.0,27,87,2016,,33681.0,,,,39000.0,64013.0
"Marshall County, Minnesota",68842.0,27,89,2016,,46250.0,,,48750.0,55000.0,69651.0
"Martin County, Minnesota",62500.0,27,91,2016,,,88796.0,,,,63345.0
"Meeker County, Minnesota",69991.0,27,93,2016,,,,,,63864.0,71490.0
"Mille Lacs County, Minnesota",60732.0,27,95,2016,,36406.0,,,,58306.0,60627.0
"Morrison County, Minnesota",65158.0,27,97,2016,,92083.0,29063.0,,63359.0,92841.0,65294.0
"Mower County, Minnesota",69476.0,27,99,2016,43125.0,118194.0,48125.0,,60313.0,63214.0,73114.0
"Murray County, Minnesota",68582.0,27,101,2016,,,,,,92500.0,68988.0
"Nicollet County, Minnesota",75618.0,27,103,2016,20405.0,,67917.0,,53542.0,,75860.0
"Nobles County, Minnesota",63078.0,27,105,2016,43929.0,,32145.0,,37300.0,178387.0,67699.0
"Norman County, Minnesota",62981.0,27,107,2016,,,,,,75313.0,63237.0
"Olmsted County, Minnesota",88649.0,27,109,2016,32257.0,66831.0,90880.0,,,77917.0,89772.0
"Otter Tail County, Minnesota",66859.0,27,111,2016,16382.0,53920.0,43472.0,,47813.0,66875.0,67399.0
"Pennington County, Minnesota",66798.0,27,113,2016,,,115521.0,,,38125.0,67570.0
"Pine County, Minnesota",56807.0,27,115,2016,,39000.0,62708.0,,70208.0,45250.0,56903.0
"Pipestone County, Minnesota",60183.0,27,117,2016,15833.0,,,,66131.0,,60823.0
"Polk County, Minnesota",74902.0,27,119,2016,,,91250.0,,27955.0,58929.0,75075.0
"Pope County, Minnesota",69786.0,27,121,2016,,,,,,,69554.0
"Ramsey County, Minnesota",89038.0,27,123,2016,32868.0,49188.0,48901.0,,42297.0,41301.0,90995.0
"Red Lake County, Minnesota",70071.0,27,125,2016,,23750.0,,,,,70393.0
"Redwood County, Minnesota",67100.0,27,127,2016,,42778.0,33056.0,,65536.0,74375.0,67375.0
"Renville County, Minnesota",69813.0,27,129,2016,,38977.0,,,31500.0,47500.0,70417.0
"Rice County, Minnesota",77587.0,27,131,2016,19435.0,91528.0,56917.0,,34801.0,36719.0,79837.0
"Rock County, Minnesota",64464.0,27,133,2016,,128229.0,,,,,65691.0
"Roseau County, Minnesota",67031.0,27,135,2016,,53295.0,71518.0,,,54375.0,67044.0
"St. Louis County, Minnesota",67951.0,27,137,2016,18944.0,30225.0,44726.0,,35583.0,43500.0,68025.0
"Scott County, Minnesota",105915.0,27,139,2016,87135.0,59063.0,92246.0,,31761.0,92946.0,106293.0
"Sherburne County, Minnesota",86575.0,27,141,2016,,53587.0,,,32974.0,108090.0,86992.0
